ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
16,26464,104277,1345,79716,19,0,0,10238,184932,0,126883,498,3260,13272,6,16.92335008,38803,19669,19836032,84,12922,59063,0,10930,1,1,490,,5527.654762,464323,0,0,71,CA,3487,8763,10259,35.7,464323,0,55241,40152,1978-CA-19,1995,4,123192,171751,0.717270933,4,124201,192923,0.643785344,0
16,67059,104277,30140,48510,20,1,0,8660,210273,0,85880,341,5079,27195,6,16.92335008,54230,27930,19836032,104,19630,40644,0,11843,3,1,388,,4452.807692,463092,30746362,0,71,CA,3221,4773,9702,35.7,462678,0,58282,40184,1978-CA-20,1995,4,129714,195409,0.663807706,4,146158,217351,0.672451473,0
16,42048,104277,251960,70545,21,1,0,5741,166202,0,110984,440,6885,12813,6,16.92335008,51305,23663,19836032,47,14186,51190,0,7060,0,0,417,,9890.468085,464852,30746362,0,71,CA,2592,5551,15463,35.7,464852,0,41458,27063,1978-CA-21,1995,0,73869,124138,0.595055503,0,101837,153109,0.665127458,0
16,32574,104277,16853,68560,22,1,0,11283,206669,0,106009,511,5400,22139,6,16.92335008,48443,23519,19836032,81,15201,53620,0,11117,0,0,464,,5738.024691,464780,30746362,0,71,CA,2918,4104,13902,35.7,464780,915,59407,42451,1978-CA-22,1995,4,99502,153944,0.64635192,4,114769,183312,0.626085581,0
16,29728,104277,1398,65063,23,0,0,11418,204945,0,109381,897,4062,17095,6,16.92335008,28986,24174,19836032,89,16199,60422,0,11778,0,0,1261,,5192.483146,462131,0,0,71,CA,3913,5948,11154,35.7,462131,0,62197,44821,1978-CA-23,1995,0,117498,178994,0.656435411,0,130619,217053,0.601783896,0
16,44641,104277,9903,56258,24,1,0,11183,192492,0,106395,1267,6934,19885,6,16.92335008,30683,28816,19836032,2718,18699,45100,0,11954,0,0,555,,170.66078,463856,30746362,1188,71,CA,3183,4385,9520,35.7,399867,0,59756,37457,1978-CA-24,1995,0,85075,135771,0.626606565,0,108296,159774,0.677807403,0
16,20518,104277,4857,58424,25,0,0,10467,182358,0,139940,691,3249,15659,6,16.92335008,28103,24312,19836032,165,17238,50393,0,12549,0,0,421,,2806.527273,463077,0,347,71,CA,3825,5629,9192,35.7,451533,0,55101,39701,1978-CA-25,1995,0,45881,68086,0.673868343,0,57966,80625,0.71895814,0
16,80364,104277,45950,35484,26,1,0,6155,234214,0,60766,195,4800,36387,6,16.92335008,88806,25280,19836032,64,15129,33397,0,12281,0,0,270,,7244.21875,463630,30746362,0,71,CA,5351,4195,16668,35.7,463630,0,62327,51907,1978-CA-26,1995,4,113059,113059,1,4,112619,171712,0.655859812,0
16,20721,104277,6234,41400,27,1,1,8853,186174,0,130596,3252,8486,20078,6,16.92335008,34183,28075,19836032,422,14654,41837,0,13811,0,0,5254,,1099.845972,464135,30746362,610,71,CA,4935,3095,11380,35.7,452860,0,57902,37930,1978-CA-27,1995,4,89392,175272,0.510018714,4,114623,209611,0.54683676,0
16,43622,104277,6275,41017,28,1,1,6720,224462,0,82546,392,5629,28905,6,16.92335008,56514,32819,19836032,151,16840,49558,0,13756,0,0,1533,,3050.854305,460679,30746362,0,71,CA,10350,7510,12386,35.7,455141,470,63976,39363,1978-CA-28,1995,0,97592,97592,1,0,114612,142915,0.801959207,0
16,47351,104277,3592,73764,29,1,0,9139,196732,0,96927,371,4346,20519,6,16.92335008,79149,25975,19836032,62,17795,50789,0,9534,0,0,410,,7480.209677,463773,30746362,0,71,CA,3834,7663,10899,35.7,463773,0,50601,40026,1978-CA-29,1995,0,65214,76726,0.849959596,0,82515,96602,0.854174862,0
16,63300,104277,18183,71988,30,1,0,6013,200025,0,78242,342,4220,28063,6,16.92335008,135835,17600,19836032,40,10724,52965,0,7758,0,0,296,,11665.725,466629,30746362,0,71,CA,2656,6431,15029,35.7,466629,0,48101,40285,1978-CA-30,1995,0,66241,92752,0.714173279,0,82767,111270,0.74383931,0
16,27241,104277,78206,73084,31,1,0,7938,210174,0,108162,668,6673,18233,6,16.92335008,37053,26396,19836032,57,16921,71292,0,11226,0,0,1205,,8150.789474,464595,30746362,0,71,CA,2802,9835,12904,35.7,464595,0,59125,36554,1978-CA-31,1995,0,55667,82157,0.677568558,0,83155,83155,1,0
16,56679,104277,4803,47262,32,1,1,8478,189322,0,90435,500,8056,17006,6,16.92335008,28635,32557,19836032,94,19317,45565,0,11851,3,1,13200,,4931.340426,463546,26587134,0,71,CA,5184,6282,10389,35.7,463546,1596,62800,38323,1978-CA-32,1995,0,74004,103609,0.714262275,0,92034,127428,0.722243149,0
16,50626,104277,13407,45452,33,0,0,9607,168948,0,109705,1902,9402,13467,6,16.92335008,21440,36095,19836032,19887,19128,25545,0,10402,0,0,14679,1,23.27284155,462827,0,2011,71,CA,7565,5487,9206,35.7,400956,0,54452,33459,1978-CA-33,1995,4,79533,142073,0.559803763,4,95398,173205,0.550780867,0
16,19433,104277,6885,69376,34,1,0,12563,184233,0,132016,1314,6545,14482,6,16.92335008,27004,22441,19836032,68,12851,55236,0,,2,0,2780,,6849.441176,465762,26587134,0,71,CA,3045,5321,11144,35.7,465762,0,54751,38446,1978-CA-34,1995,4,90554,168572,0.537182925,0,100988,199135,0.507133352,1
16,34898,104277,44943,72668,35,1,1,8089,176663,0,106554,591,7316,12582,6,16.92335008,43958,22962,19836032,104,13555,56333,0,10050,0,0,14382,,4474.923077,465392,57333496,0,71,CA,2091,9350,12376,35.7,463459,0,52849,31593,1978-CA-35,1995,0,80388,148830,0.540133038,0,87472,164237,0.532596187,0
16,32931,104277,23496,42786,36,0,1,9070,154949,0,114141,14436,8971,10557,6,16.92335008,21097,32318,19836032,11823,17328,12422,0,8981,1,1,14891,,38.12247315,450722,0,10417,71,CA,6019,4190,10207,35.7,347053,0,45105,30979,1978-CA-36,1995,0,80448,127865,0.629163571,0,90830,147556,0.615562905,0
16,40866,104277,234666,61825,37,1,1,6671,204247,0,97756,438,10209,20819,6,16.92335008,35479,35505,19836032,50,21249,48577,0,9640,4,3,601,,9263.1,463155,30746362,0,71,CA,4047,8791,14449,35.7,463155,0,,33643,1978-CA-37,1995,4,106581,173588,0.613988294,4,133634,188007,0.710792683,0
16,35883,104277,33954,65132,38,0,0,11073,162368,0,122991,4499,6265,10511,6,16.92335008,26560,26882,19836032,402,14239,39212,0,8930,0,0,5585,,1158.768657,465825,0,2842,71,CA,6378,5205,11377,35.7,447827,0,57294,31150,1978-CA-38,1995,0,75471,128769,0.586096032,0,103317,162409,0.636153169,0
16,37465,104277,2086,45572,39,0,0,10344,187580,0,113249,1253,3698,19827,6,16.92335008,28440,25286,19836032,523,16589,48924,0,12675,0,0,8805,,889.1147228,465007,0,129,71,CA,4999,3431,9586,35.7,452656,0,49977,38629,1978-CA-39,1995,4,112160,176051,0.637088117,4,122657,209402,0.585748942,0
16,39735,104277,6392,34556,40,1,1,7552,170839,0,96405,483,12095,17049,6,16.92335008,30118,36670,19836032,170,16970,27583,0,11400,2,1,46785,,2750.964706,467664,0,0,71,CA,7605,3344,10420,35.7,465812,598,55805,33410,1978-CA-40,1995,4,147882,224240,0.659480913,4,148512,250644,0.592521664,0
16,34921,104277,49019,48266,41,1,1,8695,146107,0,103575,995,14239,11359,6,16.92335008,39512,30155,19836032,196,12554,26606,0,8945,7,1,50285,,2350.755102,460748,0,188,71,CA,3362,3283,10709,35.7,452811,0,52936,29908,1978-CA-41,1995,4,107685,185225,0.581374005,4,128784,223374,0.576539794,0
16,50068,104277,5988,41924,42,1,1,12216,161114,0,101752,2656,8092,15094,6,16.92335008,24499,28670,19836032,852,15060,24880,0,10701,8,1,34567,1,544.2793427,463726,0,2259,71,CA,5518,3173,8844,35.7,413958,0,45682,35731,1978-CA-42,1995,0,85126,115445,0.737372775,0,103062,135627,0.759892942,0
16,63170,104277,16687,43590,43,1,0,9401,159286,0,110041,12460,6524,11812,6,16.92335008,41414,29164,19836032,14425,16902,17260,0,8785,2,1,6776,,32.08228769,462787,0,8461,71,CA,5738,3158,8913,35.7,316660,0,53934,33853,1978-CA-43,1995,4,167150,243458,0.686566061,4,173576,267051,0.649973226,0
17,56250,7748,1811,60682,1,1,1,10834,215864,0,120504,6574,5964,17645,41,7.73079104,19798,36264,15900987,6515,16755,44327,0,10451,0,0,950,1,80.34198005,523428,0,28040,72,OR,13545,7171,12788,36.7,349957,527,345000,41558,1978-OR-1,1995,0,158706,252378,0.628842451,0,154844,264000,0.586530303,0
17,57301,7748,1808,63666,2,0,0,12212,200789,0,127345,16736,8074,11209,41,7.73079104,12030,38245,15900987,70093,17184,34614,0,8846,1,0,1876,1,7.460060206,522898,0,48638,72,OR,12987,6311,14481,36.7,264682,0,70396,39445,1978-OR-2,1995,0,152099,220019,0.691299388,0,173313,240761,0.71985496,0
17,62240,7748,21614,69979,3,1,0,12232,222377,0,115124,1407,7945,22246,41,7.73079104,23527,27927,15900987,373,14953,39933,0,10121,0,0,579,,1400.155496,522258,0,1965,72,OR,5029,12132,14310,36.7,501682,0,64975,52438,1978-OR-3,1995,0,151895,179460,0.846400312,0,148503,177051,0.838758324,0
17,51326,7748,978,72762,4,0,1,10046,198033,0,128396,6160,5651,11925,41,7.73079104,10791,31249,15900987,19203,16814,48159,0,8868,0,0,722,,27.22496485,522801,0,23546,72,OR,8784,6236,16746,36.7,286159,364,70172,38433,1978-OR-4,1995,0,124745,221766,0.562507328,0,122475,244852,0.500200121,0
17,51826,11884,4670,46760,1,1,1,9741,218861,0,97600,497,7608,26546,53,7.73079104,36500,38294,2108120,190,15564,33760,0,12084,3,0,2493,,2529.415789,480589,0,0,73,WA,15122,8883,15557,45.3,480589,0,553000,46679,1978-WA-1,1995,4,99942,156193,0.639862222,4,161354,224561,0.718530822,0
17,42222,11884,1641,62023,2,0,1,13335,183479,0,119305,4744,5003,13813,53,7.73079104,22590,28690,2108120,7028,14135,39848,0,10563,0,0,5060,1,68.44635743,481041,0,18030,73,WA,9552,6085,15092,45.3,301040,0,65154,36122,1978-WA-2,1995,0,70620,137413,0.513925174,0,107328,217858,0.492651176,0
17,46926,11884,6649,69531,3,0,0,12276,178336,0,124611,4010,6503,9655,53,7.73079104,16445,33974,2108120,14398,14047,46996,0,9736,3,2,34148,1,36.30747326,522755,0,20387,73,WA,13424,5711,13905,45.3,256934,0,60431,31213,1978-WA-3,1995,0,82616,140886,0.586403191,0,145198,205072,0.708034251,0
17,45650,11884,3207,58949,4,0,0,11581,187446,0,121687,17421,7580,13045,53,7.73079104,13043,30738,2108120,22077,14722,31269,0,9206,1,0,558,1,21.66834262,478372,0,37088,73,WA,8436,7586,14974,45.3,252733,368,60078,35900,1978-WA-4,1995,0,85602,139991,0.611482167,0,115364,199664,0.577790688,0
17,52955,11884,5300,48639,5,0,0,10248,183404,0,113757,12312,7892,13742,53,7.73079104,15554,34059,2108120,21927,13449,20134,0,9164,1,1,5095,,22.12039951,485034,0,33065,73,WA,12718,7893,12592,45.3,343126,403,56338,39138,1978-WA-5,1995,0,77201,160849,0.479959465,0,120415,207571,0.580114756,0
17,43825,11884,14203,58595,6,0,1,9401,179263,0,115582,1551,21720,13415,53,7.73079104,20445,42210,2108120,764,13844,39384,0,10481,3,0,12162,,628.2984293,480020,0,3009,73,WA,6646,7513,14748,45.3,371622,1110,57327,34541,1978-WA-6,1995,0,71057,116740,0.608677403,0,137964,187754,0.734812574,0
17,38816,11884,35179,61516,7,1,1,8931,207779,0,115291,690,7065,16944,53,7.73079104,31463,26672,2108120,186,13741,55465,0,11706,5,0,943,,2587.946237,481358,0,228,73,WA,5866,11595,18582,45.3,470702,322,63072,41332,1978-WA-7,1995,0,67450,126502,0.533193151,0,133673,183122,0.729966907,0
19,23005,2954,3532,42881,1,1,1,13111,153813,0,74829,545,16056,14513,15,0.523173728,37233,36338,238447,98,4444,14577,0,12491,6,3,25210,,3695.091837,362119,0,0,82,HI,15838,7565,4044,30.3,362026,0,35771,34984,1978-HI-1,1995,0,84552,115412,0.732610127,0,60050,137602,0.436403541,0
19,21365,2954,4071,46941,2,0,1,13573,141148,0,110664,8730,15387,8404,15,0.523173728,38491,34324,238447,6327,6032,16637,0,10848,9,5,24657,,64.4529793,407794,0,5951,82,HI,12905,5839,4901,30.3,276675,0,33409,26139,1978-HI-2,1995,0,118272,137957,0.857310611,0,124116,156099,0.795110795,0
1,52703,8705,51569,68504,1,0,0,13657,228958,0,113096,1246,5413,35710,9,1.40810656,53868,31359,0,382,16644,60863,0,12031,0,0,378,,1323.08377,505418,0,1208,1,CT,9302,3270,6768,27.5,455763,178,61883,42454,1980-CT-1,1997,0,137849,218694,0.630328221,0,102749,172564,0.595425465,0
1,44350,8705,11501,75347,2,0,0,12301,199427,0,118544,2573,6626,10978,9,1.40810656,30646,34611,0,1834,13087,69385,1,10885,3,1,14119,1,275.6232279,505493,0,6757,1,CT,14898,3614,7530,27.5,238894,723,57185,33055,1980-CT-2,1997,0,119176,223311,0.533677248,0,116624,166814,0.699125973,0
1,50047,8705,44429,75438,3,0,1,11337,220601,0,114054,886,6030,16392,9,1.40810656,37599,27784,0,382,16806,65583,0,11463,0,0,248,,1322.756545,505293,0,1008,1,CT,4948,6879,7542,27.5,450665,0,62475,41978,1980-CT-3,1997,4,117024,223648,0.523250823,0,96830,166587,0.581257841,1
1,50841,8705,50201,70109,4,0,1,11288,222215,0,114691,501,4434,21367,9,1.40810656,56064,23187,0,188,16255,72607,0,12692,0,0,290,,2688.117021,505366,0,150,1,CT,2498,4628,7209,27.5,486724,0,61641,42188,1980-CT-4,1997,4,124285,198625,0.625726872,4,83990,143919,0.583592159,0
1,47411,8705,18561,80215,5,0,1,11589,211469,0,124275,939,3210,13627,9,1.40810656,43041,23234,0,585,14990,83454,0,12200,0,0,222,,863.7880342,505316,0,1101,1,CT,5034,4188,8242,27.5,393569,0,61394,35920,1980-CT-5,1997,0,117316,232943,0.50362535,0,96738,184913,0.523154132,0
1,45079,8705,7094,83586,6,0,0,12227,216539,0,123461,1968,3142,18225,9,1.40810656,40973,24342,0,1491,14713,83123,0,11898,0,0,328,,338.9208585,505331,0,4589,1,CT,6487,3931,8186,27.5,323781,0,62622,36838,1980-CT-6,1997,0,142685,242024,0.58954897,0,119537,186224,0.641899003,0
1,59641,2283,1168,78776,1,0,1,12322,195571,0,113678,3637,8799,12187,23,1.40810656,19463,30195,34400,4569,12577,55302,1,8688,1,0,5228,1,108.4878529,495681,27565807,8399,2,ME,8819,5961,6794,22,272281,744,60077,38478,1980-ME-1,1997,4,188667,275491,0.684839069,4,120791,196485,0.614759396,0
1,54951,2283,1648,82656,2,0,1,10693,186143,0,120483,6467,5399,8021,23,1.40810656,23551,25499,34400,26351,12853,60237,0,7733,1,1,5250,,18.89803044,497982,0,14441,2,ME,7247,5423,9070,22,233826,0,52890,32853,1980-ME-2,1997,4,186406,237448,0.785039251,4,87939,173037,0.508209227,0
1,53025,18524,4218,67599,1,0,0,9962,194859,0,105306,2668,4511,10888,25,1.40810656,26302,30844,27131,2473,14997,61713,0,10311,1,0,1132,1,189.8253134,469438,0,6033,3,MA,11336,3782,8069,27.2,337147,709,58466,32631,1980-MA-1,1997,4,156514,208991,0.748903063,4,131773,131918,0.998900832,0
1,50551,18524,22316,78333,2,0,0,8952,195063,0,113166,1223,4672,14405,25,1.40810656,33634,23028,27131,1233,14472,71121,0,10268,1,1,5057,,383.0251419,472270,0,2418,3,MA,3884,4045,7830,27.2,357330,0,57696,37098,1980-MA-2,1997,0,120711,179665,0.671867086,0,101570,139479,0.728209981,0
1,51567,18524,4419,71496,3,0,0,9327,195575,0,111930,997,3664,13736,25,1.40810656,34512,25155,27131,543,15255,65805,0,10863,0,0,403,,864.5359116,469443,0,1979,3,MA,6236,4432,7243,27.2,356755,0,58193,37325,1980-MA-3,1997,0,141560,195783,0.723045413,0,119337,158730,0.751823852,0
1,52591,18524,5476,52757,4,0,0,9107,203667,0,103945,727,5642,18526,25,1.40810656,50260,27630,27131,391,16683,53200,0,12409,1,1,10120,,1217.723785,476130,0,923,3,MA,5305,3627,6326,27.2,421699,0,55167,40894,1980-MA-4,1997,0,103466,199376,0.518949121,0,111353,111491,0.998762232,0
1,43683,18524,2491,67929,5,0,0,10061,194162,0,121522,1006,9725,13348,25,1.40810656,35041,28427,27131,481,14312,66960,0,11532,1,1,1431,,983.6881497,473154,0,1711,3,MA,4390,4450,7462,27.2,395096,861,56584,34166,1980-MA-5,1997,0,136758,207321,0.659643741,0,90156,172681,0.522095656,0
1,56743,18524,3656,68042,6,0,1,9259,198887,0,111135,745,6148,14421,25,1.40810656,33933,27058,27131,413,16384,63952,0,10904,0,0,951,,1152.263923,475885,0,914,3,MA,4526,4948,7746,27.2,421590,0,60369,40129,1980-MA-6,1997,0,111393,219257,0.508047634,0,97099,180645,0.537512801,0
1,53107,18524,4333,63106,7,1,1,11318,203035,0,110756,447,9138,22166,25,1.40810656,41481,29248,27131,97,14730,49971,0,11406,0,0,1329,,4913.041237,476565,24719452,35,3,MA,5380,8175,7263,27.2,474690,0,61868,42570,1980-MA-7,1997,0,155759,155783,0.99984594,0,145615,171646,0.848344849,0
1,60683,18524,11112,52957,8,1,1,8142,224148,0,75665,155,8385,26364,25,1.40810656,67824,32829,27131,40,17174,40072,0,10317,1,0,961,,11852.25,474090,24719452,0,3,MA,7270,7482,8604,27.2,474090,0,53238,40208,1980-MA-8,1997,0,128689,164183,0.783814402,0,102160,136928,0.746085534,0
1,54565,18524,94328,52583,9,1,1,9077,193655,0,103730,293,8711,21804,25,1.40810656,52536,31845,27131,125,16283,36781,0,10144,1,0,752,,3789.44,473680,24719452,141,3,MA,6851,6250,7928,27.2,458705,1111,52609,36820,1980-MA-9,1997,0,104010,104046,0.999653999,0,106805,116338,0.918057728,0
1,47693,18524,2969,79467,10,0,1,11178,199009,0,113430,1557,5314,12394,25,1.40810656,38232,26795,27131,802,14692,70200,0,10747,1,0,1087,,594.8304239,477054,0,2589,3,MA,6789,4026,7267,27.2,334645,0,56969,36593,1980-MA-10,1997,4,131794,217433,0.606136143,4,102080,166957,0.611414915,0
1,54960,18524,10895,64108,11,1,1,11287,200395,0,111826,309,8384,20078,25,1.40810656,41987,32171,27131,130,18266,44533,0,11052,0,0,935,,3659.915385,475789,24719452,60,3,MA,5521,7255,7267,27.2,468924,842,59586,45297,1980-MA-11,1997,0,137066,137122,0.999591605,0,133644,145722,0.917116153,0
1,57556,18524,7718,68346,12,0,1,15254,186951,0,113516,1237,6052,14258,25,1.40810656,38953,26133,27131,1098,16436,46155,1,10132,1,1,4093,1,433.2167577,475672,0,2028,3,MA,3645,4992,8245,27.2,309624,0,58223,39141,1980-MA-12,1997,0,195791,267421,0.732145194,0,176704,176859,0.999123596,0
1,38773,1902,1641,61186,1,0,1,10255,150200,0,84465,1452,8002,9081,33,1.40810656,19134,23388,83,2749,9603,49656,0,9631,3,1,3769,1,133.5303747,367075,0,3412,4,NH,5783,3177,5871,21.2,216052,150,44832,28027,1980-NH-1,1997,0,114061,187646,0.607852019,0,82697,134235,0.616061385,0
1,39673,1902,1026,62776,2,0,0,10130,154513,0,83551,2168,3564,8802,33,1.40810656,17914,18280,83,6278,9149,54892,0,9736,0,0,290,,59.03249442,370606,0,5661,4,NH,5567,2839,4718,21.2,200639,0,45070,26406,1980-NH-2,1997,4,113304,176679,0.641298626,4,84535,124081,0.681288836,0
1,51926,3852,11964,79350,1,0,1,9441,194435,0,102710,801,7620,12662,44,1.40810656,43592,25108,0,278,12080,67240,0,9713,4,0,20483,,1710.219424,475441,0,887,5,RI,5408,4058,7463,27.9,426633,0,57401,35316,1980-RI-1,1997,0,120756,178600,0.67612542,0,86768,141680,0.61242236,0
1,52534,3852,13280,78325,2,0,1,10812,193927,0,103538,780,8922,12814,44,1.40810656,30835,33002,0,771,13322,63613,0,9755,1,0,10116,1,615.151751,474282,0,1475,5,RI,10758,4017,8251,27.9,399377,351,60242,35365,1980-RI-2,1997,4,115057,208027,0.553086859,0,87397,166122,0.526101299,1
2,40932,25333,59981,75731,1,0,0,12847,188482,0,116345,1786,9049,16036,34,2.32414784,16561,26406,17109,508,13631,57233,0,10314,0,0,1418,,940.9488189,478002,27132019,4019,12,NJ,3726,7695,7945,31.2,410179,0,57945,36550,1980-NJ-1,1997,0,147352,192081,0.767134698,0,106096,133620,0.794012872,0
2,69652,25333,62752,70442,2,0,1,13792,182652,0,104790,3351,5943,12688,34,2.32414784,26103,27879,17109,2375,16640,45461,0,9039,3,1,3372,1,201.3162105,478126,0,6891,12,NJ,5296,5659,10053,31.2,311474,0,55439,36220,1980-NJ-2,1997,0,135437,235710,0.574591659,0,112768,169765,0.664259417,0
2,52793,25333,39225,50944,3,0,1,11382,173384,0,114789,1046,12150,16307,34,2.32414784,30659,29420,17109,447,13777,35444,0,11291,1,1,9893,,1063.979866,475599,0,2508,12,NJ,3493,7023,7461,31.2,389939,0,55708,34702,1980-NJ-3,1997,0,106269,212830,0.499314006,0,83349,148955,0.559558256,0
2,36440,25333,61981,67831,4,0,0,9941,183465,0,109520,1333,6177,13753,34,2.32414784,29573,32740,17109,449,14258,58555,0,11086,3,2,27531,,1064.688196,478045,0,2648,12,NJ,12305,6070,6751,31.2,417983,0,54291,30284,1980-NJ-4,1997,4,95447,168504,0.566437592,0,69259,113382,0.610846519,1
2,36620,25333,16236,50660,5,0,0,9190,200732,0,117790,910,4693,23786,34,2.32414784,36079,24455,17109,519,15712,60489,0,14218,0,0,328,,921.0154143,478007,0,2569,12,NJ,4050,5221,4571,31.2,404688,1457,61269,34386,1980-NJ-5,1997,4,156016,201299,0.775046076,4,100739,138847,0.725539623,0
2,39813,25333,21553,53368,6,0,0,10813,181486,0,123756,1084,10349,16940,34,2.32414784,21932,27544,17109,629,13985,49106,0,11689,1,1,4589,1,760.154213,478137,0,2179,12,NJ,3210,6660,6445,31.2,375310,0,58760,38920,1980-NJ-6,1997,4,125792,223254,0.563447911,4,89446,148184,0.603614425,0
2,41878,25333,14991,53381,7,0,0,9827,207192,0,117574,331,3887,22804,34,2.32414784,44086,22693,17109,145,16682,57306,0,14257,0,0,172,,3310.337931,479999,0,10,12,NJ,2124,7480,6344,31.2,476791,0,64894,45764,1980-NJ-7,1997,4,108760,214343,0.507411019,0,78358,149118,0.525476468,1
2,50832,25333,50384,87257,8,0,0,9804,210138,0,100050,466,4100,15411,34,2.32414784,61373,21268,17109,189,14234,81287,0,10783,0,0,361,,2531.05291,478369,0,66,12,NJ,2934,6133,10097,31.2,461088,0,56580,39653,1980-NJ-8,1997,0,95493,142201,0.671535362,0,69496,93338,0.744562772,0
2,50348,25333,10532,69845,9,0,1,10501,216668,0,101142,271,4064,23524,34,2.32414784,74435,20502,17109,98,14371,65111,0,12428,0,0,326,,4881.908163,478427,0,0,12,NJ,2067,11855,7977,31.2,478427,0,60758,42842,1980-NJ-9,1997,4,116128,196504,0.590970158,4,73478,150155,0.489347674,0
2,43633,25333,247531,83193,10,1,1,8145,191874,0,108506,312,6421,19544,34,2.32414784,47759,27270,17109,30,15880,62800,0,8300,0,0,333,,15940.56667,478217,0,0,12,NJ,4969,8545,11282,31.2,478217,1093,42259,28338,1980-NJ-10,1997,0,76154,89245,0.853313911,0,55074,63777,0.863540148,0
2,59213,25333,31721,61206,11,0,0,9262,214263,0,95742,285,5026,26971,34,2.32414784,50434,27134,17109,87,18858,60454,0,12508,0,0,231,,5463.183908,475297,0,0,12,NJ,3250,7155,6654,31.2,475297,0,61547,40592,1980-NJ-11,1997,0,106155,168524,0.62991028,0,88294,125174,0.705370125,0
2,48548,25333,55032,69416,12,0,1,9411,211680,0,108419,315,4153,21999,34,2.32414784,54461,22933,17109,89,16044,72010,0,12787,0,0,256,,5369.516854,477887,0,0,12,NJ,2736,7278,6571,31.2,477887,0,60795,39012,1980-NJ-12,1997,4,134973,175026,0.771159713,4,94850,129273,0.733718565,0
2,41446,25333,8011,70110,13,0,0,12256,195354,0,116872,3313,9787,16007,34,2.32414784,28622,32062,17109,1717,15006,64234,0,11731,1,0,540,,278.4880606,478164,0,10937,12,NJ,7269,6330,5765,31.2,272234,0,57939,31985,1980-NJ-13,1997,4,152862,213373,0.716407418,4,77301,149109,0.518419411,0
2,53889,25333,60601,84215,14,0,1,7094,206685,0,96128,280,6266,23964,34,2.32414784,72488,26524,17109,32,17096,66482,0,9607,1,0,790,,14935.59375,477939,0,0,12,NJ,3162,15547,9247,31.2,477939,0,53685,32096,1980-NJ-14,1997,0,86921,135420,0.641862354,0,67008,105340,0.636111639,0
2,32710,25333,28813,82543,15,0,1,9704,208197,0,111726,513,5137,14680,34,2.32414784,39314,26519,17109,207,15129,78835,0,11793,0,0,297,,2308.932367,477949,0,602,12,NJ,6253,9059,6383,31.2,465736,0,61602,37180,1980-NJ-15,1997,0,92457,173071,0.534214282,0,55944,115886,0.482750289,0
2,39408,164253,16440,47787,1,0,1,12829,163899,0,121070,1744,5803,13858,36,2.32414784,31733,35698,22418,195,20350,29091,0,11643,0,0,638,,2398.676923,467742,0,2207,13,NY,9545,6054,6683,40.2,355845,0,53772,32773,1980-NY-1,1997,4,91647,204486,0.448182272,4,75586,160204,0.471810941,0
2,33829,164253,16558,60286,2,0,1,11737,168446,0,128463,349,4401,14601,36,2.32414784,29718,33292,22418,402,18643,39170,0,11938,0,0,257,,1163.487562,467722,0,0,13,NY,10248,10054,5627,40.2,467507,0,53917,33156,1980-NY-2,1997,0,84035,149141,0.563460081,0,64807,118129,0.54861211,0
2,29444,164253,25322,46723,3,0,1,10438,181202,0,134950,418,4436,19023,36,2.32414784,33802,30028,22418,412,20580,42618,0,14396,0,0,325,,1135.665049,467894,0,76,13,NY,5012,7044,4859,40.2,460389,932,61048,36436,1980-NY-3,1997,0,75389,175657,0.42918301,0,70526,138670,0.508588736,0
2,28998,164253,16052,47438,4,0,1,10262,188719,0,131339,199,4825,21715,36,2.32414784,30125,31599,22418,97,23401,36723,0,14376,0,0,281,,4820.721649,467610,0,0,13,NY,3373,9070,5400,40.2,467591,0,63555,43278,1980-NY-4,1997,4,97064,175725,0.552363067,4,80266,143302,0.560117793,0
2,47530,164253,39695,45623,5,0,1,9237,194179,0,111807,301,5004,24176,36,2.32414784,44440,32173,22418,65,23905,33884,0,14102,0,0,930,,7195.292308,467694,0,0,13,NY,3264,9269,5641,40.2,467694,0,62417,43959,1980-NY-5,1997,4,88945,182368,0.487722627,4,74279,145383,0.510919433,0
2,50004,164253,10174,43494,6,1,1,9119,204013,0,100288,201,5617,28153,36,2.32414784,61496,31629,22418,64,22777,37765,1,14483,0,0,1186,,7306.28125,467602,177814618,0,13,NY,3235,9093,5390,40.2,467602,0,63897,43571,1980-NY-6,1997,0,74319,169971,0.437245177,0,74741,134606,0.555257567,0
2,54802,164253,170750,55273,7,1,0,6909,211879,0,89186,335,10204,28863,36,2.32414784,81668,39579,22418,19,25147,37994,0,11317,0,0,389,,24602.57895,467449,177814618,0,13,NY,4228,16836,7781,40.2,467449,0,51981,39834,1980-NY-7,1997,0,73785,100840,0.731703689,0,55985,77001,0.72706848,0
