year,state,state_po,district,party,candidatevotes,totalvotes,winratio,ID,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
1990,Florida,FL,8,4,1,1,1,1990-FL-8,4,169165,231704,0.730090978,0
1990,Florida,FL,9,4,142163,244666,0.581049267,1990-FL-9,4,223925,224167,0.998920448,0
1990,Florida,FL,10,4,1,1,1,1990-FL-10,4,156563,213099,0.73469608,0
1990,Florida,FL,11,0,120991,232961,0.51936161,1990-FL-11,0,168390,276763,0.608426704,0
1990,Florida,FL,12,4,1,1,1,1990-FL-12,4,1,1,1,0
1990,Florida,FL,13,4,1,1,1,1990-FL-13,4,231170,324870,0.711576938,0
1990,Florida,FL,14,0,156055,236304,0.660399316,1990-FL-14,0,173292,315927,0.54851912,0
1990,Florida,FL,15,4,104295,106669,0.977744237,1990-FL-15,4,132090,199836,0.660992013,0
1990,Florida,FL,16,0,1,1,1,1990-FL-16,0,153032,220493,0.694044709,0
1990,Florida,FL,17,0,79569,101599,0.783167157,1990-FL-17,0,1,1,1,0
1990,Florida,FL,18,4,56364,93343,0.60383746,1990-FL-18,0,1,1,1,1
1990,Florida,FL,19,0,87696,141492,0.619794759,1990-FL-19,0,135355,186983,0.723889338,0
1990,Georgia,GA,1,0,80515,113047,0.712225888,1990-GA-1,0,94531,141083,0.670038204,0
1990,Georgia,GA,2,0,77910,106691,0.730239664,1990-GA-2,0,85029,137836,0.616885284,0
1990,Georgia,GA,3,0,72961,115522,0.631576669,1990-GA-3,0,97663,97663,1,0
1990,Georgia,GA,4,0,96526,184095,0.524327114,1990-GA-4,0,148394,246139,0.602886987,0
1990,Georgia,GA,5,0,86037,113818,0.755917342,1990-GA-5,0,135194,172887,0.78197898,0
1990,Georgia,GA,6,4,78768,156562,0.503110589,1990-GA-6,4,110169,187011,0.589104384,0
1990,Georgia,GA,7,0,95817,159405,0.601091559,1990-GA-7,0,135056,208481,0.647809633,0
1990,Georgia,GA,8,0,81344,118324,0.687468307,1990-GA-8,0,102696,102696,1,0
1990,Georgia,GA,9,0,96197,172318,0.558252765,1990-GA-9,0,121800,193705,0.628791203,0
1990,Georgia,GA,10,0,89683,153867,0.582860522,1990-GA-10,0,118156,184677,0.639798134,0
1990,Hawaii,HI,1,0,97622,162711,0.599971729,1990-HI-1,4,96848,177020,0.547102022,1
1990,Hawaii,HI,2,0,118155,178288,0.662719869,1990-HI-2,0,144802,162808,0.889403469,0
1990,Idaho,ID,1,0,85054,160460,0.530063567,1990-ID-1,4,135221,205549,0.657852872,1
1990,Idaho,ID,2,0,98008,154052,0.636200763,1990-ID-2,0,127956,201885,0.633806375,0
1990,Illinois,IL,1,0,100890,107598,0.937656834,1990-IL-1,0,164125,170878,0.960480577,0
1990,Illinois,IL,2,0,80245,102595,0.782153126,1990-IL-2,0,138256,167087,0.827449173,0
1990,Illinois,IL,3,0,110512,155811,0.709269564,1990-IL-3,0,132111,212292,0.622307953,0
1990,Illinois,IL,4,0,77290,130548,0.592042774,1990-IL-4,0,91282,181525,0.502861865,0
1990,Illinois,IL,5,0,73805,111246,0.663439584,1990-IL-5,0,93567,152695,0.612770556,0
1990,Illinois,IL,6,4,96410,144565,0.666897243,1990-IL-6,4,153425,208229,0.736808994,0
1990,Illinois,IL,7,0,80021,100120,0.799250899,1990-IL-7,0,135331,135331,1,0
1990,Illinois,IL,8,0,70151,88680,0.791057736,1990-IL-8,0,107728,144324,0.74643164,0
1990,Illinois,IL,9,0,96557,135588,0.712135292,1990-IL-9,0,135583,205187,0.66077773,0
1990,Illinois,IL,10,4,104070,153599,0.677543474,1990-IL-10,4,158519,218706,0.724804075,0
1990,Illinois,IL,11,0,82703,154245,0.536179455,1990-IL-11,0,131753,204242,0.645082794,0
1990,Illinois,IL,12,4,113081,137531,0.822221899,1990-IL-12,4,165913,220682,0.75181936,0
1990,Illinois,IL,13,4,116048,176353,0.65804381,1990-IL-13,4,174992,249416,0.701606954,0
1990,Illinois,IL,14,4,112383,167975,0.669045989,1990-IL-14,4,161146,218628,0.737078508,0
1990,Illinois,IL,15,4,119812,119822,0.999916543,1990-IL-15,4,140171,195431,0.717240356,0
1990,Illinois,IL,16,0,83061,152166,0.545857813,1990-IL-16,4,128365,200796,0.639280663,1
1990,Illinois,IL,17,0,102062,153442,0.66515035,1990-IL-17,0,132130,203690,0.64868182,0
1990,Illinois,IL,18,4,105693,107370,0.984381112,1990-IL-18,4,114458,209221,0.547067455,0
1990,Illinois,IL,19,0,113958,171888,0.662978218,1990-IL-19,0,132889,206870,0.642379272,0
1990,Illinois,IL,20,0,130114,196547,0.66199942,1990-IL-20,0,153341,222644,0.688727296,0
1990,Illinois,IL,21,0,95208,144157,0.660446596,1990-IL-21,0,105836,201221,0.52596896,0
1990,Illinois,IL,22,0,138425,165321,0.837310445,1990-IL-22,0,139392,214854,0.648775448,0
1990,Indiana,IN,1,0,68920,104370,0.66034301,1990-IN-1,0,138251,179327,0.770943584,0
1990,Indiana,IN,2,0,93495,157475,0.593713288,1990-IN-2,0,116915,219761,0.532009774,0
1990,Indiana,IN,3,0,80740,158651,0.508915796,1990-IN-3,4,116309,214243,0.542883548,1
1990,Indiana,IN,4,0,99347,163762,0.606654779,1990-IN-4,4,132843,213758,0.62146446,1
1990,Indiana,IN,5,0,81373,153123,0.531422451,1990-IN-5,0,116240,206403,0.563170109,0
1990,Indiana,IN,6,4,116470,183494,0.634734651,1990-IN-6,4,192064,263511,0.728865209,0
1990,Indiana,IN,7,4,88598,153846,0.575887576,1990-IN-7,4,130578,211316,0.617927653,0
1990,Indiana,IN,8,0,97465,178110,0.547218011,1990-IN-8,0,141355,228676,0.618145324,0
1990,Indiana,IN,9,0,107526,155851,0.689928201,1990-IN-9,0,147193,208139,0.707186063,0
1990,Indiana,IN,10,0,69362,104411,0.664316978,1990-IN-10,0,105846,174824,0.605443189,0
1990,Iowa,IA,1,4,90042,90193,0.998325812,1990-IA-1,4,112746,185716,0.607088242,0
1990,Iowa,IA,2,4,82650,166106,0.497573838,1990-IA-2,4,113543,200041,0.567598642,0
1990,Iowa,IA,3,0,100947,101780,0.991815681,1990-IA-3,0,129204,203932,0.633564129,0
1990,Iowa,IA,4,0,127812,130590,0.978727314,1990-IA-4,0,157065,219223,0.716462233,0
1990,Iowa,IA,5,4,99978,147012,0.680066933,1990-IA-5,4,117761,184368,0.638727979,0
1990,Iowa,IA,6,4,112333,156459,0.717970842,1990-IA-6,4,125859,195478,0.643852505,0
1990,Kansas,KS,1,4,102974,164388,0.626408254,1990-KS-1,4,168700,168700,1,0
1990,Kansas,KS,2,0,99093,157745,0.628184729,1990-KS-2,0,135694,185192,0.732720636,0
1990,Kansas,KS,3,4,88725,147726,0.600605174,1990-KS-3,4,150223,204182,0.735730868,0
1990,Kansas,KS,4,0,112015,158316,0.707540615,1990-KS-4,0,122777,191942,0.639656771,0
1990,Kansas,KS,5,4,90555,152823,0.592548242,1990-KS-5,4,127722,182049,0.701580344,0
1990,Kentucky,KY,1,0,85323,98202,0.868851958,1990-KY-1,0,117288,123410,0.950392999,0
1990,Kentucky,KY,2,0,77057,116681,0.660407436,1990-KY-2,0,92184,152099,0.606078935,0
1990,Kentucky,KY,3,0,84750,139938,0.605625348,1990-KY-3,0,131981,189368,0.696955135,0
1990,Kentucky,KY,4,4,101680,146659,0.693308968,1990-KY-4,4,145609,196184,0.742206296,0
1990,Kentucky,KY,5,4,64660,64660,1,1990-KY-5,4,104467,104501,0.999674644,0
1990,Kentucky,KY,6,4,76859,76859,1,1990-KY-6,4,128898,174277,0.739615669,0
1990,Kentucky,KY,7,0,61330,120707,0.508089837,1990-KY-7,0,96946,165112,0.587152963,0
1990,Louisiana,LA,1,4,1,1,1,1990-LA-1,4,1,1,1,0
1990,Louisiana,LA,2,0,55621,105853,0.525455112,1990-LA-2,0,1,1,1,0
1990,Louisiana,LA,3,0,1,1,1,1990-LA-3,0,1,1,1,0
1990,Louisiana,LA,4,4,1,1,1,1990-LA-4,4,1,1,1,0
1990,Louisiana,LA,5,0,1,1,1,1990-LA-5,0,1,1,1,0
1990,Louisiana,LA,6,4,1,1,1,1990-LA-6,4,1,1,1,0
1990,Louisiana,LA,7,0,1,1,1,1990-LA-7,0,1,1,1,0
1990,Louisiana,LA,8,4,1,1,1,1990-LA-8,4,116241,204805,0.567569151,0
1990,Maine,ME,1,0,167623,278872,0.601075045,1990-ME-1,0,190989,302163,0.632072755,0
1990,Maine,ME,2,4,121704,238522,0.510242242,1990-ME-2,4,167226,252721,0.661702035,0
1990,Maryland,MD,1,4,88920,156438,0.568404096,1990-MD-1,0,96128,190716,0.504037417,1
1990,Maryland,MD,2,4,115398,155183,0.743625268,1990-MD-2,4,157956,221070,0.714506717,0
1990,Maryland,MD,3,0,82545,118386,0.697253054,1990-MD-3,0,133779,183512,0.728993199,0
1990,Maryland,MD,4,0,85601,145447,0.588537405,1990-MD-4,0,128624,188312,0.683036663,0
1990,Maryland,MD,5,0,84747,105061,0.806645663,1990-MD-5,0,128437,163346,0.786288002,0
1990,Maryland,MD,6,0,106502,162981,0.653462674,1990-MD-6,0,166753,221281,0.753580289,0
1990,Maryland,MD,7,0,59628,70160,0.849885975,1990-MD-7,0,117650,117650,1,0
1990,Maryland,MD,8,4,130059,176887,0.735266017,1990-MD-8,4,172619,275097,0.627484124,0
1990,Massachusetts,MA,1,4,150748,204892,0.735743709,1990-MA-1,4,186356,225291,0.827179071,0
1990,Massachusetts,MA,2,0,134152,197321,0.679866816,1990-MA-2,0,156262,194760,0.802331074,0
1990,Massachusetts,MA,3,0,150992,230432,0.655256214,1990-MA-3,0,191005,191383,0.998024903,0
1990,Massachusetts,MA,4,0,143473,229894,0.624083273,1990-MA-4,0,169729,241414,0.70306196,0
1990,Massachusetts,MA,5,0,110232,221140,0.498471556,1990-MA-5,0,181860,216271,0.84088944,0
1990,Massachusetts,MA,6,0,149284,244937,0.609479172,1990-MA-6,0,177643,255067,0.696456225,0
1990,Massachusetts,MA,7,0,155380,236580,0.656775721,1990-MA-7,0,188647,188710,0.999666154,0
1990,Massachusetts,MA,8,0,125479,186407,0.673145322,1990-MA-8,0,165745,206189,0.803849866,0
1990,Massachusetts,MA,9,0,124534,200997,0.619581387,1990-MA-9,0,160799,161042,0.998491077,0
1990,Massachusetts,MA,10,0,137805,265838,0.518379615,1990-MA-10,0,187178,280767,0.666666667,0
1990,Massachusetts,MA,11,0,145480,206141,0.705730544,1990-MA-11,0,169692,209988,0.80810332,0
1990,Michigan,MI,1,0,76556,85756,0.892718877,1990-MI-1,0,127800,140138,0.911958213,0
1990,Michigan,MI,2,4,95962,149766,0.640746231,1990-MI-2,4,120070,219692,0.54653788,0
1990,Michigan,MI,3,0,82376,142390,0.578523773,1990-MI-3,0,112605,196375,0.573418205,0
1990,Michigan,MI,4,4,75850,131302,0.577675892,1990-MI-4,4,132270,186703,0.708451391,0
1990,Michigan,MI,5,4,126308,167498,0.754086616,1990-MI-5,4,166569,229440,0.725980649,0
1990,Michigan,MI,6,0,97547,97791,0.997504883,1990-MI-6,0,120581,204625,0.589277947,0
1990,Michigan,MI,7,0,90307,132068,0.683791683,1990-MI-7,0,150832,199080,0.757645168,0
1990,Michigan,MI,8,0,98903,144165,0.686040301,1990-MI-8,0,139904,194104,0.720768248,0
1990,Michigan,MI,9,4,89078,162694,0.547518655,1990-MI-9,4,149748,214594,0.69782007,0
1990,Michigan,MI,10,4,99952,153716,0.650238101,1990-MI-10,4,152646,209863,0.72736023,0
1990,Michigan,MI,11,4,94555,154316,0.612736204,1990-MI-11,4,129085,216417,0.596464233,0
1990,Michigan,MI,12,0,98232,151825,0.647008068,1990-MI-12,0,108158,201798,0.535971615,0
1990,Michigan,MI,13,0,54345,67824,0.801265039,1990-MI-13,0,99751,114700,0.869668701,0
1990,Michigan,MI,14,0,78506,123421,0.636083,1990-MI-14,0,111612,178410,0.625592736,0
1990,Michigan,MI,15,0,68742,112335,0.611937508,1990-MI-15,0,104596,163842,0.638395527,0
1990,Michigan,MI,16,0,88962,133614,0.665813463,1990-MI-16,0,132775,136357,0.973730722,0
1990,Michigan,MI,17,0,92205,132314,0.696865033,1990-MI-17,0,135493,193027,0.701938071,0
1990,Michigan,MI,18,4,126629,190834,0.663555761,1990-MI-18,4,195579,257228,0.760333245,0
1990,Minnesota,MN,1,1,156749,200663,0.78115547,1990-MN-1,1,161118,229813,0.701083054,0
1990,Minnesota,MN,2,4,126367,204404,0.618221757,1990-MN-2,4,131639,227701,0.578122187,0
1990,Minnesota,MN,3,4,195833,292852,0.668709792,1990-MN-3,4,215322,315609,0.682242902,0
1990,Minnesota,MN,4,1,143353,221396,0.64749589,1990-MN-4,1,181227,250327,0.723961059,0
1990,Minnesota,MN,5,1,144682,198886,0.727461963,1990-MN-5,1,174416,241798,0.721329374,0
1990,Minnesota,MN,6,1,164816,255219,0.645782642,1990-MN-6,1,169486,259035,0.654297682,0
1990,Minnesota,MN,7,1,107126,200186,0.535132327,1990-MN-7,4,121396,222496,0.545609809,1
1990,Minnesota,MN,8,1,151145,207312,0.729070194,1990-MN-8,1,165656,222311,0.745154311,0
1990,Mississippi,MS,1,0,43668,67318,0.648682373,1990-MS-1,0,137445,175826,0.781710327,0
1990,Mississippi,MS,2,0,59393,70617,0.841058102,1990-MS-2,0,112401,173631,0.647355599,0
1990,Mississippi,MS,3,0,49162,49162,1,1990-MS-3,0,164651,185380,0.888181034,0
1990,Mississippi,MS,4,0,57137,70891,0.805983834,1990-MS-4,0,110184,201063,0.548007341,0
1990,Mississippi,MS,5,0,89926,110514,0.813706861,1990-MS-5,4,100185,182219,0.549805454,1
1990,Missouri,MO,1,0,62550,102710,0.608996203,1990-MO-1,0,140751,196658,0.715714591,0
1990,Missouri,MO,2,0,94308,188568,0.500127275,1990-MO-2,4,186450,281109,0.663265851,1
1990,Missouri,MO,3,0,88950,156609,0.567975021,1990-MO-3,0,150205,239203,0.627939449,0
1990,Missouri,MO,4,0,105527,170622,0.618484135,1990-MO-4,0,166480,231873,0.717979239,0
1990,Missouri,MO,5,0,71890,115787,0.620881446,1990-MO-5,0,149166,212139,0.703152179,0
1990,Missouri,MO,6,4,78956,152049,0.519279969,1990-MO-6,4,135883,229011,0.593347044,0
1990,Missouri,MO,7,4,83609,160334,0.521467686,1990-MO-7,4,127939,240911,0.531063339,0
1990,Missouri,MO,8,4,81452,142203,0.572786791,1990-MO-8,4,117601,202402,0.581026867,0
1990,Missouri,MO,9,0,94156,163670,0.575279526,1990-MO-9,0,160872,236880,0.679128673,0
1990,Montana,MT,1,0,100409,164246,0.611333,1990-MT-1,0,115278,189683,0.607740282,0
1990,Montana,MT,2,4,96449,153188,0.62961198,1990-MT-2,4,97465,175534,0.555248556,0
1990,Nebraska,NE,1,4,129654,200381,0.647037394,1990-NE-1,4,146231,218502,0.669243302,0
1990,Nebraska,NE,2,0,111903,193421,0.57854628,1990-NE-2,0,112174,222275,0.504663143,0
1990,Nebraska,NE,3,4,98607,192944,0.511065387,1990-NE-3,4,170302,215501,0.790260834,0
1990,Nevada,NV,1,0,84650,137852,0.614064359,1990-NV-1,0,101764,159076,0.639719379,0
1990,Nevada,NV,2,4,103508,175209,0.590768739,1990-NV-2,4,105981,185097,0.572570058,0
1990,New Hampshire,NH,1,4,81684,148368,0.550549984,1990-NH-1,4,131824,218505,0.603299696,0
1990,New Hampshire,NH,2,0,74866,142263,0.526250677,1990-NH-2,4,119742,210994,0.567513768,1
1990,New Jersey,NJ,1,0,72415,133794,0.541242507,1990-NJ-1,0,141988,203153,0.698921503,0
1990,New Jersey,NJ,2,0,97698,110818,0.881607681,1990-NJ-2,0,134505,204636,0.65728904,0
1990,New Jersey,NJ,3,0,77866,158643,0.490825312,1990-NJ-3,0,117024,226610,0.516411456,0
1990,New Jersey,NJ,4,4,99920,159299,0.627248131,1990-NJ-4,4,155283,236194,0.657438377,0
1990,New Jersey,NJ,5,4,118101,156109,0.756529092,1990-NJ-5,4,175562,231936,0.75694157,0
1990,New Jersey,NJ,6,0,63745,126022,0.50582438,1990-NJ-6,0,120125,196598,0.611018423,0
1990,New Jersey,NJ,7,4,100066,134072,0.746360165,1990-NJ-7,4,153350,205539,0.746087117,0
1990,New Jersey,NJ,8,0,55797,72540,0.769189413,1990-NJ-8,0,96036,96036,1,0
1990,New Jersey,NJ,9,0,82535,154766,0.533288965,1990-NJ-9,0,142012,211494,0.671470585,0
1990,New Jersey,NJ,10,0,42106,51703,0.814382144,1990-NJ-10,0,84681,109473,0.7735332,0
1990,New Jersey,NJ,11,4,92681,143686,0.645024567,1990-NJ-11,4,154654,219427,0.704808433,0
1990,New Jersey,NJ,12,4,107851,168390,0.640483402,1990-NJ-12,4,165918,239537,0.692661259,0
1990,New Jersey,NJ,13,4,99688,171406,0.581589909,1990-NJ-13,4,167470,241031,0.694806892,0
1990,New Jersey,NJ,14,0,56455,85276,0.662026831,1990-NJ-14,0,104001,154440,0.673407148,0
1990,New Mexico,NM,1,4,97375,138681,0.70215098,1990-NM-1,4,89985,177962,0.505641654,0
1990,New Mexico,NM,2,4,80677,80677,1,1990-NM-2,4,100324,100324,1,0
1990,New Mexico,NM,3,0,104225,139976,0.74459193,1990-NM-3,0,124938,170892,0.731093322,0
1990,New York,NY,1,0,72937,143180,0.509407739,1990-NY-1,0,103511,207951,0.497766301,0
1990,New York,NY,2,0,56722,110005,0.515631108,1990-NY-2,0,104765,174618,0.599966785,0
1990,New York,NY,3,0,70118,145444,0.482096202,1990-NY-3,0,128336,224306,0.572146978,0
1990,New York,NY,4,4,63838,140304,0.454997719,1990-NY-4,4,135173,215386,0.627584894,0
1990,New York,NY,5,4,59568,141927,0.419708723,1990-NY-5,4,122058,207313,0.58876192,0
1990,New York,NY,6,0,42499,83558,0.508616769,1990-NY-6,0,90196,110053,0.819568753,0
1990,New York,NY,7,0,48159,83438,0.577183058,1990-NY-7,0,89105,93120,0.956883591,0
1990,New York,NY,8,0,53552,101494,0.527637102,1990-NY-8,0,96045,100240,0.958150439,0
1990,New York,NY,9,0,35177,74625,0.471383585,1990-NY-9,0,72851,72851,1,0
1990,New York,NY,10,0,58673,91828,0.638944549,1990-NY-10,0,102727,136488,0.752644921,0
1990,New York,NY,11,0,34711,61401,0.565316526,1990-NY-11,0,70973,83158,0.853471704,0
1990,New York,NY,12,0,39103,58115,0.672855545,1990-NY-12,0,69063,79886,0.86451944,0
1990,New York,NY,13,0,45412,76911,0.5904487,1990-NY-13,0,77988,108841,0.716531454,0
1990,New York,NY,14,4,44271,116017,0.381590629,1990-NY-14,4,81211,156682,0.518317356,0
1990,New York,NY,15,4,48505,107522,0.451116981,1990-NY-15,4,100701,175483,0.573850458,0
1990,New York,NY,16,0,50421,76109,0.662484069,1990-NY-16,0,95227,110850,0.859061795,0
1990,New York,NY,17,0,73450,115940,0.633517337,1990-NY-17,0,148089,186495,0.794064184,0
1990,New York,NY,18,0,36652,56826,0.64498645,1990-NY-18,0,73168,82866,0.882967683,0
1990,New York,NY,19,0,43928,95545,0.459762416,1990-NY-19,0,74613,137743,0.541682699,0
1990,New York,NY,20,0,82203,144627,0.568379348,1990-NY-20,0,102235,203263,0.50296906,0
1990,New York,NY,21,4,79928,153706,0.520005725,1990-NY-21,4,134173,201607,0.665517566,0
1990,New York,NY,22,4,95495,160267,0.595849426,1990-NY-22,4,144227,203635,0.708262332,0
1990,New York,NY,23,0,102492,195130,0.525249833,1990-NY-23,0,145040,234898,0.617459493,0
1990,New York,NY,24,4,92512,190607,0.485354683,1990-NY-24,4,144271,225139,0.640808567,0
1990,New York,NY,25,4,91348,168393,0.542469105,1990-NY-25,4,130122,130122,1,0
1990,New York,NY,26,4,82866,156701,0.528816025,1990-NY-26,4,120973,174628,0.692746868,0
1990,New York,NY,27,4,83442,162604,0.513160808,1990-NY-27,4,116918,217426,0.537736977,0
1990,New York,NY,28,0,97815,172046,0.568539809,1990-NY-28,0,141976,152371,0.931778357,0
1990,New York,NY,29,4,89105,159615,0.558249538,1990-NY-29,4,132608,192661,0.688297061,0
1990,New York,NY,30,0,97280,173809,0.559694837,1990-NY-30,0,128364,225712,0.568707025,0
1990,New York,NY,31,4,70898,169341,0.418670021,1990-NY-31,4,103802,220487,0.470785126,0
1990,New York,NY,32,0,65652,136938,0.479428647,1990-NY-32,0,129359,184146,0.70248064,0
1990,New York,NY,33,0,81609,125833,0.648550062,1990-NY-33,0,134398,139604,0.962708805,0
1990,New York,NY,34,4,77128,141782,0.543990069,1990-NY-34,4,119552,135875,0.879867525,0
1990,North Carolina,NC,1,0,105832,163358,0.647853181,1990-NC-1,0,118027,181040,0.651938798,0
1990,North Carolina,NC,2,0,130979,175242,0.747417856,1990-NC-2,0,128832,128832,1,0
1990,North Carolina,NC,3,0,83930,141535,0.592998198,1990-NC-3,0,95323,95323,1,0
1990,North Carolina,NC,4,0,139396,240057,0.580678755,1990-NC-4,0,131896,227378,0.58007371,0
1990,North Carolina,NC,5,0,113814,192561,0.591054263,1990-NC-5,0,110516,210056,0.526126366,0
1990,North Carolina,NC,6,4,125392,188305,0.665898409,1990-NC-6,4,116534,186542,0.6247065,0
1990,North Carolina,NC,7,0,94946,144627,0.656488761,1990-NC-7,0,102392,152247,0.672538704,0
1990,North Carolina,NC,8,0,98700,179552,0.549701479,1990-NC-8,0,99214,192677,0.51492394,0
1990,North Carolina,NC,9,4,131936,212738,0.620180692,1990-NC-9,4,139014,210816,0.659409153,0
1990,North Carolina,NC,10,4,106400,172110,0.618209285,1990-NC-10,4,112554,184419,0.610316724,0
1990,North Carolina,NC,11,4,101991,201309,0.506639047,1990-NC-11,0,108436,215343,0.50355015,1
1990,Ohio,OH,1,0,83932,164294,0.510864669,1990-OH-1,0,117682,208420,0.56463871,0
1990,Ohio,OH,2,4,103817,161162,0.644177908,1990-OH-2,4,153162,211799,0.72314789,0
1990,Ohio,OH,3,0,116797,116797,1,1990-OH-3,0,141953,184617,0.768905355,0
1990,Ohio,OH,4,4,103897,168364,0.617097479,1990-OH-4,4,160099,160637,0.996650834,0
1990,Ohio,OH,5,4,113615,165920,0.684757715,1990-OH-5,4,123838,204310,0.606127943,0
1990,Ohio,OH,6,4,117220,164635,0.711999271,1990-OH-6,4,152235,204870,0.743080978,0
1990,Ohio,OH,7,4,97123,156472,0.620705302,1990-OH-7,4,142597,193020,0.738768003,0
1990,Ohio,OH,8,4,99955,163539,0.611199775,1990-OH-8,4,154164,203248,0.758501929,0
1990,Ohio,OH,9,0,117681,151472,0.776915866,1990-OH-9,0,157557,193812,0.812937279,0
1990,Ohio,OH,10,4,106009,167665,0.632266722,1990-OH-10,4,143673,200566,0.716337764,0
1990,Ohio,OH,11,0,111923,170305,0.657191509,1990-OH-11,0,124600,202628,0.614919952,0
1990,Ohio,OH,12,4,130495,181279,0.719857237,1990-OH-12,4,204892,255674,0.801379882,0
1990,Ohio,OH,13,0,93431,164862,0.566722471,1990-OH-13,0,137074,196361,0.698071409,0
1990,Ohio,OH,14,0,97875,164335,0.595582195,1990-OH-14,0,148951,199307,0.747344549,0
1990,Ohio,OH,15,4,99251,167919,0.59106474,1990-OH-15,4,154694,205866,0.751430542,0
1990,Ohio,OH,16,4,101097,171613,0.589098728,1990-OH-16,4,158824,202180,0.785557424,0
1990,Ohio,OH,17,0,133207,171406,0.777143157,1990-OH-17,0,162526,210455,0.772260103,0
1990,Ohio,OH,18,0,120782,162605,0.742793887,1990-OH-18,0,151306,194934,0.776190916,0
1990,Ohio,OH,19,0,132951,205266,0.647701032,1990-OH-19,0,168065,238424,0.704899675,0
1990,Ohio,OH,20,0,109390,149139,0.733476824,1990-OH-20,0,146715,177659,0.825823628,0
1990,Ohio,OH,21,0,103338,129249,0.799526495,1990-OH-21,0,148388,173192,0.856783223,0
1990,Oklahoma,OK,1,4,75618,135139,0.559557197,1990-OK-1,4,103458,196559,0.526345779,0
1990,Oklahoma,OK,2,0,90820,148151,0.613023199,1990-OK-2,0,136009,209668,0.648687449,0
1990,Oklahoma,OK,3,0,107641,133902,0.803878956,1990-OK-3,0,1,1,1,0
1990,Oklahoma,OK,4,0,100879,137111,0.73574695,1990-OK-4,0,1,1,1,0
1990,Oklahoma,OK,5,4,114608,164694,0.695884489,1990-OK-5,4,139182,192850,0.721711174,0
1990,Oklahoma,OK,6,0,110100,137640,0.799912816,1990-OK-6,0,122887,168126,0.730922047,0
1990,Oregon,OR,1,0,150292,238259,0.630792541,1990-OR-1,0,179915,258603,0.695718921,0
1990,Oregon,OR,2,4,127998,188185,0.680171108,1990-OR-2,4,125366,200079,0.6265825,0
1990,Oregon,OR,3,0,169731,210193,0.807500726,1990-OR-3,0,190684,191825,0.99405187,0
1990,Oregon,OR,4,0,162494,189352,0.858158351,1990-OR-4,0,108483,150735,0.719693502,0
1990,Oregon,OR,5,0,124610,226550,0.550033105,1990-OR-5,4,111489,222354,0.501403168,1
1990,Pennsylvania,PA,1,0,73423,92441,0.794268777,1990-PA-1,0,128076,167825,0.763152093,0
1990,Pennsylvania,PA,2,0,94584,102702,0.920955775,1990-PA-2,0,184322,196687,0.937133618,0
1990,Pennsylvania,PA,3,0,89908,149809,0.600150859,1990-PA-3,0,135590,214499,0.632124159,0
1990,Pennsylvania,PA,4,0,74114,132583,0.559000777,1990-PA-4,0,124041,177699,0.698039944,0
1990,Pennsylvania,PA,5,4,75097,131489,0.571127623,1990-PA-5,4,153453,196211,0.782081535,0
1990,Pennsylvania,PA,6,0,74394,130487,0.57012576,1990-PA-6,0,114119,180745,0.631381228,0
1990,Pennsylvania,PA,7,4,105868,162160,0.652861371,1990-PA-7,4,155387,229132,0.67815495,0
1990,Pennsylvania,PA,8,0,85015,150115,0.566332478,1990-PA-8,0,128153,225566,0.568139702,0
1990,Pennsylvania,PA,9,0,106632,106632,1,1990-PA-9,0,158702,158702,1,0
1990,Pennsylvania,PA,10,0,113490,113490,1,1990-PA-10,4,140096,191275,0.732432362,1
1990,Pennsylvania,PA,11,0,88219,88219,1,1990-PA-11,0,120706,120706,1,0
1990,Pennsylvania,PA,12,0,80686,130693,0.617370479,1990-PA-12,0,133081,133081,1,0
1990,Pennsylvania,PA,13,4,89577,148544,0.603033445,1990-PA-13,4,152191,228615,0.665708724,0
1990,Pennsylvania,PA,14,0,77636,108133,0.717967688,1990-PA-14,0,135181,171900,0.786393252,0
1990,Pennsylvania,PA,15,4,77178,127411,0.605740478,1990-PA-15,4,106951,186078,0.574764346,0
1990,Pennsylvania,PA,16,4,85596,129445,0.661253814,1990-PA-16,4,136944,185113,0.739785969,0
1990,Pennsylvania,PA,17,0,110317,110317,1,1990-PA-17,0,166289,166289,1,0
1990,Pennsylvania,PA,18,4,85697,166577,0.514458779,1990-PA-18,0,136924,218488,0.62668888,1
1990,Pennsylvania,PA,19,4,96336,96336,1,1990-PA-19,4,145381,188200,0.772481403,0
1990,Pennsylvania,PA,20,0,82080,125134,0.655936836,1990-PA-20,0,137472,139616,0.984643594,0
1990,Pennsylvania,PA,21,4,92732,92732,1,1990-PA-21,4,141832,180120,0.787430602,0
1990,Pennsylvania,PA,22,0,78375,123884,0.632648284,1990-PA-22,0,123428,170467,0.724058029,0
1990,Pennsylvania,PA,23,4,78189,131654,0.593897641,1990-PA-23,4,105575,170160,0.620445463,0
1990,Rhode Island,RI,1,4,89963,163094,0.551602144,1990-RI-1,4,105506,189647,0.556328336,0
1990,Rhode Island,RI,2,0,108818,183771,0.59213913,1990-RI-2,4,145218,201347,0.721232499,1
1990,South Carolina,SC,1,4,80839,123503,0.654550902,1990-SC-1,4,101572,159263,0.637762694,0
1990,South Carolina,SC,2,4,90054,101529,0.886978105,1990-SC-2,4,94960,179999,0.527558486,0
