STATE,SC,CD,REDIST,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL
MO,34,6,0,10,53683,10016,6008,49674,1,0,7803,149976,0,78286,19714,1.64075508,3292,14414,28220,10057,26293,0,4752,0,0,266,0,38.62841802,388486,0,85535,10078,5186,38,199973,0,52428,28793
MO,34,7,0,11,62273,10016,3860,54876,0,0,10053,160168,0,89925,18471,1.4965488,2309,15012,28220,13002,30016,0,3691,1,0,317,0,33.60506076,436933,0,104682,7320,6636,38,184840,0,52224,31489
MO,34,8,0,10,50835,10016,14577,55615,0,0,10680,150262,0,89231,13746,1.64075508,4860,25279,28220,15896,29669,0,4137,1,1,24449,0,28.4590463,452385,0,80293,5242,6552,38,143417,815,51664,24873
MO,34,9,0,8,60478,10016,12362,56276,0,0,9308,152186,0,80325,24368,1.6563744,2299,14463,28220,14709,32752,0,4150,0,0,249,0,27.83119179,409369,0,112712,6122,5600,38,147719,0,46868,24985
MO,34,10,0,8,43433,10016,32345,49474,0,0,6369,121284,0,91457,14354,1.6563744,1048,11973,28220,9060,20348,0,3170,0,0,265,0,42.11942605,381602,0,105423,4818,5444,38,137859,202,37100,21559
NE,35,0,0,,164156,2772,29262,154883,0,0,31722,542658,0,303620,83896,,40238,63927,12263,76612,64137,0,4862,0,0,13769,,18.42178771,1411330,0,308759,27284,16720,19,766053,0,168183,102537
NE,35,1,0,10,67203,2772,2916,55299,0,0,11800,203275,0,112628,37845,1.64075508,13140,27053,12263,16954,21916,0,4433,1,1,5597,1,31.29096378,530507,0,138153,7755,6223,19,250259,248,59897,36759
NE,35,2,0,10,36717,2772,25712,50483,1,0,10178,157671,0,81776,3582,1.64075508,16898,15983,12263,1510,32081,0,6240,2,1,8057,0,268.0099338,404695,0,15082,11401,4657,19,349340,486,55429,30368
NE,35,3,0,10,60236,2772,634,49101,0,0,9744,181712,0,109216,42469,1.64075508,10200,20891,12263,58148,10140,0,4247,1,0,115,0,8.188209397,476128,0,155524,8128,5840,19,166454,201,52857,35410
ND,36,0,0,,58591,1116,777,52511,0,0,11426,226319,0,155997,52106,,29907,28499,144154,69457,7856,0,4530,0,0,4335,,9.105576112,632446,0,204398,8880,12658,15,222708,0,64758,42975
ND,36,1,0,9,33725,1116,359,27686,0,0,5879,119680,0,79351,26247,0.00036324,13761,15660,144154,26503,4537,0,4675,1,1,2041,0,12.57555748,333290,0,103137,4897,6396,15,129459,288,35457,24004
ND,36,2,0,10,24866,1116,418,24825,0,0,5547,106639,0,76646,25859,1.64075508,16146,12839,144154,42954,3319,0,4365,1,1,2294,0,6.964566746,299156,0,101261,3983,6262,15,93249,0,29301,18971
SD,37,0,0,,71513,1230,1114,63373,0,0,15277,248380,0,161869,53262,,18577,32777,413094,76378,15823,0,4251,0,0,5158,,8.909816963,680514,0,205688,6762,10207,10,267180,0,78106,44955
SD,37,1,0,10,55640,1230,385,45235,0,0,10097,186004,0,118107,43326,1.64075508,14459,22830,413094,34927,12394,0,4051,0,0,277,1,14.24883328,497669,0,164912,5285,7283,10,191820,270,55854,34791
SD,37,2,0,10,15873,1230,729,18138,0,0,5180,62376,0,43762,9936,1.64075508,4118,9947,413094,41451,3429,0,4766,2,1,4881,0,4.411111915,182845,0,40776,1477,2924,10,75360,925,22252,10164
VA,40,0,0,,288970,6201,816258,519735,0,0,91134,1399517,0,854292,56335,,48185,247056,266105,39838,299935,0,4964,0,0,133082,,99.5770119,3966949,0,397176,63045,58717,16,2204913,0,458550,229255
VA,40,1,0,2,27325,6201,121557,53603,0,1,9146,137417,0,91272,2586,1.17290196,6233,27677,266105,2765,28836,0,5068,6,3,27720,0,152.8477396,422624,0,18265,5345,6122,16,266514,570,44066,23230
VA,40,2,0,2,27465,6201,137346,54289,1,1,9832,151726,0,99815,374,1.17290196,7388,37942,266105,412,24314,0,5000,11,6,56034,0,1199.737864,494292,40017109,2448,9563,7968,16,470815,0,51920,33402
VA,40,3,0,2,34189,6201,107380,54990,0,0,11396,175810,0,82431,500,1.17290196,5538,24251,266105,737,39441,0,6080,1,0,886,0,567.2740841,418081,0,3318,9178,5766,16,346023,957,61330,34115
VA,40,4,0,2,29069,6201,168754,49801,0,0,6864,118914,0,80338,12900,1.17290196,2342,15060,266105,7364,30361,0,3532,1,1,6638,0,47.82142857,352157,0,83977,3449,5107,16,96417,0,31361,17795
VA,40,5,0,2,25782,6201,75550,58153,0,0,5984,122902,0,75219,13814,1.17290196,648,8913,266105,5283,45707,0,3733,0,0,30,0,61.70528109,325989,0,88580,2827,5596,16,88971,0,32485,16173
VA,40,6,0,2,34331,6201,51158,59468,0,0,9236,147507,0,79251,4003,1.17290196,2375,15624,266105,3739,41839,0,4842,1,0,365,0,101.3276277,378864,0,30706,10869,6803,16,227569,1900,50862,24189
VA,40,7,0,2,29737,6201,25376,52112,0,0,8549,118671,0,64867,7228,1.17290196,1649,11807,266105,6617,32877,0,4266,0,0,130,0,47.28577905,312890,0,51887,4290,5185,16,91898,0,35486,17847
VA,40,8,0,2,30762,6201,86458,49906,0,0,11152,125508,1,75091,6906,1.17290196,3389,20910,266105,7170,22512,0,4390,1,0,9078,0,49.85509066,357461,0,52392,4213,4401,16,67030,0,38787,19251
VA,40,9,0,4,27690,6201,9771,50987,0,0,5672,108059,0,90064,7788,4.01888736,710,10078,266105,5305,21377,0,3370,1,0,117,0,68.79792648,364973,0,63708,3768,8051,16,70604,0,34914,16067
VA,40,10,0,2,22620,6201,32908,36426,0,0,13303,193003,1,115944,236,1.17290196,17913,74794,266105,446,12671,0,8392,6,2,32084,0,1209.90583,539618,0,1895,9543,3718,16,479072,0,77339,27186
AL,41,0,1,,261147,3967,980271,,0,0,71359,,0,800944,57452,,14955,152558,5704,51060,282992,0,3937,0,0,,,63.97845672,3266740,0,0,37376,64078,19,1795169,0,,1807430
AL,41,1,1,5,27280,3967,153506,54744,0,1,9316,142849,0,107315,3373,0.39556836,2470,26608,5704,6394,27805,0,4541,2,1,1397,0,64.80950891,414392,21836686,25389,7793,8581,19,282484,0,,24131
AL,41,2,1,5,33106,3967,138353,49922,0,1,8786,135411,0,97284,7773,0.39556836,2388,19993,5704,7925,25452,0,3608,2,2,6510,0,48.72870662,386175,0,48691,4053,7040,19,214993,285,,22888
AL,41,3,1,5,31416,3967,145930,59593,0,0,7525,137563,0,95651,9758,0.39556836,1280,16728,5704,7638,38672,0,3227,1,1,5063,0,50.24639958,383782,0,63230,2782,6618,19,178115,1655,,18895
AL,41,4,1,5,28887,3967,105591,54486,0,0,7004,117804,0,89006,5708,0.39556836,1169,16097,5704,6610,35526,0,3600,3,2,5560,0,52.37594554,346205,0,41362,3176,6618,19,140327,0,,16584
AL,41,5,1,5,36348,3967,184262,60958,0,0,8078,139975,0,109610,7953,0.39556836,867,15773,5704,8684,37178,0,3560,0,0,160,0,49.89947029,433327,0,52627,3559,8059,19,213710,946,,20425
AL,41,6,1,5,39716,3967,159319,64266,1,0,9820,189224,0,108324,413,0.39556836,3907,16796,5704,707,44781,0,5259,0,0,331,0,710.4413013,502282,0,2261,9204,11202,19,434488,479,,37622
AL,41,7,1,5,37516,3967,32243,63252,0,0,10219,138927,0,102655,13953,0.39556836,597,14792,5704,7948,37096,0,3278,0,0,75,0,52.47257172,417052,0,97395,4009,9284,19,144962,0,,21007
AL,41,8,1,4,26878,3967,61067,50625,0,0,10611,128132,0,91099,8521,4.01888736,2277,25771,5704,4940,36482,0,4236,2,0,3755,0,77.65688259,383625,0,71900,2800,6676,19,186090,0,338517,19191
AR,42,0,0,,194372,2384,388787,234508,0,0,36464,601484,0,428622,47674,,7457,63800,7855,52499,113513,0,3184,0,0,8204,,34.02487666,1786272,0,331645,21597,35993,17,765303,0,186248,103820
AR,42,1,0,8,31767,2384,116454,47445,0,0,5666,113697,0,94032,13089,1.6563744,1013,9323,7855,6828,14997,0,2594,1,1,2131,0,52.75087873,360183,0,106998,2664,7838,17,128713,0,28757,18456
AR,42,2,0,11,53175,2384,91427,63657,0,0,12628,180766,0,120286,13532,1.4965488,2348,22575,7855,12900,28272,0,3609,1,1,5331,0,40.14418605,517860,0,83451,7958,8946,17,263168,2533,59576,32890
AR,42,3,0,11,44431,2384,7479,44080,0,0,7818,117087,0,73937,11297,1.4965488,1760,12859,7855,13005,24183,0,3071,1,1,261,1,25.59354095,332844,0,68294,3729,7085,17,128547,254,39354,21168
AR,42,4,0,8,64999,2384,173427,79326,0,0,10352,189934,0,140367,9756,1.6563744,2336,19043,7855,19766,46061,0,3263,1,0,481,0,29.10983507,575385,0,72902,7246,12124,17,244875,0,58561,31306
FL,43,0,0,,553129,9463,880186,584503,0,0,157184,1810903,0,1019722,20447,,272161,210266,1374565,54252,224842,0,4722,0,0,75930,,91.26963061,4951560,0,105419,73969,91312,14,3662611,0,664021,375509
FL,43,1,0,5,20694,9463,58859,42485,0,1,10130,115025,0,90471,1896,0.39556836,5480,22306,1374565,6061,20847,0,4697,10,3,24897,0,62.5784524,379288,0,13059,3417,6408,14,218571,0,42164,21077
FL,43,2,0,5,28151,9463,105655,52556,0,1,13430,167909,0,101711,335,0.39556836,8070,21385,1374565,777,21236,0,5345,4,1,15501,0,586.1145431,455411,0,1503,11231,7315,14,387987,0,60503,37086
FL,43,3,0,5,43726,9463,90460,62718,1,1,14513,208567,0,102142,498,0.39556836,50603,17373,1374565,643,25210,0,5346,0,0,562,0,789.1539658,507426,0,173,16600,12458,14,501703,0,140281,44275
FL,43,4,0,5,52909,9463,51609,44165,1,1,10592,186374,0,84412,812,0.39556836,64617,20847,1374565,2405,16958,0,5269,5,2,14528,0,197.7305613,475542,0,1740,12091,10062,14,426595,450,-6,38184
FL,43,5,0,5,60241,9463,76765,45927,0,1,12803,130587,0,77635,2864,0.39556836,16054,12739,1374565,7744,12600,0,3797,1,0,2406,0,48.73721591,377421,0,14316,3858,7218,14,173504,0,48684,28390
FL,43,6,0,5,78642,9463,123978,82553,0,1,28131,253618,0,130438,2135,0.39556836,43154,21062,1374565,8506,21809,0,4830,1,0,238,0,77.6328474,660345,0,4234,6521,12597,14,554098,0,91927,53786
FL,43,7,0,5,58379,9463,63719,55173,0,1,14145,145622,0,82731,2258,0.39556836,13704,14137,1374565,6952,17018,0,4268,0,0,437,0,58.34450518,405611,0,11553,3754,6990,14,248849,0,53938,30060
FL,43,8,0,5,20043,9463,62574,28878,0,1,5901,84876,0,56335,2422,0.39556836,3658,17581,1374565,8069,12252,0,3984,0,0,1910,0,29.8983765,241250,0,15136,2498,3605,14,94783,446,29187,14783
FL,43,9,0,5,19426,9463,88447,27937,0,1,5697,84510,0,59270,4258,0.39556836,1560,19314,1374565,8744,9997,0,3451,0,0,531,0,27.13117566,237235,0,29626,1510,3174,14,94811,0,24254,13618
FL,43,10,0,5,39125,9463,55498,53993,1,1,12973,147972,0,83045,1318,0.39556836,19208,13835,1374565,1040,25677,0,4616,1,1,5462,0,382.4884615,397788,19829071,8047,7158,7404,14,317501,0,53756,33589
FL,43,11,0,5,38631,9463,69534,54364,0,1,15938,164214,0,93710,1200,0.39556836,15186,16841,1374565,3047,27487,0,5298,4,3,8888,0,144.2658352,439578,0,5114,3043,7833,14,302825,0,61649,32680
FL,43,12,0,5,93162,9463,33088,33754,0,1,12931,121629,0,57822,451,0.39556836,30867,12846,1374565,264,13751,0,4359,0,0,570,0,1419.185606,374665,0,918,2288,6248,14,341384,652,57678,27981
GA,44,0,1,,290661,5940,1122596,578220,0,0,86557,1449944,0,948617,56319,,25300,171696,15480,58274,364621,0,4208,0,0,65885,,67.66509936,3943116,0,407278,55157,64897,14,2180056,0,409675,244826
GA,44,1,1,5,31257,5940,157319,58014,0,1,9206,145667,0,105802,9012,0.39556836,3033,16726,15480,9066,30168,0,3632,2,2,7568,0,46.35936466,420294,0,61054,6769,7169,14,229886,500,34855,24190
GA,44,2,1,5,28717,5940,147114,48594,0,0,6367,125681,0,94389,11017,0.39556836,1170,14670,15480,7790,19877,0,2971,1,0,6060,0,45.97342747,358133,0,82087,3324,6396,14,169913,0,24307,20660
GA,44,3,1,5,22100,5940,131970,43192,0,0,6006,111350,0,86467,4267,0.39556836,5700,20513,15480,6466,21430,0,3986,2,2,28597,0,55.25750077,357295,0,39289,2598,6273,14,185486,0,33496,17278
GA,44,4,1,5,27176,5940,82708,46375,1,0,10786,170949,0,87568,285,0.39556836,4969,18155,15480,425,32445,0,6056,0,0,660,0,983.8376471,418131,0,2133,8534,5346,14,370830,389,32355,37542
GA,44,5,1,5,29571,5940,135376,47338,1,0,9466,165320,0,86315,383,0.39556836,2944,18310,15480,495,31489,0,5446,3,1,2142,0,819.2909091,405549,0,2718,10915,5581,14,370820,0,114023,33748
GA,44,6,1,5,35009,5940,143434,81185,0,0,10362,179277,0,113509,3726,0.39556836,1041,23200,15480,5046,55288,0,4427,3,1,518,0,90.28438367,455575,0,30577,7153,8171,14,252938,0,30738,27065
GA,44,7,1,5,30779,5940,39449,84486,0,0,11099,172283,0,109081,4491,0.39556836,1246,14207,15480,4517,69662,0,4662,3,2,1689,0,99.78746956,450740,0,32336,4855,8583,14,177386,0,53169,25926
GA,44,8,1,5,24452,5940,93874,50148,0,1,6446,120464,0,89685,10264,0.39556836,1553,14264,15480,11048,25394,0,3351,2,1,4451,0,30.6705286,338848,0,62503,4810,5769,14,151060,0,27117,19483
GA,44,9,1,5,28039,5940,32961,61781,0,0,8707,120321,0,80928,7801,0.39556836,637,10479,15480,6490,43229,0,3529,1,0,128,0,50.80708783,329738,0,52663,2861,5252,14,63041,0,26147,17762
GA,44,10,1,5,33561,5940,158391,57107,0,0,8112,138632,0,94873,5073,0.39556836,3007,21172,15480,6931,35639,0,3615,2,1,14072,0,58.9832636,408813,0,41918,3338,6357,14,208696,1744,33468,21172
LA,45,0,0,,241591,5297,1039207,387641,0,0,81033,1073286,0,802043,31793,,30557,134225,3200,45106,157261,0,4272,0,0,19099,,72.2081763,3257022,0,233138,56780,65474,19,2060606,0,355246,200579
LA,45,1,0,8,32276,5297,144200,53324,1,1,9862,161849,0,100194,293,1.6563744,9279,20730,3200,1678,24277,0,5102,4,0,2717,0,267.8730632,449491,88876872,530,14037,8938,19,423790,0,122129,34860
LA,45,2,0,8,36157,5297,153908,59634,1,1,12239,181247,0,109214,544,1.6563744,9181,18819,3200,1202,29741,0,5197,0,0,566,0,415.6081531,499561,88876872,2113,14772,9947,19,446017,0,-6,35263
LA,45,3,0,8,23569,5297,90204,52331,0,1,9975,124056,0,97805,4886,1.6563744,1537,11948,3200,6326,12490,0,4147,1,0,540,0,61.20882074,387207,0,31432,6564,7525,19,190782,0,38260,22243
LA,45,4,0,8,33247,5297,146109,44436,0,0,10104,133597,0,96314,2397,1.6563744,2618,15399,3200,5241,18293,0,4364,2,1,7040,0,74.70730777,391541,0,19182,5577,7271,19,254212,434,41313,25173
LA,45,5,0,8,30446,5297,139465,41835,0,0,7654,105716,0,90777,6763,1.6563744,875,14083,3200,8677,16254,0,3132,0,0,56,0,39.76178403,345013,0,65122,3243,5999,19,154522,0,31804,18562
LA,45,6,0,8,37081,5297,189607,62879,0,0,15670,173496,0,140002,4980,1.6563744,3992,27043,3200,6479,31818,0,4395,0,0,181,0,82.73329217,536029,31658797,35627,4999,11841,19,287442,0,58752,29407
LA,45,7,0,8,23775,5297,99335,45048,0,1,9563,116234,0,100375,8029,1.6563744,1838,12331,3200,7420,14916,0,3760,1,1,4727,0,51.79649596,384330,0,49864,4629,8352,19,207065,0,37348,21499
LA,45,8,0,8,25040,5297,76379,28154,0,0,5966,77091,0,67362,3901,1.6563744,1237,13872,3200,8083,9472,0,3002,2,2,3272,0,32.6425832,263850,0,29268,2959,5601,19,96776,498,25640,13572
MS,46,0,0,,190029,2506,915743,282327,0,0,44849,721623,0,576259,66780,,8058,82277,29638,47223,130804,0,2884,0,0,20981,,46.12457912,2178141,0,542839,21087,39284,14,820805,0,195658,110931
MS,46,1,0,5,35711,2506,117387,52140,0,0,7102,125628,0,94122,16637,0.39556836,587,13481,29638,8872,31456,0,2663,1,1,2438,0,41.13649684,364963,0,116569,3340,6613,14,104505,0,31883,17254
MS,46,2,0,8,54503,2506,359426,77841,0,0,9233,193290,0,170505,22728,1.6563744,2080,18788,29638,13110,21190,0,1968,1,1,1926,0,46.41045004,608441,0,226916,4034,11480,14,170349,0,41369,26052
MS,46,3,0,8,37819,2506,213290,56194,0,0,11019,164213,0,120064,9252,1.6563744,1661,20094,29638,7987,28075,0,3560,0,0,306,0,57.60610993,460100,0,61193,5859,8017,14,247750,498,47495,27912
MS,46,4,0,5,28592,2506,118988,39351,0,0,6694,98758,0,79589,12297,0.39556836,407,10839,29638,7987,19233,0,2694,1,0,66,0,36.94403406,295072,0,85165,3473,4831,14,76274,0,26551,14664
MS,46,5,0,5,33404,2506,106652,56801,0,1,10801,139734,0,111979,5866,0.39556836,3323,19075,29638,9267,30850,0,3784,2,1,16245,0,48.51246358,449565,0,52996,4381,8343,14,221927,1113,48360,25049
NC,47,0,0,,312167,5628,1116021,711358,0,0,98224,1680442,0,1082328,115757,,21978,159691,333752,49067,509193,0,3956,0,0,73920,,92.85578902,4556155,0,808379,46409,74964,7,1801921,0,464353,257257
NC,47,1,0,5,21043,5628,125365,35071,0,1,4904,92029,0,72243,12233,0.39556836,630,10328,333752,6299,15480,0,2662,1,0,929,0,44.11192253,277861,0,80278,1616,5037,7,77240,0,22087,14998
NC,47,2,0,5,23199,5628,169634,44236,0,0,6313,119770,0,92723,16260,0.39556836,697,10859,333752,3991,21919,0,2775,0,0,223,0,87.73114508,350135,0,114944,2394,8027,7,111682,0,27018,18338
NC,47,3,0,5,23967,5628,124128,43222,0,1,7794,119829,0,100988,16077,0.39556836,2770,17738,333752,6624,16918,0,3105,6,3,40837,0,64.96980676,430360,0,102744,1968,6220,7,93633,0,31058,19943
NC,47,4,0,5,30968,5628,104307,72285,0,0,11229,180027,0,109086,13212,0.39556836,1589,20644,333752,4265,51255,0,4148,0,0,281,0,108.0410317,460795,0,89705,4659,6857,7,187951,0,49625,28184
NC,47,5,0,5,31730,5628,101627,79728,0,0,9431,179075,0,104150,14674,0.39556836,1263,13470,333752,4134,66081,0,4347,2,0,244,0,109.8841316,454261,0,91779,5576,7315,7,186004,0,47931,23391
NC,47,6,0,5,30729,5628,111892,85180,0,0,12512,208568,0,103791,4634,0.39556836,3105,20917,333752,1782,73182,0,5208,0,0,500,0,273.3776655,487159,0,29844,4863,6737,7,328632,489,59283,32352
NC,47,7,0,5,24688,5628,137487,48976,0,1,7833,133071,0,113404,12217,0.39556836,5401,15460,333752,5133,23332,0,3316,3,2,30151,0,87.46015975,448933,0,98265,4627,7031,7,153771,390,34285,23063
NC,47,8,0,5,32530,5628,123651,75401,0,0,12315,196810,0,115566,5692,0.39556836,2609,15018,333752,4006,53737,0,4696,2,1,495,0,122.6812282,491461,0,45790,8899,6925,7,263083,0,59124,36461
NC,47,9,0,5,31137,5628,48715,86637,0,0,8888,165021,0,93751,9234,0.39556836,756,12083,333752,4174,72919,0,4175,0,0,101,0,96.811931,404093,0,63895,4368,7038,7,140832,1004,46266,20914
NC,47,10,0,5,27028,5628,47389,85384,0,0,8352,158471,0,92651,4037,0.39556836,877,10286,333752,2769,74542,0,4295,0,0,63,0,140.8522932,390020,0,34107,4014,7436,7,165161,0,43254,19936
NC,47,11,0,5,35148,5628,21826,55238,0,0,8653,127771,0,83975,7487,0.39556836,2281,12888,333752,5890,39828,0,3750,0,0,96,0,61.30339559,361077,0,57028,3425,6341,7,93932,850,44422,19677
SC,48,0,1,,150599,1782,829291,369930,0,0,51784,838301,0,589697,41855,,11140,91133,3982,30272,257503,0,3821,0,0,57945,,78.70619715,2382594,0,351154,18406,34568,7,981386,0,229341,126056
SC,48,1,1,5,22629,1782,184786,46876,0,1,8678,125583,0,109912,5023,0.39556836,3207,23812,3982,6490,26192,0,3686,10,4,25322,0,64.94268105,421478,0,40372,4210,6567,7,187608,301,34430,20731
SC,48,2,1,5,31964,1782,197714,58375,0,0,12317,176066,0,127052,6938,0.39556836,3735,24624,3982,5648,35805,0,3968,3,3,25648,1,94.11384561,531555,0,63533,4121,6879,7,253341,500,52297,30193
SC,48,3,1,5,24571,1782,78313,52373,0,0,7913,129325,0,74113,4869,0.39556836,695,10696,3982,4829,56805,0,3913,0,0,219,0,66.01967281,318809,0,39978,1821,4644,7,117026,0,34477,16686
SC,48,4,1,5,27527,1782,85510,62686,0,0,9696,166401,0,90723,2797,0.39556836,1951,12240,3982,2835,66855,0,4504,0,0,3593,0,156.6948854,414215,0,22356,4024,6048,7,218030,0,52940,25261
SC,48,5,1,5,21209,1782,99624,47425,0,0,6185,113936,0,76679,4434,0.39556836,489,9487,3982,4446,49638,0,3832,0,0,124,1,61.22807018,302235,0,42634,1427,5043,7,95873,0,26454,14001
SC,48,6,1,5,22699,1782,183344,42781,0,1,6995,126990,0,111218,17794,0.39556836,1063,10274,3982,6024,22208,0,2748,1,1,3039,0,65.45517928,394302,0,142281,2803,5387,7,109508,0,28743,19184
TX,49,0,0,,745391,20969,1187125,1201355,0,0,251938,3473516,0,2114635,138249,,298791,410280,840139,262840,540161,0,4884,0,0,162355,,36.44680033,9579677,0,694482,146451,155013,14,7188380,0,1154458,703969
TX,49,1,0,13,30629,20969,65344,31719,0,0,5562,83368,0,54738,5104,0.76026132,583,12283,840139,7098,16831,0,3475,3,0,137,0,34.64947873,245942,0,31848,3208,4029,14,112676,0,27101,14633
TX,49,2,0,13,29294,20969,90602,62202,0,1,11273,147936,0,97460,1823,0.76026132,3933,13016,840139,7271,40132,0,5279,0,0,1361,0,57.81900701,420402,0,11320,5729,8622,14,304690,576,52367,27222
TX,49,3,0,13,31147,20969,72522,41679,0,0,7950,106818,0,65954,4618,0.76026132,916,10649,840139,6196,17891,0,4115,0,0,53,0,47.44060684,293942,56979539,28302,4033,4704,14,141074,0,34522,20557
TX,49,4,0,13,29845,20969,30299,30563,0,0,6166,79107,0,43303,6258,0.76026132,1182,9657,840139,4748,14881,0,3854,1,1,2501,0,45.57097725,216371,0,33523,3054,3071,14,114378,271,23258,14357
TX,49,5,0,13,61112,20969,137954,118962,1,0,28334,404371,0,194182,1001,0.76026132,15333,31545,840139,892,86995,0,6188,3,0,1294,0,1066.734305,951527,0,2862,19887,12747,14,927609,778,141871,87369
TX,49,6,0,13,33299,20969,54564,34251,0,0,6118,90144,0,51731,7874,0.76026132,2457,13004,840139,8766,12692,0,3450,0,0,354,0,28.30812229,248149,0,43413,4748,4010,14,118082,0,26239,15664
TX,49,7,0,13,32929,20969,72922,34548,0,0,6372,87929,0,57017,6000,0.76026132,946,11878,840139,11587,15841,0,3088,0,0,186,0,22.92474325,265629,0,35422,3342,4357,14,103253,0,29047,15777
TX,49,8,0,13,30493,20969,146896,89018,1,1,18171,214499,0,129207,903,0.76026132,9698,15688,840139,972,47682,0,5232,1,1,227,,584.5606996,568193,59831766,4972,14941,10754,14,512805,0,181330,43641
TX,49,9,0,13,39624,20969,88568,65802,0,1,13605,178094,0,115857,12795,0.76026132,11409,20172,840139,12733,26069,0,4561,1,0,1100,0,39.17183696,498775,18155441,62701,8975,7320,14,279433,0,60940,31807
TX,49,10,0,13,35634,20969,52731,36269,0,0,11103,129949,0,71725,7774,0.76026132,8534,29637,840139,7892,10080,0,4154,1,1,3264,0,44.78636594,353454,0,40968,2641,4771,14,245024,0,40167,24377
TX,49,11,0,13,32651,20969,47317,34752,0,0,7720,104415,0,64965,6508,0.76026132,7185,15479,840139,5912,14383,0,4038,4,2,25367,0,54.5473613,322484,0,32202,3396,4915,14,208996,3041,35797,21328
TX,49,12,0,13,37108,20969,59026,67484,1,0,13203,210004,0,113168,762,0.76026132,6120,21330,840139,860,53531,0,5697,3,2,5452,0,626.1569767,538495,0,4274,9554,8152,14,509812,0,77781,41899
TX,49,13,0,11,34225,20969,17529,42271,0,0,9275,119695,0,66043,9072,1.4965488,3053,16095,840139,16726,11891,0,4615,1,1,10395,0,19.53730719,326781,0,40764,3575,5188,14,219901,0,37471,24034
TX,49,14,0,13,35727,20969,24812,66354,0,1,13695,175482,0,129782,9723,0.76026132,19287,20656,840139,17451,17954,0,4082,4,0,9192,0,30.90149562,539262,20282869,57337,5628,9971,14,370411,0,54289,35132
TX,49,15,0,13,30280,20969,2098,67411,0,1,8675,163162,0,136497,7252,0.76026132,74065,18510,840139,17543,11831,0,2864,0,0,6412,0,29.39725247,515716,0,40770,4665,12419,14,368418,0,35305,35582
TX,49,16,0,12,23081,20969,22125,65747,1,0,14855,192965,0,136975,2432,0.76026132,51941,25606,840139,42607,19917,0,5592,2,1,25254,0,13.45877438,573438,0,11078,9780,11003,14,486693,0,66942,39858
TX,49,17,0,13,33081,20969,9682,36816,0,0,8400,105886,0,59311,8946,0.76026132,2572,11389,840139,12976,11608,0,4352,1,1,7438,0,22.18626695,287889,0,40826,3601,4553,14,186232,0,32514,21411
TX,49,18,0,11,23642,20969,14086,49256,0,0,10799,137620,0,82276,11372,1.4965488,3367,15561,840139,27513,15575,0,5538,1,1,10075,0,13.21542544,363596,0,43771,6619,4277,14,251781,156,45353,29559
TX,49,19,0,13,25396,20969,25941,54082,0,0,11363,154834,0,96310,16468,0.76026132,5993,17056,840139,19336,10597,0,5100,2,2,3886,0,21.96803889,424774,0,79114,5124,5977,14,271612,250,45943,33560
TX,49,20,0,13,46898,20969,45314,71109,1,0,15278,216132,0,153132,1398,0.76026132,43259,46743,840139,1247,22645,0,4766,9,5,42221,0,551.0433039,687151,0,6701,7291,10756,14,642289,0,77369,48460
TX,49,21,0,13,33055,20969,7341,32056,0,0,7291,94591,0,56628,9703,0.76026132,8168,12120,840139,31775,6962,0,3826,2,2,5250,0,8.268827695,262742,0,40834,3172,3605,14,151306,0,28852,19281
TX,49,22,0,13,36241,20969,99452,69004,1,1,16730,276515,0,138374,463,0.76026132,18790,22206,840139,739,54173,0,6869,0,0,936,0,913.3491204,674965,59831766,1480,13488,9812,14,661905,1219,-6,58461
TX,49,98,0,,745391,20969,1187125,1201355,0,0,251938,3473516,0,2114635,138249,1.4965488,298791,410280,840139,262840,540161,0,4884,2,1,162355,0,36.44680033,9579677,0,694482,146451,155013,14,7188380,262,1154458,703969
KY,51,0,0,,292323,4139,215949,376870,0,0,59354,996194,0,687154,91669,,16830,102737,62152,39863,198160,0,4051,0,0,38295,,76.21493616,3038156,0,547823,42875,60250,27,1353215,0,332170,162720
KY,51,1,0,4,42191,4139,34813,45794,0,0,7851,118107,0,71636,15499,4.01888736,1471,12549,62152,7346,21987,0,3453,1,1,9667,0,47.75918867,350839,0,89457,4881,7806,27,107362,0,35594,19365
KY,51,2,0,4,39934,4139,22952,46966,0,0,7403,121071,0,79607,16948,4.01888736,1194,11661,62152,6628,21400,0,3547,0,0,2413,0,53.9570006,357627,0,95816,3281,6938,27,127162,0,36096,19558
KY,51,3,0,4,50730,4139,78350,83313,1,0,12318,228270,0,129810,728,4.01888736,5952,20077,62152,375,67003,0,5796,1,0,1178,0,1629.192,610947,0,4220,12553,12195,27,540458,496,84886,40724
KY,51,4,0,4,42994,4139,21630,60980,0,0,9407,160218,0,102157,15216,4.01888736,4723,14892,62152,4997,36488,0,4869,1,1,24639,0,95.81408845,478783,0,85600,8482,7001,27,225418,254,55610,27981
