ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
10,-1.540087258,0.008929245,0.017379657,0.310668284,5,1,0,-0.393074112,-1.177845631,0,1.74240141,0.115049827,0.17006251,16326,8,0.013472664,0.038541565,-0.141416617,8889723,11322,-0.319537348,-1.001896865,0,-0.993688982,0.307692308,0,0.266383716,0,-0.344680095,0.15189684,0,0.075731814,62,CO,-0.817862402,-0.168384313,0.096909544,0.108698026,0.611400935,0,0.012309635,-0.187503076,1980-CO-5,4,1.800603967,1.341404575,0.302961145,4,-0.516406593,-0.27788631,-0.566226243,0
17,-0.76743034,0.001465005,0.001320051,0.880171661,1,0,0,-0.944421655,-1.020243092,0,1.374442812,0.370550694,0.088921983,8132,16,0.021014547,0.03050748,-0.181259903,12071543,39385,-0.910719634,-0.860115514,0,-1.152364574,0,0,0.006105019,0,-0.348542949,0.033212009,0,0.345432978,63,ID,0.364273258,-0.951011621,0.225629176,-0.19653744,-0.698063902,0,0.013044013,-0.369346944,1980-ID-1,4,0.18461406,0.86566756,-0.995479812,4,-0.658643683,-0.438592227,-0.556369149,0
17,-1.036407434,0.001465005,0.003865434,0.498617833,2,0,0,-1.318787967,-1.205856702,0,1.81738051,0.609103242,0.083887337,10827,16,0.021014547,0.024819821,-0.47519668,12071543,43292,-0.707011736,-1.295733421,0,-1.168652466,0.153846154,0.2,0.082763439,0,-0.348650512,0.032219228,0,0.570758323,63,ID,-0.212345984,0.195799094,0.104740404,-0.19653744,-0.603333873,0.075207696,0.010202634,-0.316351785,1980-ID-2,4,0.167271442,0.518194169,-0.640946929,4,-0.823517401,-0.509385226,-0.739318311,0
10,-0.787059526,0.001880047,0.000803846,0.516850026,1,0,0,-1.126503848,-1.148237424,0,1.470494806,0.326485475,0.133173718,6815,30,0.013472664,0.040693214,0.744806945,92574028,56027,-0.473453708,-1.357634061,0,-1.14273195,0,0,0.005206744,0,-0.348911678,0.020051373,0,0.294579071,64,MT,1.17133468,-0.277822369,0.260334961,1.087556591,-0.807576959,0.069960647,0.013927484,-0.929877165,1980-MT-1,0,0.07828698,0.277873768,-0.459552757,0,-0.676623014,-0.342517272,-0.739622493,0
10,-0.868688058,0.001880047,0.003790559,-0.083834065,2,0,0,-1.348950181,-1.273084963,0,1.825946257,0.653481753,0.110727108,8377,30,0.013472664,0.051118616,-0.283108325,92574028,89560,0.177618488,-1.804931977,0,-1.154991654,0.076923077,0.2,0.095476933,0,-0.3492118,0.019373206,0,0.528703645,64,MT,-0.753517013,0.057466653,0.162562525,1.087556591,-0.548427238,0.041976388,0.012303495,-0.185219453,1980-MT-2,4,-0.494500395,-0.225355762,-0.623719146,4,-0.954165404,-0.639404201,-0.770431941,0
12,-1.359983531,0.001959412,0.01532329,-0.201094469,1,0,0,-0.02757904,-1.665983274,0,2.10752617,0.08227559,0.215141011,20448,35,0.005177074,0.026037621,1.264259,13198822,40606,-0.793237624,-1.902537288,0,-1.176796412,0.153846154,0.2,0.060947117,0,-0.34808814,0.24893346,0,0.071527097,66,NM,1.388229105,-1.19906245,0.16962433,-0.543874351,0.199607287,0.183646699,0.01117379,-1.005183754,1980-NM-1,4,0.426849541,1.374670344,-1.182824663,4,0.19144835,0.339303287,-0.374240833,0
12,-1.406486842,0.001959412,0.025006023,0.394650658,2,0,0,-0.651227185,-2.052853035,0,2.231169083,0.205987894,0.187791543,10233,35,0.005177074,0.044897978,0.429750265,13198822,80806,-0.867959162,-1.922494015,0,-1.232490494,0.384615385,0.4,0.128621257,0,-0.348905689,0.240166228,0,0.185854718,66,NM,0.318392956,-0.939442977,0.146861433,-0.543874351,-0.294066807,0,0.008363134,-1.545669476,1980-NM-2,4,-1.292608186,-0.100309163,-2.086506651,0,-0.414135607,-1.300256229,2.245949958,1
14,-1.405015794,0.002622958,0.007236855,0.554059562,1,0,0,-0.871455709,-1.395697477,0,2.078279373,0.186164382,0.433586107,9468,49,0.000626384,0.030803613,1.853408166,23530050,43590,-0.859948605,-1.199621369,0,-1.098597017,0.384615385,0.4,0.035493695,0,-0.348144375,0.274875798,0,0.140388045,67,UT,0.107840617,-0.79076487,0.177377139,0.235002357,0.041704825,0,0.009631175,-1.457309438,1980-UT-1,4,1.260604562,2.326857336,-1.107573907,0,-0.463362149,0.254055911,-1.178213723,1
15,-1.220348275,0.002622958,0.004693885,0.726973749,2,0,0,-0.497089397,-0.975705916,0,1.908205149,0.074971736,0.174814838,16682,49,1.69E-05,0.059758681,0.283113852,23530050,38506,-1.097382827,-1.014473653,0,-1.058577841,0.153846154,0,0.015352759,0,-0.347937826,0.274731774,0,0.032349983,67,UT,0.359111395,-0.275601349,0.142403708,0.235002357,0.688128313,0.221250547,0.012373053,0.123521674,1980-UT-2,4,2.270003688,2.138965734,-0.070718948,4,0.283971506,0.450748123,-0.393624003,0
16,-0.394293283,0.133197068,0.00711913,0.599157206,1,0,1,-0.745705887,-1.382420959,0,0.860123334,0.162080967,0.106265705,11382,6,0.046034971,0.082121553,0.352733594,19836032,11574,0.041297014,-0.894439894,0,-1.064182277,0.153846154,0.2,0.024608134,1,-0.344496791,0.188649301,0,0.122495686,71,CA,0.457058371,-1.025048375,0.287484554,1.234911644,-0.760965542,0,0.015317814,-0.978055012,1980-CA-1,4,0.939592445,1.78133698,-0.996247102,0,0.382262128,0.726208769,-0.596275733,1
16,-0.627877123,0.133197068,0.010096471,0.400198111,2,0,0,-0.619068942,-1.293482049,0,1.149397891,0.187984155,0.140592428,10343,6,0.046034971,0.051248001,0.624431059,19836032,34888,0.720370674,-1.327637706,0,-1.102537636,0,0,0.017732889,0,-0.348000095,0.181597762,0,0.123371647,71,CA,0.10575269,-0.639213124,0.39916046,1.234911644,-0.924840601,0,0.015545504,-1.035412901,1980-CA-2,4,0.848737438,1.633093028,-0.964978453,4,0.093320192,0.892548549,-1.11305559,0
16,-1.179424538,0.133197068,0.076363616,0.07806443,3,0,0,-0.734838619,-0.749971864,0,1.243645045,0.028109024,0.304487254,15585,6,0.046034971,0.087399997,3.334615201,19836032,155,0.798629946,-1.647862785,0,-0.966542495,0.076923077,0,0.102349962,0,0.036055536,0.182579356,0,0.002460696,71,CA,2.891104303,-0.783708886,0.277652772,1.234911644,1.07279268,0,0.015209867,-0.413084963,1980-CA-3,0,1.622928985,1.288627989,0.175119008,0,-0.148046917,0.491892922,-1.009997196,0
16,-1.4175693,0.133197068,0.052735772,-0.014448259,4,0,0,-1.025815278,-1.811101732,0,1.39851146,0.283860022,0.262564048,9617,6,0.046034971,0.091318578,1.681683986,19836032,5953,-0.029925777,-1.391115482,1,-1.064182277,0.307692308,0.4,0.337640018,0,-0.339607549,0.186420438,0,0.139940787,71,CA,1.088690288,-1.031640971,0.248965461,1.234911644,0.26309048,0,0.011048803,-1.555384718,1980-CA-4,0,0.639102871,0.648527122,-0.192155883,0,-0.629291883,-0.194839661,-0.874554291,0
16,-0.313725562,0.133197068,0.189889381,0.511086369,5,1,1,-1.243604211,0.365493445,0,-0.87845783,0.013605915,0.233074641,31738,6,0.046034971,0.380714398,0.542300291,19836032,26,-0.212651799,-0.987999188,0,-1.098684586,0.153846154,0.2,0.103843861,0,1.934890824,0.178304806,0,0,71,CA,-0.402380228,1.829082322,0.401359873,1.234911644,1.118039427,0,0.014358961,-0.107864288,1980-CA-5,0,-0.235991178,0.522732782,-1.17622552,0,-0.134264568,-0.192163576,-0.072495699,0
16,-0.310748211,0.133197068,0.047960134,-0.483367022,6,1,1,-0.988556072,0.104731793,0,-0.226960739,0.021298317,0.172652094,33771,6,0.046034971,0.25532896,0.74808962,19836032,539,0.981908765,-1.386468985,0,-0.735972497,0.230769231,0,0.094182106,0,-0.239396924,0.178953609,0,0.00844963,71,CA,-0.197435068,0.804784213,0.159036019,1.234911644,0.986878042,0.144293835,0.015910405,0.197426396,1980-CA-6,0,-0.441884657,-0.575767948,0.091826153,0,-0.79075386,-0.876695432,0.029340248,0
16,-0.294425901,0.133197068,0.276989732,0.083108966,7,1,1,-1.162210587,-0.193789817,0,-0.349150548,0.014131928,0.223730488,20422,6,0.046034971,0.159955628,1.973458676,19836032,103,0.500750655,-1.02693339,0,-0.966279787,0.076923077,0,0.076465514,0,0.229649804,0.18128175,0,0.000323238,71,CA,1.645373132,0.011317999,0.3416302,1.234911644,1.10037145,0,0.013380808,-0.976006715,1980-CA-7,0,0.857983271,0.986123379,-0.330842793,0,-0.035973946,0.058120749,-0.310034205,0
16,-1.255246165,0.133197068,0.136260683,1.012559516,8,1,0,-0.69935366,-0.741595832,0,1.03176353,0.023547146,0.204763533,18422,6,0.046034971,0.1071296,0.547311655,19836032,542,0.014151622,-0.497160862,0,-0.88195054,0.153846154,0.2,0.150360205,0,-0.239596864,0.181367045,0,0.005930264,71,CA,-0.242218795,0.707827847,0.214229347,1.234911644,0.997777453,0.08220376,0.015142177,-0.33148958,1980-CA-8,0,-0.041588185,0.481067971,-0.874121736,0,-0.4381261,-0.074979244,-0.735378418,0
16,-1.494683084,0.133197068,0.025126813,1.457019463,9,1,1,-0.699575441,-0.952008068,0,1.454810025,0.044196028,0.082927854,13932,6,0.046034971,0.133148229,-0.577666839,19836032,302,-0.326783643,0.316425948,0,-0.924071379,0.230769231,0,0.038094962,0,-0.150742726,0.185774432,0,0.001739423,71,CA,-0.624756272,-0.040498175,0.280248293,1.234911644,1.087078078,0,0.012940831,-0.804950367,1980-CA-9,0,-0.519271745,-0.072486251,-0.883541788,0,-0.618054801,-0.610653898,-0.175058404,0
16,-1.731170272,0.133197068,0.00451519,0.024408121,10,1,0,-0.627274838,-0.818240303,0,2.186684092,0.044117525,0.044317308,17784,6,0.046034971,0.096618192,-0.637898844,19836032,1061,0.468552305,0.426233785,0,-0.669770098,0,0,0.01156004,0,-0.29323503,0.183962258,0,0.015705955,71,CA,-0.838575824,-0.932602448,0.135074158,1.234911644,0.943588846,0,0.013831518,-0.851948891,1980-CA-10,0,-0.205902138,-0.055949007,-0.410704736,0,-0.717997138,-0.769405569,-0.05261419,0
16,-1.340418739,0.133197068,0.057634514,1.081252128,11,0,1,-0.292163762,0.122736095,0,0.839530699,0.01780176,0.145387061,24347,6,0.046034971,0.181194734,-0.120386474,19836032,157,0.368376765,-0.430126378,0,-0.778005767,0,0,0.015515542,0,0.031669447,0.183478452,0,0.000202277,71,CA,-0.971889139,2.904405082,0.151035032,1.234911644,1.075641287,0,0.016665028,0.853827752,1980-CA-11,0,-0.644357712,0.299992982,-1.504186356,0,-0.490710229,-0.283449749,-0.514378988,0
16,-0.656767478,0.133197068,0.033884878,0.042191035,12,0,1,-0.988777853,-1.546020099,0,0.449393605,0.335082584,0.098853252,11354,6,0.046034971,0.145404697,0.002952431,19836032,6414,-0.003086668,-1.467521529,0,-1.071713238,0.076923077,0.2,0.399426089,1,-0.340211814,0.194901023,0,0.070448975,71,CA,-0.025790836,-1.413970893,0.247434621,1.234911644,0.089420185,0,0.011645155,-0.662611684,1980-CA-12,4,0.905361485,0.544678103,0.29150459,4,0.161852854,-0.16688162,0.3632522,0
16,-1.046509243,0.133197068,0.012154073,0.390037387,13,0,1,-0.605762082,-0.979670676,0,1.508177229,0.162832764,0.13001631,15974,6,0.046034971,0.12219121,0.222037952,19836032,3785,0.948405001,-0.909056668,0,-0.914000908,0,0,0.036870968,0,-0.333863573,0.184640425,0,0.036255043,71,CA,-0.611152359,-1.516035273,0.212176792,1.234911644,0.693458291,0,0.01410267,-0.608021871,1980-CA-13,0,0.596160519,0.988557884,-0.636587044,0,-0.276068421,0.102064874,-0.726742847,0
16,-1.350363017,0.133197068,0.054571387,1.015802015,14,0,0,-0.010723685,-0.779907395,0,1.603937801,0.029021753,0.120164829,17216,6,0.046034971,0.089684401,0.16463282,19836032,626,0.812082544,-0.324287888,0,-0.839742132,0.153846154,0,0.026828349,0,-0.253972977,0.184079713,0,0.010890388,71,CA,-0.5140334,-0.137019711,0.205431118,1.234911644,0.893328023,0.21731526,0.015074425,-0.591700926,1980-CA-14,4,0.64246985,0.918478925,-0.507294923,4,-0.407312125,0.17893188,-1.0129649,0
16,-0.845473074,0.133197068,0.042038105,0.707105463,15,0,0,-0.831756912,-1.266250012,0,1.335929796,0.312070931,0.166049049,10992,6,0.046034971,0.112708922,0.163043477,19836032,2718,-0.126901908,-0.994176128,0,-1.077142536,0.076923077,0.2,0.018808015,0,-0.32750725,0.188618539,0,0.172770073,71,CA,-0.387548752,-0.380484376,0.349531646,1.234911644,0.233472041,0,0.012218143,-0.959834814,1980-CA-15,0,-0.04981858,-0.300303731,0.261859702,0,-0.969166232,-0.782363452,-0.54337145,0
16,-1.037748816,0.133197068,0.054014605,0.06520059,16,0,1,-1.209671719,-1.506973432,0,1.591260478,0.44971131,0.041209732,12860,6,0.046034971,0.115245605,-0.391252737,19836032,7375,0.568489677,-1.490551452,0,-1.146672569,0.230769231,0.2,0.059413256,0,-0.341479363,0.19252534,0,0.21641729,71,CA,-0.454668411,-0.862456471,0.291301251,1.234911644,0.014787156,0.120244862,0.010073108,-0.541086671,1980-CA-16,0,1.293980416,0.961187095,0.205553288,0,-0.174772218,0.013982961,-0.455145334,0
16,-1.460322421,0.133197068,0.020089788,0.436099962,17,1,1,-0.968817564,-0.217005199,0,1.05126774,0.029102119,0.085022624,20321,6,0.046034971,0.145602525,-0.690216741,19836032,384,-0.132907843,0.756292211,0,-0.764607662,0.076923077,0.2,0.038678445,0,-0.194827647,0.179125598,0,0.003439289,71,CA,-0.964303708,-0.552887032,0.206176492,1.234911644,1.056208897,0.616528203,0.015198826,-0.918977866,1980-CA-17,4,0.513669517,0.263944922,0.17776302,4,-0.8044279,-0.358855472,-0.935931929,0
16,-0.756907798,0.133197068,0.020288784,0.290895563,18,0,0,-0.926900956,-1.36560054,0,1.327416296,0.640288308,0.045688189,9436,6,0.046034971,0.09657285,-0.217831007,19836032,26901,0.873036139,-1.426977267,0,-1.172505516,0.230769231,0.4,0.018742228,0,-0.3475031,0.178362136,0,0.234836019,71,CA,-0.409240919,-1.327854513,0.253857504,1.234911644,-0.804165223,0,0.010698703,-0.88295248,1980-CA-18,4,0.430483742,0.168686228,0.207298689,4,-0.686181303,-0.440159145,-0.602980769,0
16,-1.624072206,0.133197068,0.00262556,2.168350988,19,0,0,-0.705119966,-0.822458349,0,2.021851528,0.011104398,0.025347542,13272,6,0.046034971,0.140631854,-1.315055296,19836032,84,-0.796053994,0.883732187,0,-0.93659379,0.076923077,0.2,0.006012163,0,0.363106012,0.183477053,0,0,71,CA,-0.950693591,0.173272165,0.197323694,1.234911644,1.118039427,0,0.01366441,-0.072302071,1980-CA-19,4,1.413935747,0.727613749,0.670363981,4,0.330002926,0.038507867,0.26900669,0
16,0.039563521,0.133197068,0.070205278,0.349976158,20,1,0,-1.055090369,0.121693728,0,-0.124173617,0.007068021,0.056615949,27195,6,0.046034971,0.198088151,-0.42092622,19836032,104,1.069751027,-0.159362242,0,-0.856643009,0.230769231,0.2,0.00467946,0,0.224499366,0.181755768,0.146303535,0,71,CA,-0.997327764,-1.087038287,0.181146922,1.234911644,1.114576998,0,0.015053652,-0.054037369,1980-CA-20,4,2.397975638,1.487527031,0.749139387,4,0.506601118,0.455026337,-0.104827411,0
16,-0.990164224,0.133197068,0.588497226,1.627041734,21,1,0,-1.70246908,-1.512133101,0,1.178419565,0.009591645,0.087068097,12813,6,0.046034971,0.186547782,-0.889503983,19836032,47,-0.451646536,0.431923696,0,-1.275487026,0,0,0.005042359,0,0.925711556,0.184216745,0.146303535,0,71,CA,-1.11335474,-0.846531725,0.355263622,1.234911644,1.118039427,0,0.007652547,-1.79851478,1980-CA-21,4,-0.942281968,-0.249718199,-1.345019502,0,-1.005531054,-0.799758002,-0.585567529,1
16,-1.376078037,0.133197068,0.03888191,1.511648672,22,1,0,-0.473358831,-0.037469511,0,0.91774027,0.011427568,0.061772278,22139,6,0.046034971,0.176026911,-0.90454303,19836032,81,-0.17117688,0.570665167,0,-0.920218329,0,0,0.005662963,0,0.390234216,0.184116069,0.146303535,0,71,CA,-1.054286137,-1.30432669,0.307846577,1.234911644,1.118039427,0.400087451,0.015449944,0.224692618,1980-CA-22,4,0.141751874,0.220193393,-0.289675584,4,-0.311458461,-0.274998955,-0.226884542,0
16,-1.485140664,0.133197068,0.002765121,1.329034563,23,0,0,-0.443418397,-0.057471223,0,1.128005127,0.021532041,0.03936102,17095,6,0.046034971,0.10491524,-0.8194999,19836032,89,0.129602262,0.977474534,0,-0.862335014,0,0,0.016267682,0,0.319884037,0.180412018,0,0,71,CA,-0.870162697,-0.709790752,0.226189986,1.234911644,1.118039427,0,0.016816366,0.56998487,1980-CA-23,0,0.429788968,0.549929678,-0.336097775,0,0.175824744,0.166026815,-0.156377148,0
16,-0.880578107,0.133197068,0.022678153,0.799094719,24,1,0,-0.49553693,-0.539802869,0,0.949179597,0.031022725,0.088157007,19885,6,0.046034971,0.110783699,-0.330736365,19836032,2718,0.803589717,0.090908348,0,-0.846922815,0,0,0.006877486,0,-0.327703861,0.182824055,0.146303535,0.00890916,71,CA,-1.005181866,-1.212607242,0.175111031,1.234911644,0.583758132,0,0.015653194,-0.421929892,1980-CA-24,0,-0.437368629,-0.365687574,-0.296871916,0,-0.70210276,-0.594949507,-0.364951161,0
16,-1.864429075,0.133197068,0.010875679,0.931715392,25,0,0,-0.654332119,-0.898403671,0,2.728875683,0.016143206,0.025309015,15659,6,0.046034971,0.101428743,-0.809979281,19836032,165,0.407960348,0.397564698,0,-0.794819075,0,0,0.005116372,0,0.01220367,0.181734793,0,0.002606632,71,CA,-0.887601456,-0.815014411,0.165583857,1.234911644,1.021489726,0,0.013668,-0.117586464,1980-CA-25,0,-1.626206394,-1.624083101,-0.14199441,0,-1.763370704,-1.786599378,-0.034479821,0
16,0.580063808,0.133197068,0.107180451,-0.416640556,26,1,0,-1.61065175,0.986820582,0,-1.453190151,0.003276748,0.051747356,36387,6,0.046034971,0.325628661,-0.709104902,19836032,64,-0.180682222,-0.575502716,0,-0.81828765,0,0,0.00311367,0,0.584465109,0.182508044,0.146303535,0,71,CA,-0.611586184,-1.272225462,0.393253686,1.234911644,1.118039427,0,0.016785131,1.484548293,1980-CA-26,4,0.181140192,-0.056453298,0.201595476,4,0.055628581,-0.994812872,2.245949958,0
16,-1.858056377,0.133197068,0.014073752,-0.072606814,27,1,1,-1.012286638,-0.774433704,0,2.220055573,0.082353328,0.114578689,20078,6,0.046034971,0.12363552,-0.412116292,19836032,422,-0.316385007,-0.096591549,0,-0.684306604,0,0,0.068921166,0,-0.207881007,0.183214176,0.146303535,0.004571819,71,CA,-0.688030218,-1.622377531,0.231601532,1.234911644,1.023954499,0,0.014831319,-0.362636092,1980-CA-27,4,-0.003455805,0.826958934,-1.183954281,4,-0.585210028,0.100497956,-1.180175325,0
16,-0.909910383,0.133197068,0.014279967,-0.077014053,28,1,1,-1.485345491,0.683285067,0,-0.277296093,0.008443556,0.066530113,28905,6,0.046034971,0.207633506,0.123404515,19836032,151,0.322075783,0.364605246,0,-0.689122916,0,0,0.019938967,0,0.043710804,0.178381712,0.146303535,0,71,CA,0.307350606,-0.204948269,0.265080139,1.234911644,1.071480564,0.205509401,0.017681419,-0.135146153,1980-CA-28,0,-0.032369074,-0.529616693,0.77397018,0,-0.363176116,-1.267122078,2.245949958,0
16,-0.769546897,0.133197068,0.007894439,1.825207149,29,1,0,-0.948857275,-0.383798301,0,0.451278881,0.00783172,0.043966166,20519,6,0.046034971,0.289851667,-0.635300627,19836032,62,0.554715041,0.415830122,0,-1.058840549,0,0,0.004962647,0,0.614897262,0.182707998,0.146303535,0,71,CA,-0.887011836,-0.17241055,0.217207029,1.234911644,1.118039427,0,0.011673526,-0.082634793,1980-CA-29,0,-0.797421676,-1.300050513,1.255956178,0,-1.239885141,-1.634485101,1.196813519,0
16,-0.133848596,0.133197068,0.04182314,1.695355907,30,1,0,-1.642144651,-0.3082951,0,-0.558536715,0.007026736,0.041372408,28063,6,0.046034971,0.496195102,-1.546328785,19836032,40,-1.417327305,0.521445684,0,-1.214363647,0,0,0.003432214,0,1.154639386,0.186701493,0.146303535,0,71,CA,-1.103604634,-0.575750674,0.340321282,1.234911644,1.118039427,0,0.010457383,-0.080996622,1980-CA-30,0,-0.957112712,-1.130748094,0.284981742,0,-1.212076747,-1.352334242,0.24734678,0
16,-1.593019681,0.133197068,0.182404924,1.777797006,31,1,0,-1.215216244,0.093223321,0,1.033208574,0.015490264,0.083517721,18233,6,0.046034971,0.134094451,-0.595101729,19836032,57,0.304932925,1.577986622,0,-0.910673274,0,0,0.015440268,0,0.701371719,0.183857386,0.146303535,0,71,CA,-1.075076645,0.511137506,0.277640998,1.234911644,1.118039427,0,0.015337705,-0.548517923,1980-CA-31,0,-1.090001521,-1.050513772,-0.25219043,0,-1.498392184,-1.538867897,-0.008606587,0
16,-0.387359426,0.133197068,0.010737552,0.274043656,32,1,1,-1.095454509,-0.650857724,0,0.111525034,0.011177787,0.107413258,17006,6,0.046034971,0.10328987,0.073306001,19836032,94,0.977898051,0.119161611,0,-0.855942454,0.230769231,0.2,0.174065837,0,0.28620844,0.182390588,0.126512258,0,71,CA,-0.641712574,-0.609557792,0.201812851,1.234911644,1.118039427,0.697857455,0.016996002,-0.304497398,1980-CA-32,0,-0.691548871,-0.699649464,-0.147910526,0,-1.001875618,-1.161187864,0.247969072,0
16,-0.631534341,0.133197068,0.030957051,0.172098152,33,0,0,-0.845063771,-1.385229001,0,1.136414539,0.047568993,0.130668521,13467,6,0.046034971,0.076819509,0.459491715,19836032,19887,0.933861892,-1.02093653,0,-0.982830387,0,0,0.193921648,1,-0.346710237,0.181385223,0,0.015114608,71,CA,-0.20754547,-0.859190022,0.166163182,1.234911644,0.600293997,0,0.013397946,-0.938691354,1980-CA-33,4,0.334097268,0.087704165,0.195269882,4,-0.852165191,-0.483997635,-0.832060366,0
16,-1.913401715,0.133197068,0.015541667,1.550797236,34,1,0,-0.189479163,-0.868689044,0,2.270541075,0.032100121,0.081055249,14482,6,0.046034971,0.096786651,-1.025137775,19836032,68,-0.826608203,0.656003451,0,0,0.153846154,0,0.036124927,0,0.533556662,0.185489182,0.126512258,0,71,CA,-1.032464873,-0.922620529,0.223225837,1.234911644,1.118039427,0,0.01337788,-0.312394234,1980-CA-34,4,0.750560586,0.424448345,0.2626479,4,-0.553746198,-0.017461032,-0.990233397,0
16,-1.283217758,0.133197068,0.104421299,1.746193011,35,1,1,-1.181727315,-1.138687652,0,0.939028632,0.013474153,0.094269302,12582,6,0.046034971,0.15928081,-0.967470081,19836032,104,-0.629939876,0.72084502,0,-1.013654785,0,0,0.188939189,0,0.22735125,0.184971818,0.272815793,0,71,CA,-1.204445253,0.35247226,0.260926345,1.234911644,1.101952956,0,0.012571859,-1.207984505,1980-CA-35,4,-0.245664564,0.465226301,-1.128796212,0,-0.829014094,-0.365035115,-0.969605147,1
16,-1.319658666,0.133197068,0.05612745,0.083054663,36,0,1,-0.964160163,-1.745004352,0,1.532502872,0.382787602,0.127414885,10557,6,0.046034971,0.077647243,0.146427909,19836032,11823,0.564316142,-1.751846098,0,-1.107266379,0.076923077,0.2,0.202024683,0,-0.344795306,0.164459011,0,0.080396549,71,CA,-0.45912697,-1.235731872,0.205119788,1.234911644,0.227223491,0,0.00985003,-1.1562247,1980-CA-36,0,-0.569402331,0.016164502,-1.076921756,0,-0.827389456,-0.734141114,-0.347071656,0
16,-1.032234983,0.133197068,0.550078211,1.130638684,37,1,1,-1.496212759,-0.099576368,0,0.501835234,0.009581438,0.144359301,20819,6,0.046034971,0.128696709,0.393291362,19836032,50,1.516981803,0.293369572,0,-1.049558202,0.307692308,0.6,0.007497278,0,0.844809456,0.181843859,0.146303535,0,71,CA,-0.847402347,0.189169602,0.3260301,1.234911644,1.118039427,0,0.014619639,-0.917548577,1980-CA-37,4,1.481328784,1.101032006,0.244660558,4,-0.119778209,0.070849756,-0.453182648,0
16,-1.244477784,0.133197068,0.078687874,1.302726452,38,0,0,-0.519932839,-1.664087186,0,1.796138586,0.11418995,0.076277889,10511,6,0.046034971,0.095140175,-0.550608365,19836032,402,-0.445234638,-0.254293975,0,-1.111732414,0,0,0.073024313,0,-0.200282647,0.185577274,0,0.021222903,71,CA,-0.430722107,-0.959486827,0.23025268,1.234911644,0.968398882,0,0.011306145,-1.269938459,1980-CA-38,0,-0.482502189,-0.040402955,-0.868624495,0,-0.96215321,-0.718225453,-0.64821537,0
16,-1.177456545,0.133197068,0.004352625,0.166601033,39,0,0,-0.681611181,-0.73598698,0,1.295509224,0.030580059,0.032728425,19827,6,0.046034971,0.102238863,-0.716504557,19836032,523,0.209300552,0.302058664,0,-0.783785342,0,0,0.115592427,0,-0.235055805,0.184433479,0,0.000965014,71,CA,-0.678130918,-1.517904021,0.176399636,1.234911644,1.01516902,0,0.013873894,-0.28016407,1980-CA-39,4,1.744728138,1.07764337,0.571795313,4,0.031286083,0.114212889,-0.291660382,0
16,-1.094169548,0.133197068,0.014330753,-0.488487666,40,1,1,-1.300823706,-1.380693019,0,0.381507324,0.01062729,0.174626891,17049,6,0.046034971,0.107790974,0.480555284,19836032,170,0.287730585,-0.920769551,0,-0.895436214,0.153846154,0.2,0.612656788,0,0.005038612,0.188148716,0,0,71,CA,-0.214570847,-1.551442942,0.199959659,1.234911644,1.102701917,0.261477919,0.012498056,-0.990772136,1980-CA-40,4,2.780769159,2.386450535,0.147344403,4,0.99854162,0.962619709,-0.135081903,0
16,-1.267953004,0.133197068,0.115092597,0.350066944,41,1,1,-1.047328034,-2.196451451,0,0.83741892,0.024155811,0.214570044,11359,6,0.046034971,0.144379255,-0.165113859,19836032,196,-0.870737185,-0.953439731,0,-1.110418874,0.538461538,0.2,0.668415425,0,-0.046570321,0.178478193,0,0.001419377,71,CA,-0.968611564,-1.555130481,0.213557793,1.234911644,1.051321776,0,0.00966327,-1.389604281,1980-CA-41,4,0.35408537,1.150435063,-1.068343734,4,-0.089884863,0.275728674,-0.681233481,0
16,-0.658348743,0.133197068,0.013510142,-0.039769767,42,1,1,-0.266437167,-1.683154168,0,0.706069373,0.066995899,0.107974879,15094,6,0.046034971,0.087967636,-0.345550648,19836032,852,-0.200616407,-1.061697617,0,-0.956647163,0.615384615,0.2,0.456388142,1,-0.279523969,0.182642279,0,0.016945652,71,CA,-0.581496608,-1.59676413,0.154579865,1.234911644,0.702381022,0,0.013126451,-0.647934469,1980-CA-42,4,-0.807629504,-0.314945539,-1.026377527,0,-0.700721817,-0.952805388,0.409565995,1
16,-0.117834566,0.133197068,0.038661807,0.063018143,43,1,0,-0.890750655,-1.738080745,0,1.15465801,0.321495593,0.081411435,11812,6,0.046034971,0.150773425,-0.286134776,19836032,14425,0.317906162,-1.494336627,0,-1.124429964,0.153846154,0.2,0.08927908,0,-0.345574217,0.181329291,0,0.063598086,71,CA,-0.539481183,-1.599490346,0.157235239,1.234911644,-0.104878025,0,0.011790663,-0.886297754,1980-CA-43,4,5.047227472,3.085136021,1.286817461,4,1.520267159,1.300968342,0.054307188,0
