ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
2,87951,326416,20450,25317,1,0,1,12008,218950,0,119517,3961,9285,11928,36,16.53,37253,50745,28662,633,29690,31081,0,22292,0,0,393,1,815.7661927,516380,,525,13,NY,11770,10711,14689,35.8,471537,0,67753,42582,1986-NY-1,1986,0,64217,131031,0.490090131,4,92262,201580,0.457694216,1
2,65070,326416,44296,39264,2,0,1,11012,235521,0,121213,2237,7417,14560,36,16.53,38548,45255,28662,166,25781,49800,0,23647,0,0,119,,3104.873494,515409,,0,13,NY,12057,16404,14768,35.8,514744,0,68541,44381,1986-NY-2,1986,0,66443,108554,0.612073254,0,92329,178503,0.517240607,0
2,85360,326416,14151,21139,3,0,1,10550,251397,0,98511,2437,4817,21740,36,16.53,53680,39653,28662,222,27852,43085,0,30714,0,0,163,,2327.567568,516720,,8,13,NY,6984,10334,10727,35.8,510398,778,73258,50386,1986-NY-3,1986,0,83985,148792,0.564445669,0,120191,235751,0.509821804,0
2,67095,326416,19079,27479,4,0,1,10733,260935,0,100981,1548,5573,22494,36,16.53,41339,43340,28662,96,32581,43424,0,28341,0,0,164,,5381.635417,516637,,0,13,NY,5186,15166,12035,35.8,516637,0,79571,58271,1986-NY-4,1986,4,80578,142288,0.566302148,4,138209,224679,0.615139822,0
2,100698,326416,63216,24926,5,0,1,9400,250185,0,88146,1947,6499,22679,36,16.53,55447,42944,28662,75,31585,34524,0,26817,0,0,482,,6891.533333,516865,,0,13,NY,4860,17065,12230,35.8,516865,0,73136,53390,1986-NY-5,1986,4,83511,143201,0.583173302,4,125236,222191,0.563641192,0
2,100241,326416,259549,34172,6,1,1,5976,226672,0,92991,866,11366,24010,36,16.53,92394,49741,28662,41,31232,30309,0,19664,0,0,177,,12600.36585,516615,152053796,0,13,NY,7143,24496,17244,35.8,516615,0,56228,33182,1986-NY-6,1986,0,58317,86090,0.677395749,0,116411,145138,0.802071132,0
2,130060,326416,61260,32231,7,1,1,5902,259817,0,58681,717,7880,28261,36,16.53,180041,34988,28662,22,21408,46218,0,21011,0,0,190,,23481.59091,516595,152053796,0,13,NY,5700,17960,15277,35.8,516595,0,51014,50316,1986-NY-7,1986,0,62836,81220,0.77365181,0,92478,141044,0.655667735,0
2,130685,326416,52127,26183,8,1,1,8319,247447,0,62122,665,8690,25185,36,16.53,116962,41215,28662,36,26909,36833,1,21860,0,0,354,,14324.11111,515668,152053796,0,13,NY,5616,17146,13837,35.8,515668,0,61332,50740,1986-NY-8,1986,0,66605,78284,0.850812427,0,99046,166573,0.594610171,0
2,140279,326416,19706,39217,9,1,1,8682,246900,0,51765,641,7058,28855,36,16.53,183579,27537,28662,21,17181,48804,0,18480,0,0,76,,24562,515802,152053796,0,13,NY,3298,17202,15813,35.8,515802,0,51204,51018,1986-NY-9,1986,0,50738,73126,0.693843503,0,71420,135330,0.527746989,0
2,137757,326416,26207,26179,10,1,1,6508,233947,0,57243,508,7224,29979,36,16.53,110798,40608,28662,23,27752,33910,0,19701,0,0,199,,22445.6087,516249,152053796,0,13,NY,5632,15587,15389,35.8,516249,0,58283,46610,1986-NY-10,1986,0,71997,81790,0.880266536,0,110308,159992,0.689459473,0
2,61129,326416,244985,39003,11,1,0,4151,173531,0,121510,394,6657,15584,36,16.53,82789,32767,28662,15,21143,37805,0,9519,0,0,144,,34406.6,516099,152053796,0,13,NY,4967,10798,22636,35.8,516099,0,30930,22380,1986-NY-11,1986,0,36199,46616,0.776535953,0,77169,95064,0.811758394,0
2,61761,326416,413677,33081,12,1,0,4505,218292,0,106457,332,9178,25220,36,16.53,170612,47308,28662,11,29868,30916,0,12690,0,0,293,,46936.36364,516300,152053796,0,13,NY,8262,14135,22691,35.8,516300,0,30226,25516,1986-NY-12,1986,0,37695,46058,0.818424595,0,78364,90656,0.864410519,0
2,137211,326416,37977,34183,13,1,1,6043,205609,0,61794,602,6789,26191,36,16.53,131451,30365,28662,17,19184,41061,0,15492,2,1,971,,30449.88235,517648,152053796,0,13,NY,4392,13694,16428,35.8,517648,847,46626,35665,1986-NY-13,1986,0,57704,74136,0.778353297,0,78455,125347,0.625902495,0
2,107138,326416,26545,25976,14,1,1,8563,224523,0,72516,852,8373,37257,36,16.53,69837,44172,28662,64,28393,24846,0,22081,0,0,505,,8074.390625,516761,152053796,0,13,NY,7406,17635,12484,35.8,516761,0,63815,36037,1986-NY-14,1986,4,53861,93972,0.57316009,4,98148,166817,0.588357302,0
2,125330,326416,27071,20527,15,1,1,3167,308535,0,30984,383,8955,36777,36,16.53,130678,30574,28662,7,17217,47813,0,24237,0,0,2492,,73773.42857,516414,152053796,0,13,NY,4402,11603,15902,35.8,516414,838,57659,52413,1986-NY-15,1986,4,54949,100361,0.547513476,4,102317,192048,0.53276785,0
2,109537,326416,252096,36827,16,1,0,3320,202238,0,84180,683,7251,15434,36,16.53,124533,36099,28662,8,23015,37167,0,10720,0,0,198,,64521.25,516170,152053796,0,13,NY,5833,10257,22671,35.8,516170,0,36619,28376,1986-NY-16,1986,0,52521,63545,0.826516642,0,104337,121398,0.859462265,0
2,130254,326416,82001,20832,17,1,0,4144,299529,0,36073,444,7193,27278,36,16.53,123983,37688,28662,13,23513,39784,0,20688,0,0,214,,39721.38462,516378,152053796,0,13,NY,6982,10977,20144,35.8,516378,656,53020,43865,1986-NY-17,1986,0,86653,111262,0.778819363,0,151534,199479,0.759648885,0
2,57554,326416,226410,32701,18,1,0,3624,161222,0,124835,504,7062,13431,36,16.53,71630,32167,28662,13,20766,30899,0,8434,0,0,461,,39776,517088,152053796,0,13,NY,4339,8966,21888,35.8,517088,0,28551,23495,1986-NY-18,1986,0,39833,46353,0.85934028,0,81260,96328,0.843576115,0
2,145097,326416,67639,29797,19,1,1,9558,230333,0,59646,866,8592,22064,36,16.53,108822,41087,28662,32,27371,34180,0,19056,0,0,143,,16165.125,517284,152053796,0,13,NY,5124,14041,14669,35.8,517284,0,56923,42976,1986-NY-19,1986,0,54274,97349,0.557519851,0,83339,163539,0.509597099,0
2,111630,326416,80245,24481,20,0,0,10092,260062,0,83269,2217,6185,19964,36,16.53,79767,38293,28662,171,27020,44361,0,27416,0,0,119,,3020.116959,516440,,0,13,NY,5088,10011,10572,35.8,505308,0,65069,49881,1986-NY-20,1986,4,69495,148920,0.466659952,0,102842,213349,0.482036475,1
2,84379,326416,33795,29058,21,0,0,11260,235417,0,107767,2398,9440,12312,36,16.53,39317,44537,28662,1154,23055,52244,0,24546,1,0,6252,1,447.830156,516796,,1546,13,NY,12042,9302,13286,35.8,342351,1483,72070,41503,1986-NY-21,1986,4,89334,133397,0.669685225,4,141091,204327,0.690515693,0
2,84519,326416,35225,26757,22,0,0,10626,245518,0,103813,2730,4574,14264,36,16.53,52851,47657,28662,1319,30668,43122,0,25590,0,0,175,,391.6906748,516640,,2353,13,NY,12415,9577,12157,35.8,405484,0,67326,47295,1986-NY-22,1986,4,94244,135656,0.694727841,4,144278,210486,0.685451764,0
2,119186,326416,27017,29851,23,0,0,8397,245270,0,79899,2008,8059,12508,36,16.53,30145,67106,28662,798,21736,37484,0,20347,2,0,434,,647.7982456,516943,,1530,13,NY,37311,8430,14940,35.8,458590,618,68594,43879,1986-NY-23,1986,0,140759,146038,0.963851874,0,188144,241846,0.777949604,0
2,99446,326416,7707,36575,24,0,0,11180,231077,0,110387,6640,5865,9682,36,16.53,20251,48338,28662,4810,22837,46397,0,19300,0,0,1637,,107.1891892,515580,,9371,13,NY,19636,8444,18070,35.8,190216,0,70193,41397,1986-NY-24,1986,4,103867,166510,0.623788361,4,147150,224207,0.656313139,0
2,110083,326416,9192,38297,25,0,0,8936,224320,0,101811,10481,6224,8880,36,16.53,19168,44575,28662,5301,23032,50714,0,17339,1,1,3792,,97.3759668,516190,,18921,13,NY,15319,5706,17793,35.8,234812,0,64365,38378,1986-NY-25,1986,4,104216,151079,0.689811291,4,140256,192690,0.727884166,0
3,100606,326416,3885,39026,26,0,0,8884,211243,0,108307,11333,5832,6042,36,1.17,18336,44104,28662,13410,23957,44916,1,16291,2,2,4573,,38.49336316,516196,,21628,13,NY,14315,5591,23556,35.8,193456,0,62600,34808,1986-NY-26,1986,4,86857,94840,0.915826655,4,122168,185920,0.657099828,0
3,89492,326416,30510,35493,27,0,0,9194,243293,0,98874,3255,6075,15971,36,1.17,26467,40225,28662,1339,23664,51572,0,20964,1,0,1192,,385.6348021,516365,,5185,13,NY,10486,8572,17107,35.8,400167,334,65193,48067,1986-NY-27,1986,0,81133,168026,0.482859796,4,112247,215816,0.52010509,1
2,101676,326416,14415,37350,28,0,0,9716,237793,0,96716,4288,3909,8910,36,16.53,29093,41314,28662,3542,23461,61425,0,18999,0,0,196,,145.7970073,516413,,6480,13,NY,13944,6273,15609,35.8,269476,0,67200,42191,1986-NY-28,1986,0,103908,152121,0.68306151,0,123334,218061,0.565594031,0
3,95078,326416,23295,42665,29,0,0,9192,235867,0,102917,6285,4485,9244,36,1.17,23048,38588,28662,3148,23047,68634,0,20497,1,0,894,1,163.6238882,515088,,12909,13,NY,11056,5948,19756,35.8,265694,0,63532,37231,1986-NY-29,1986,4,99704,141008,0.707080449,4,138362,198662,0.69646938,0
3,88723,326416,25280,43078,30,0,0,7855,251798,0,98203,3701,3936,10599,36,1.17,31034,30762,28662,1348,20465,86968,0,24034,0,0,173,1,383.4836795,516936,,5979,13,NY,6361,5601,13710,35.8,373552,211,65523,45067,1986-NY-30,1986,0,86777,170179,0.50991603,4,109184,220273,0.49567582,1
3,89585,326416,6341,36642,31,0,0,10499,237748,0,103376,5647,5489,11175,36,1.17,22244,42247,28662,2537,22365,52690,0,22500,0,0,162,,203.4469846,516145,,11262,13,NY,14393,8615,18045,35.8,315870,1009,68680,47745,1986-NY-31,1986,4,80904,160995,0.502524923,4,152810,224488,0.680704537,0
3,97731,326416,43967,49142,32,1,0,8255,243570,0,94559,3272,4768,8876,36,1.17,31544,35528,28662,1038,21879,74163,0,21004,1,0,521,,497.8680154,516787,,5703,13,NY,8881,7238,20972,35.8,412447,0,68144,44936,1986-NY-32,1986,0,94798,109657,0.864495655,0,132826,201776,0.658284434,0
3,113245,326416,98544,48323,33,1,0,5878,228989,0,81221,751,6876,10665,36,1.17,29087,37818,28662,138,20564,57429,0,17724,0,0,297,,3741.130435,516276,,20,13,NY,10378,10325,26238,35.8,504820,737,65494,43378,1986-NY-33,1986,0,104028,128403,0.810167987,0,148085,200078,0.740136347,0
3,107804,326416,7958,45320,34,0,0,8827,225276,0,105032,9497,4684,6257,36,1.17,12210,38514,28662,5813,23800,62572,0,17360,0,0,196,,88.80010322,516195,,19689,13,NY,10030,6659,18723,35.8,224833,208,69087,39175,1986-NY-34,1986,4,80100,142754,0.561105118,0,110902,204478,0.542366416,1
2,105294,98577,164894,37716,1,1,0,6317,194171,0,72513,464,10112,12065,42,16.53,38197,30848,34405,33,16298,38995,0,13104,3,1,3639,,15612.78788,515222,32690108,0,14,PA,4438,8628,25639,27,515222,419,52915,31498,1986-PA-1,1986,0,88224,118035,0.747439319,0,148123,197682,0.74929938,0
2,112087,98577,414005,35567,2,1,0,5482,213528,0,90845,492,14172,11861,42,16.53,18317,46595,34405,29,25830,31463,0,13800,0,0,429,,17828.10345,517015,32690108,0,14,PA,6593,9977,30072,27,517015,0,56419,27688,1986-PA-2,1986,0,128399,130495,0.983938082,0,200484,220295,0.910070587,0
2,130611,98577,38968,36473,3,1,0,8945,234261,0,48630,580,13194,16387,42,16.53,41577,37583,34405,50,20854,48774,0,20187,1,0,263,,10322.38,516119,32690108,0,14,PA,3535,11200,19938,27,516119,0,72857,49199,1986-PA-3,1986,0,107804,174497,0.617798587,0,152598,238786,0.639057566,0
4,98238,98577,13989,53133,4,0,0,10152,216465,0,98164,4338,5379,6767,42,21.93,11280,27769,34405,2672,14730,61206,0,20300,0,0,150,,192.9318862,515514,,8352,14,PA,7660,10347,18220,27,217716,272,70432,37953,1986-PA-4,1986,0,86133,142594,0.604043648,0,114040,200809,0.567902833,0
2,80664,98577,57483,44259,5,0,0,11522,250588,0,89841,4044,5951,14246,42,16.53,18113,30020,34405,700,17330,75757,0,23967,0,0,273,1,736.48,515536,27417581,3733,14,PA,6739,8102,13292,27,362827,1044,70744,43681,1986-PA-5,1986,4,87593,133241,0.657402751,4,141965,195551,0.725974298,0
2,122567,98577,8035,70947,6,0,0,11018,242299,0,85683,5067,4203,9305,42,16.53,11169,26890,34405,1838,15789,88803,0,18989,0,0,192,,280.7176279,515959,,11740,14,PA,6898,7900,14881,27,277087,0,73353,40839,1986-PA-6,1986,0,98142,142000,0.691140845,4,181165,181165,1,1
2,111637,98577,30343,28555,7,1,0,11419,244969,0,66035,1232,11638,19782,42,16.53,27415,31318,34405,140,15838,48852,0,23124,1,0,508,,3684.264286,515797,32690108,50,14,PA,3842,12211,14118,27,513253,0,74902,48782,1986-PA-7,1986,4,110118,179675,0.612873243,0,124458,248504,0.50082896,1
2,68248,98577,12195,42890,8,0,0,12928,255807,0,94719,2484,8146,14306,42,16.53,19752,29823,34405,626,16972,72317,0,24608,1,0,1138,,825.8482428,516981,,2750,14,PA,4705,9268,13751,27,423792,0,74834,51388,1986-PA-8,1986,0,85731,155778,0.55034087,0,112648,221344,0.508927281,0
2,103533,98577,4641,60445,9,0,0,11200,222230,0,101095,8596,12882,6371,42,16.53,5118,38334,34405,5584,16047,60198,0,17403,1,0,527,,92.31876791,515508,,19106,14,PA,9405,13690,17927,27,154487,109,65472,35831,1986-PA-9,1986,0,120890,120890,1,4,118437,177986,0.665428742,1
2,120468,98577,2154,54556,10,0,0,10608,223924,0,93675,7589,6501,7891,42,16.53,12840,32202,34405,7042,16627,61972,0,16905,1,0,270,,73.19483101,515438,,14618,14,PA,9074,8730,19362,27,231987,0,71319,38299,1986-PA-10,1986,4,118603,158851,0.74663049,4,150166,194737,0.771122077,0
2,134345,98577,2690,59865,11,0,0,11746,223779,0,81784,2495,7702,7967,42,16.53,12613,32507,34405,2523,15465,66376,0,16779,1,0,490,,204.3892192,515674,,5208,14,PA,9340,6959,19776,27,332703,648,75850,38901,1986-PA-11,1986,0,112405,159190,0.706105911,0,108430,185122,0.585721848,0
4,101808,98577,6077,48201,12,0,0,9074,216038,0,94050,3106,3808,7690,42,21.93,9552,25954,34405,2290,15554,55918,0,19689,0,0,176,1,225.2598253,515845,,5540,14,PA,6592,8948,19907,27,279279,0,72666,39200,1986-PA-12,1986,0,97135,144072,0.674211505,0,134384,194494,0.690941623,0
2,119075,98577,32501,29299,13,1,0,10549,258494,0,64505,1555,6649,18578,42,16.53,33859,29544,34405,239,18282,57412,0,26012,1,1,577,,2152.242678,514386,32690108,426,14,PA,4613,7074,12282,27,494664,0,73355,52250,1986-PA-13,1986,4,100701,172082,0.585191943,4,133948,238704,0.56114686,0
4,134275,98577,112296,34203,14,1,0,10368,231676,0,61824,838,8101,13309,42,21.93,26175,33737,34405,79,19724,34278,0,17828,1,0,231,,6539.607595,516629,28551728,0,14,PA,5912,11337,20495,27,516629,1379,70910,45521,1986-PA-14,1986,0,104726,116859,0.896174022,0,163818,213797,0.766231519,0
2,105147,98577,8007,64243,15,0,0,10395,248662,0,86876,2564,3146,9723,42,16.53,21220,23484,34405,921,16399,95055,0,21537,0,0,196,,559.4994571,515299,,4558,14,PA,3939,7896,13206,27,379209,0,73609,42369,1986-PA-15,1986,4,74829,131801,0.567742278,4,110338,189828,0.581252502,0
2,95373,98577,10513,62523,16,0,0,13265,251237,0,91347,10862,5118,8710,42,16.53,10030,26552,34405,1551,14998,83208,0,20608,1,0,375,,331.7762734,514585,,28265,14,PA,6436,8473,10894,27,254614,825,61916,46013,1986-PA-16,1986,4,100784,135183,0.745537531,4,138477,177992,0.77799564,0
2,101752,98577,34122,54994,17,0,0,10741,241497,0,94285,4954,10300,11082,42,16.53,8579,46523,34405,3366,15657,59227,0,18846,0,0,375,1,153.2703506,515908,,13244,14,PA,20566,11911,16281,27,278544,0,68269,42320,1986-PA-17,1986,4,101027,137184,0.736434278,4,129716,178651,0.726086056,0
4,95086,98577,11965,28366,18,0,0,13959,247680,0,91155,915,6311,17541,42,21.93,16718,27901,34405,357,17777,46985,0,25677,0,0,336,,1445.686275,516110,,424,14,PA,3813,12352,13037,27,488815,0,79783,53846,1986-PA-18,1986,0,104164,165328,0.630044518,0,149628,238489,0.627400006,0
4,94432,98577,12042,63083,19,0,0,12766,255831,0,96645,5258,10289,11435,42,21.93,8668,34560,34405,1608,15288,79994,0,21065,3,0,1254,1,321.2717662,516605,,12151,14,PA,8983,11108,11554,27,278777,0,69925,48737,1986-PA-19,1986,4,100055,137278,0.728849488,4,141196,186742,0.756102002,0
4,114198,98577,28864,47174,20,0,0,9694,225681,0,84514,866,4274,10129,42,21.93,16326,23236,34405,464,15567,65183,0,20738,0,0,226,,1111.984914,515961,,803,14,PA,3395,8938,17703,27,449640,0,78533,45513,1986-PA-20,1986,4,136638,138752,0.984764184,0,158751,208998,0.759581431,1
4,97079,98577,18783,52148,21,0,0,8169,229349,0,92245,4400,3970,8617,42,21.93,11914,26300,34405,2588,16155,73524,0,19601,0,0,237,,199.6271252,516635,,11861,14,PA,6175,8782,18082,27,291968,138,68631,39418,1986-PA-21,1986,4,111148,137472,0.808513734,4,125730,192109,0.654472201,0
4,110010,98577,17694,49381,22,0,0,11702,207467,0,95220,2314,3753,6559,42,21.93,13090,27488,34405,2422,16017,52561,0,19828,0,0,188,1,212.6763006,515102,,5881,14,PA,7718,9106,18762,27,255554,0,73783,36248,1986-PA-22,1986,4,131650,131650,1,0,153514,194428,0.789567346,1
4,99328,98577,3057,54348,23,0,0,8143,222976,0,95275,4859,4087,6404,42,21.93,8494,39411,34405,7770,15729,62779,0,18450,0,0,241,,66.41788932,516067,,9473,14,PA,19595,8073,17929,27,190911,0,67098,37182,1986-PA-23,1986,4,79595,143470,0.554784972,4,94952,183909,0.516298822,0
7,86311,130219,477789,34239,1,1,1,3269,209734,0,103788,399,14899,13111,17,6.9,13031,51183,40,32,27029,32501,0,14017,0,0,224,,16217.0625,518946,22610102,0,21,IL,9255,16323,28574,27.5,518946,0,50601,26694,1986-IL-1,1986,0,122376,126948,0.963985254,0,177438,185534,0.956363793,0
7,56896,130219,364920,51687,2,1,1,5928,223943,0,115205,623,12449,13336,17,6.9,26450,40486,40,68,21304,54520,0,20074,0,0,241,,7640.676471,519566,22610102,0,21,IL,6733,18404,29348,27.5,519566,0,52971,32461,1986-IL-2,1986,0,99268,118417,0.838291799,0,155349,187215,0.82978928,0
7,105727,130219,29199,43714,3,1,0,12388,254989,0,70805,780,4571,19181,17,6.9,39202,33537,40,105,25123,55022,0,25756,0,0,91,,4940.514286,518754,22610102,0,21,IL,3843,17997,14723,27.5,518078,0,72393,55431,1986-IL-3,1986,0,102949,155567,0.661766313,0,143363,222582,0.644090717,0
7,69840,130219,57771,50107,4,0,0,11564,249910,0,99909,1412,4837,13748,17,6.9,26114,28445,40,204,17747,69386,0,25510,1,0,174,,2540.529412,518268,,2268,21,IL,5861,12546,17980,27.5,476370,460,66960,48965,1986-IL-4,1986,4,61583,119356,0.515960656,4,121744,190291,0.639778024,0
7,98295,130219,17921,66365,5,1,0,8698,244091,0,73863,1071,4165,14955,17,6.9,109490,21572,40,75,14299,77003,0,20773,0,0,152,,6923.12,519234,22610102,0,21,IL,3108,16672,21051,27.5,518743,0,58297,50820,1986-IL-5,1986,0,82466,117204,0.703610798,0,106597,167708,0.635610704,0
7,61516,130219,4168,35864,6,0,0,14924,283827,0,98632,846,5228,19323,17,6.9,44246,25329,40,162,16847,71044,0,29491,0,0,144,,3204.154321,519073,,0,21,IL,3254,17239,10503,27.5,519073,0,69444,66625,1986-IL-6,1986,4,98196,130260,0.753846154,4,157370,209562,0.750947214,0
7,71604,130219,346872,43882,7,1,1,4350,212010,0,115489,590,9774,13497,17,6.9,29850,33789,40,39,16531,47815,0,16074,0,0,234,,13309,519051,22610102,0,21,IL,7484,12674,25647,27.5,519051,469,43613,32741,1986-IL-7,1986,0,90761,113164,0.802030681,0,135493,172908,0.783613251,0
7,102917,130219,22465,64789,8,1,0,8361,240968,0,76264,706,4801,14497,17,6.9,115116,22444,40,33,14283,82525,0,18433,0,0,67,,15725.15152,518930,22610102,0,21,IL,3360,10541,19261,27.5,518930,0,48330,44564,1986-IL-8,1986,0,82873,105256,0.78734704,0,114385,160417,0.713047869,0
7,114975,130219,50872,27913,9,1,1,7533,301964,0,55763,796,6250,32195,17,6.9,100415,31340,40,44,18175,51485,0,25207,1,1,318,,11800.15909,519207,22610102,0,21,IL,6915,10640,14834,27.5,519207,0,57012,58036,1986-IL-9,1986,0,92738,129453,0.716383552,0,144879,214495,0.675442318,0
7,65215,130219,29428,27724,10,0,1,10329,257446,0,100269,1863,8093,22240,17,6.9,40959,29733,40,233,18062,59642,0,31471,4,1,20388,1,2229.416309,519454,,58,21,IL,3578,8819,10091,27.5,513227,1063,68743,55150,1986-IL-10,1986,4,87530,116520,0.75120151,4,153330,211140,0.726200625,0
7,138527,130219,2123,44938,11,1,0,11907,276103,0,52727,710,4406,22728,17,6.9,115619,30291,40,71,21837,72119,0,25126,1,0,188,,7312.056338,519156,22610102,0,21,IL,4048,12540,12861,27.5,519156,0,65994,57498,1986-IL-11,1986,0,106970,151311,0.706954551,0,138171,220690,0.626086365,0
7,56215,130219,3797,39156,12,0,0,15492,271982,0,109736,3236,4725,18823,17,6.9,32089,25591,40,966,17438,75368,0,27476,0,0,606,,537.3022774,519034,,4650,21,IL,3428,14900,13279,27.5,416340,0,69060,58048,1986-IL-12,1986,4,89044,114580,0.77713388,4,159582,205119,0.777997163,0
7,71664,130219,7883,29449,13,0,0,12940,270236,0,95363,1206,6771,21073,17,6.9,34915,27944,40,591,17291,60797,0,30638,0,0,167,,878.8375635,519393,,544,21,IL,3882,14221,10019,27.5,496978,1165,71950,60029,1986-IL-13,1986,4,107227,146101,0.733923792,4,157603,235234,0.669983931,0
7,80307,130219,9882,48869,14,0,0,13389,260963,0,102132,6236,4480,13675,17,6.9,22807,33930,40,2806,18250,71582,0,25376,0,0,75,1,186.1568068,522356,,18754,21,IL,11200,10381,15034,27.5,389611,0,65855,49676,1986-IL-14,1986,4,77288,147581,0.52369885,4,135967,218738,0.621597528,0
7,90328,130219,29460,44839,15,0,0,13189,241338,0,98883,13194,4790,15350,17,6.9,8823,35984,40,7477,15901,50783,0,21740,1,1,7131,1,69.40564397,518946,,42188,21,IL,15293,9462,16519,27.5,286967,0,62667,46541,1986-IL-15,1986,4,115284,115284,1,4,149096,203613,0.73225187,0
7,93819,130219,24733,59859,16,0,0,10806,254087,0,103956,10770,3649,11429,17,6.9,14069,26641,40,4539,17401,88703,0,22143,1,0,123,1,114.3500771,519035,,32971,21,IL,5591,8268,16108,27.5,332838,0,64659,43526,1986-IL-16,1986,4,92982,139069,0.668603355,4,127684,218538,0.584264522,0
7,105093,130219,14331,51967,17,0,0,10555,240322,0,100903,12156,7348,9526,17,6.9,10180,31771,40,6391,16598,63840,0,21576,1,0,287,1,81.25176029,519280,,40277,21,IL,7825,10778,16675,27.5,316383,0,66656,46219,1986-IL-17,1986,0,85442,153543,0.556469523,0,128273,226345,0.566714529,0
7,100147,130219,23869,43619,18,0,0,11824,242433,0,100764,11063,4523,12314,17,6.9,8412,29857,40,6416,15906,59101,0,21707,0,0,305,,80.90663965,519097,,32798,21,IL,9428,9000,16848,27.5,325324,0,68694,46573,1986-IL-18,1986,4,94308,150639,0.626053014,4,136183,223106,0.610395955,0
4,110363,130219,19821,42861,19,0,0,11455,240442,0,89603,13138,5523,8912,17,21.93,9778,47085,40,8364,17520,44721,0,18826,0,0,306,,61.97393592,518350,,46943,21,IL,24042,8550,18862,27.5,301606,855,62238,45220,1986-IL-19,1986,0,111105,167291,0.664142124,0,117634,225103,0.522578553,0
8,121303,130219,26807,39072,20,0,0,11388,241744,0,90908,11724,4873,12511,17,57.97,7144,41988,40,6635,16737,41842,0,19765,0,0,164,,78.23481537,519088,,39156,21,IL,20378,9402,19531,27.5,327503,0,69379,43180,1986-IL-20,1986,0,126556,185847,0.680968754,0,145092,236821,0.612665262,0
8,99891,130219,76717,41215,21,0,0,10287,222910,0,101821,4795,9917,11560,17,57.97,8355,34240,40,2203,16361,46304,0,20365,5,1,6942,,236.4979573,521005,,15121,21,IL,7962,11859,20451,27.5,415614,0,69678,41121,1986-IL-21,1986,0,65722,130501,0.503612999,0,127046,211194,0.60156065,0
8,123803,130219,33639,41429,22,0,0,10328,217343,0,96280,9548,5892,8408,17,57.97,6632,39265,40,8201,15769,31896,0,17605,0,0,313,,63.56480917,521295,,38250,21,IL,17604,10974,22158,27.5,249134,171,65979,38052,1986-IL-22,1986,0,97585,183318,0.53232634,0,116952,232728,0.502526555,0
7,74911,36268,132591,59450,1,0,1,9891,244755,0,109774,977,4448,9625,18,6.9,27556,27345,8775,369,18938,87912,0,23599,0,0,122,,1482.728997,547127,,621,22,IN,3959,9407,23299,25.1,527602,0,69517,41197,1986-IN-1,1986,0,86983,118441,0.734399406,0,147035,207964,0.707021408,0
4,94208,36268,14641,53338,2,1,0,11149,260335,0,113449,7317,5281,12476,18,21.93,5125,35377,8775,3193,19035,73995,0,20438,0,0,361,,173.3106796,553381,,27973,22,IN,11061,8050,20623,25.1,362576,0,69644,50144,1986-IN-2,1986,0,102456,165625,0.618602264,0,118965,222663,0.53428275,0
7,100322,36268,29834,59953,3,0,0,11761,268321,0,106348,5833,3618,10913,18,6.9,14166,24881,8775,2577,17486,86507,0,20199,0,0,231,,216.572371,558107,,23813,22,IN,3777,9073,21212,25.1,352712,0,69845,50198,1986-IN-3,1986,4,75979,152509,0.498193549,4,115139,219752,0.523949725,0
3,93077,36268,26318,61002,4,0,0,11395,266707,0,106128,8680,4146,13995,18,1.17,8660,25632,8775,3919,17073,81285,0,20841,0,0,247,,141.285532,553698,,47209,22,IN,4413,11059,21089,25.1,319941,176,65767,50645,1986-IN-4,1986,4,99865,143572,0.695574346,4,129674,213119,0.608458185,0
4,89384,36268,11678,60222,5,0,0,12502,254332,0,116274,10165,4760,9348,18,21.93,8828,29056,8775,5327,19450,79814,0,21434,1,1,2604,,102.9140229,548223,,42382,22,IN,4846,7967,21136,25.1,266762,714,68622,45492,1986-IN-5,1986,0,80772,157006,0.514451677,4,143560,211355,0.679236356,1
4,88419,36268,16486,46499,6,1,0,11291,263074,0,111736,5718,6160,18368,18,21.93,8450,30959,8775,2922,17768,70788,0,23466,0,0,721,1,185.1423682,540986,,25970,22,IN,7031,7530,17659,25.1,343677,0,71755,53490,1986-IN-6,1986,4,118363,173165,0.683527272,4,178814,245864,0.727288257,0
4,100869,36268,9120,50780,7,0,0,13008,254241,0,107338,8964,6180,10660,18,21.93,8385,44042,8775,5785,18337,61188,0,20027,1,0,389,,95.97095938,555192,,36364,22,IN,19525,9429,14929,25.1,258554,0,70005,48823,1986-IN-7,1986,4,104965,157163,0.667873482,4,147787,219694,0.672694748,0
