,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
95,4,-0.633078487,0.06978940900000001,0.019086022,0.683951834,18,1,0,-0.68582502,-1.1077979709999999,0,1.057581562,0.008909097,0.042106795999999995,17351,42,0.030473076,0.06978093099999999,-1.304328873,13017,248,-1.081830283,0.166547888,0,-0.95060488,0.0,0.0,0.003893689,0,-0.104242875,0.194315142,0.0,0.003271722,14,PA,-0.922935823,-0.17090169300000002,0.068549467,1.6875021630000002,0.9090777290000001,0.0,0.013176508,-0.337891101,1978-PA-18,0,-0.578193889,-0.22761637399999998,-0.760924814,0,0.07534086,0.38411009700000004,-0.589050073,0
96,4,-0.8306123409999999,0.06978940900000001,0.02134194,2.430102462,19,0,0,-0.25246496399999996,-0.287689171,0,1.062686472,0.116396413,0.111181887,11217,42,0.030473076,0.014958531,-0.670176101,13017,1738,-1.514396461,1.42440747,0,-1.008663334,0.307692308,0.0,0.020300943999999998,1,-0.314987158,0.18861714,0.0,0.138311495,14,PA,-0.3014582,-0.412232606,0.017879129,1.6875021630000002,-0.5529000860000001,0.0,0.016913507,-0.37631318399999997,1978-PA-19,4,-0.120578597,-0.587053617,0.738436675,4,0.354534966,0.109512135,0.189977337,0
97,4,-0.8375577470000001,0.06978940900000001,0.071294747,1.2840024829999999,20,1,0,-1.183058001,-1.165578521,0,1.186676476,0.006394143000000001,0.042790342,14158,42,0.030473076,0.07407190599999999,-1.473030981,13017,181,-1.232472634,0.880984806,0,-1.023550117,0.0,0.0,0.003229937,0,-0.015598147,0.18995949199999998,0.0,0.000830781,14,PA,-1.116206599,-0.380637955,0.10423259900000001,1.6875021630000002,1.028622223,0.0,0.01538489,-0.64692003,1978-PA-20,0,-0.325777302,-0.56116092,0.284706921,0,0.648675745,0.18470658899999998,0.494743618,0
98,4,-0.9401271409999999,0.06978940900000001,0.021336373,1.5825540009999999,21,0,0,-0.949966179,-1.321647906,0,1.3012758009999998,0.037289952,0.017790451000000002,10807,42,0.030473076,0.057601202000000004,-1.652339543,13017,1074,-1.5474568830000002,1.0089935490000002,0,-1.049120356,0.0,0.0,0.005620906,0,-0.292913653,0.195665883,0.0,0.039959981,14,PA,-0.946864193,-0.562797685,0.13755267,1.6875021630000002,-0.12078277400000001,0.0,0.014305255,-1.2654791429999999,1978-PA-21,0,-0.9679885909999999,-0.494316374,-1.051629786,0,-0.32071890000000003,-0.046493028,-0.59262384,0
99,4,-0.654454154,0.06978940900000001,0.037516572000000005,1.700919155,22,0,0,-0.7696582340000001,-1.692870455,0,0.977929374,0.050008154000000006,0.024279991,8702,42,0.030473076,0.054776612999999995,-1.340085433,13017,2349,-1.8399867419999998,0.190578611,0,-1.1584944259999999,0.076923077,0.0,0.005245629,0,-0.323921636,0.191104685,0.0,0.060474652999999996,14,PA,-0.296461408,-0.371045843,0.125009888,1.6875021630000002,-1.136923857,0.0,0.011874088999999999,-1.622795538,1978-PA-22,0,-0.277303484,-0.498785429,0.246063815,0,-0.378231098,0.10303319400000001,-0.878400928,0
100,4,-0.738283516,0.06978940900000001,0.004604503,1.7805891719999998,23,0,0,-0.860144878,-1.173597537,0,0.750783293,0.078132808,0.023426844,7486,42,0.030473076,0.023995126000000002,0.118116178,13017,8918,-1.734619665,0.7499289570000001,0,-1.169353021,0.0,0.0,0.001945324,0,-0.34291924799999995,0.19101939,0.0,0.09256408099999999,14,PA,2.105890451,-1.186735876,0.150688813,1.6875021630000002,-1.302404973,0.0,0.013162206999999999,-1.722978966,1978-PA-23,4,-0.9818306179999999,-0.572272695,-0.956150004,0,-0.41113002600000004,-0.001791853,-0.79263299,1
101,4,-0.792354627,0.06978940900000001,0.034150001,2.00319239,24,0,0,-1.176404571,-1.045350843,0,1.1762240309999998,0.094322589,0.012576555,9183,42,0.030473076,0.046619308,-1.56732399,13017,2495,-1.5943870269999998,1.547650479,0,-1.08677516,0.0,0.0,0.002802493,0,-0.325307093,0.19445077600000002,0.0,0.10925601199999999,14,PA,-0.717145589,-0.7647032420000001,0.099506402,1.6875021630000002,-0.42120877799999995,0.062090074,0.014479723,-1.353827427,1978-PA-24,4,-0.611810242,-0.5534226720000001,-0.278654854,4,-0.269596945,0.228210568,-0.875377768,0
102,4,-0.8769797779999999,0.06978940900000001,0.033931284,2.124088186,25,0,0,-1.093014918,-1.319645937,0,1.310011698,0.06319503,0.016729558000000002,7874,42,0.030473076,0.06262923599999999,-1.48236013,13017,1694,-1.578500459,1.375028774,0,-1.087388145,0.0,0.0,0.0020715670000000003,1,-0.313709937,0.195510674,0.0,0.060571895,14,PA,-0.628184066,-0.202988219,0.09542513400000001,1.6875021630000002,-0.6416734470000001,0.17271534800000002,0.656284214,-1.688613425,1978-PA-25,0,-1.112795439,-0.361914092,-1.498180712,4,-0.19962918600000001,0.22755915300000001,-0.775582792,1
103,7,-1.007054874,0.09444599099999999,0.965932662,1.1314167720000001,1,1,1,-1.954190504,-0.774019883,0,1.109523911,0.010092464,0.223100462,14604,17,0.0033520579999999998,0.033334782,0.861962795,32,23,1.080806153,-0.107154489,0,-1.16050852,0.0,0.0,0.0034277220000000002,0,2.243030595,0.18083569800000002,0.202655837,0.0,21,IL,-0.605619614,0.42356018100000004,0.20661107399999998,1.403317419,1.118039427,0.0,0.011824148999999999,-1.71756106,1978-IL-1,0,-1.6662627630000002,-1.503853343,-0.660063423,0,0.42314886,-0.569914032,1.707684098,0
104,7,-0.853719882,0.09444599099999999,0.43070566,1.815324308,2,1,1,-1.325884958,-0.414580114,0,1.3028366040000001,0.003909938,0.123919701,18700,17,0.0033520579999999998,0.12183154300000001,-0.081920428,32,50,0.9321494640000001,0.7398310709999999,0,-0.91759125,0.0,0.0,0.00284103,0,0.849031435,0.18413284800000002,0.202655837,0.0,21,IL,-1.0490518,0.7431185309999999,0.14145795,1.403317419,1.118039427,0.0,0.015076253999999999,-0.718273119,1978-IL-2,0,-0.775750085,-1.281304826,1.247286385,0,0.44115526899999996,-0.338538357,1.17440988,0
105,7,-1.1060864190000002,0.09444599099999999,0.056829240999999996,1.6628155009999999,3,1,0,-0.42523235600000003,-0.343024014,0,1.435298735,0.004501182,0.032667171,19184,17,0.0033520579999999998,0.10369168,-0.9860662809999999,32,91,0.298646609,0.6571156570000001,0,-0.776166811,0.0,0.0,0.0046210140000000005,0,0.30382000600000003,0.17908225100000003,0.202655837,0.00011314200000000001,21,IL,-1.191327539,1.548411659,0.047746024000000005,1.403317419,1.117065255,0.0,0.0149362,0.251028737,1978-IL-3,0,-0.380397195,-0.364487711,-0.198075055,0,0.12418832099999999,0.4718575,-0.630330663,0
106,7,-1.52023321,0.09444599099999999,0.041649601,1.338290232,4,0,0,-0.501303236,-0.653664966,0,1.82431538,0.005051565,0.041964130999999995,17092,17,0.0033520579999999998,0.072808661,-1.390924569,32,240,-0.9893626329999999,0.8423633640000001,0,-0.7158315559999999,0.0,0.0,0.003582392,0,-0.10015598,0.18365743199999998,0.0,0.005025568,21,IL,-1.128344066,1.37534075,0.029215207000000003,1.403317419,1.032440969,0.0,0.011954223,-0.023785486,1978-IL-4,4,-0.414227324,-0.46136361200000003,-0.08171725,4,0.374815868,0.355782334,-0.146283558,0
107,7,-1.012847817,0.09444599099999999,0.33768429299999997,2.511216705,5,1,1,-1.5831509069999998,-0.544981574,0,1.0514708590000001,0.003251172,0.0773283,16641,17,0.0033520579999999998,0.157709074,-1.110004604,32,33,-0.7766360109999999,1.159024263,0,-1.028453998,0.0,0.0,0.00387156,0,1.47124706,0.185807991,0.202655837,0.0,21,IL,-1.1690108670000001,1.891391056,0.162554866,1.403317419,1.118039427,0.0,0.0,-0.22125445300000002,1978-IL-5,0,-0.30020429,-0.873890449,1.108201632,0,0.22559283300000002,-0.254787475,0.6338822510000001,0
108,7,-0.656112615,0.09444599099999999,0.030713252000000003,1.9330770130000001,6,1,0,-0.606427425,0.322649588,0,0.296466005,0.00093334,0.07157341,19544,17,0.0033520579999999998,0.1552695,-1.217835917,32,83,-1.0398100000000001,1.6955968959999999,0,-0.7815961090000001,0.0,0.0,0.0035563170000000002,0,0.36709064399999997,0.179333942,0.202655837,0.0,21,IL,-1.117279655,1.188974796,0.058715869000000004,1.403317419,1.118039427,0.9103629209999999,0.015527875,0.627689707,1978-IL-6,4,-0.607748489,-0.626423037,-0.128908982,4,-0.117449561,0.113790349,-0.509252666,0
109,7,-1.3874288559999999,0.09444599099999999,0.596526497,1.8608371030000002,7,1,1,-1.92846391,-1.6634863880000001,0,1.844833643,0.00758842,0.064584105,12862,17,0.0033520579999999998,0.172583187,-1.515916492,32,25,-1.8672682280000001,0.825741249,0,-1.233804034,0.0,0.0,0.004217477,0,2.045148731,0.183421122,0.202655837,0.0,21,IL,-1.003357573,-0.254306577,0.214618773,1.403317419,1.118039427,0.23305640600000002,0.004440658,-1.612832488,1978-IL-7,0,-1.20838025,-1.613232165,1.26818649,0,-0.616430162,-1.1526490409999999,1.180913942,0
110,7,-0.8026578000000001,0.09444599099999999,0.19646183899999997,3.0490900260000005,8,1,0,-1.2484833929999999,-0.19498980800000001,0,0.44107791700000004,0.00334379,0.047743675,16224,17,0.0033520579999999998,0.247451657,-1.4240855769999998,32,22,-1.201483425,2.18556396,0,-1.029679969,0.0,0.0,0.00206319,0,2.346040982,0.17729524600000002,0.202655837,0.0,21,IL,-1.1064779359999999,0.280585162,0.166506934,1.403317419,1.118039427,0.0,0.01010867,-0.46652479700000005,1978-IL-8,0,-0.76102623,-1.269393142,1.244493768,0,-0.14647643300000002,-0.677063048,0.8853126590000001,0
111,7,0.214926647,0.09444599099999999,0.050441542,0.879232865,9,1,1,-1.386874731,1.24534021,0,-1.4041719480000001,0.002082467,0.051615235999999995,36361,17,0.0033520579999999998,0.30770443399999997,-0.9079861709999999,32,16,-0.399369299,0.776060388,0,-0.933441295,0.0,0.0,0.005224274,0,3.3899041189999997,0.183012824,0.202655837,0.0,21,IL,-0.802500943,0.16067235800000002,0.142479851,1.403317419,1.118039427,0.0,0.013539346,1.237485628,1978-IL-9,0,-0.5983957670000001,-0.896305283,0.505962302,0,0.295425206,-0.010225040999999999,0.298319871,0
112,7,-1.095114103,0.09444599099999999,0.032451356,-0.42249072,10,0,1,-1.12916522,-0.22136344100000002,0,1.4490715369999998,0.004852153,0.031013133,26177,17,0.0033520579999999998,0.12118608,-1.328929212,32,106,-0.631528585,0.166100127,0,-0.44217745700000005,0.076923077,0.2,0.016864837,0,0.212483927,0.180398035,0.0,0.0,21,IL,-1.142252909,-1.0816232270000001,0.022507838999999998,1.403317419,1.115885528,0.0,0.01524548,1.0045225,1978-IL-10,0,-0.546661857,0.183432371,-1.2406397690000002,0,-0.11373997,0.772019111,-1.247051635,0
113,7,-0.031212762999999998,0.09444599099999999,0.00186758,2.0971677019999997,11,1,0,-0.599330434,0.445516291,0,-0.257456191,0.000987071,0.039279344,23936,17,0.0033520579999999998,0.275347722,-1.20007091,32,38,-0.37572927,1.620296009,0,-0.84245678,0.0,0.0,0.002136513,0,1.2149815590000002,0.178941025,0.202655837,0.0,21,IL,-1.180296577,0.252481147,0.057135110999999995,1.403317419,1.118039427,0.0,0.015074377,1.010812572,1978-IL-11,0,0.064899227,-0.266898848,0.394639123,0,0.6701751260000001,0.561207032,-0.034099345,0
114,7,-1.9132606890000001,0.09444599099999999,0.002683234,0.12390306,12,0,0,-0.5700553429999999,-0.810160195,0,2.39925918,0.016430155,0.033732611,18941,17,0.0033520579999999998,0.073546134,-1.561099484,32,336,-1.14406195,0.572550056,0,-0.565037201,0.076923077,0.2,0.028230361000000002,0,-0.172761655,0.178906068,0.0,0.007552414,21,IL,-1.226794852,0.29986601,0.007737323000000001,1.403317419,0.917910111,0.0,0.013519908,0.049826657,1978-IL-12,4,0.01514275,-0.501254712,0.7982919159999999,4,1.10731116,0.6864372240000001,0.34645614700000005,0
115,7,-1.28366088,0.09444599099999999,0.051159542999999995,1.62454763,13,0,0,-0.32897940600000003,-0.964431321,0,1.406929855,0.061203975,0.100943194,11285,17,0.0033520579999999998,0.068693272,-0.9471117840000001,32,975,-1.116190531,1.0613689640000001,0,-0.843420043,0.46153846200000004,0.2,0.36791729700000003,1,-0.288461705,0.181761361,0.0,0.073778938,21,IL,-0.921775883,-0.689272856,0.051896582000000004,1.403317419,0.24943721300000002,0.777000437,0.012184276,-1.0590629059999999,1978-IL-13,4,-1.225909922,-1.095917286,-0.477951389,4,-0.034620081000000004,-0.09327169,-0.07567037,0
116,7,-1.615630757,0.09444599099999999,0.003245815,0.441537671,14,0,0,-0.398396856,-0.555225014,0,2.0663710280000003,0.017219077,0.046196055,19309,17,0.0033520579999999998,0.071345069,-1.453259012,32,312,-1.045388997,0.539692748,0,-0.621606976,0.0,0.0,0.003176639,0,-0.157920521,0.183065958,0.0,0.008898342,21,IL,-1.2417627709999999,0.10178699699999999,0.005456717,1.403317419,0.92370028,0.0,0.013864485,0.533636811,1978-IL-14,4,0.235279087,-0.166614639,0.48792317,4,1.761959195,1.180016365,0.457517513,0
117,7,-0.771548447,0.09444599099999999,0.019584318,2.023607019,15,0,0,-0.7266327220000001,-0.550182769,0,1.1096176770000001,0.249815696,0.036171715,9381,17,0.0033520579999999998,0.039987902,-0.818836711,32,5287,-1.227406628,1.313722248,0,-0.9638278459999999,0.0,0.0,0.0034364720000000003,1,-0.338419144,0.18158377899999997,0.0,0.329631817,21,IL,0.055464605,-0.928370184,0.063853673,1.403317419,-0.342749304,0.0,0.011732696,-0.8720876470000001,1978-IL-15,4,-0.777086188,-0.663375342,-0.393141687,4,-0.228791445,0.363863405,-0.976774567,0
118,7,-0.8545775090000001,0.09444599099999999,0.044667073,2.299159907,16,0,0,-0.8355271879999999,-0.417770407,0,1.3655208269999999,0.23900280899999998,0.013254963,10956,17,0.0033520579999999998,0.046889982000000004,-1.481582536,32,3570,-1.162575187,1.945500216,0,-0.95953695,0.0,0.0,0.000911747,1,-0.333033268,0.179835926,0.0,0.262439441,21,IL,-0.862969115,-1.3110094840000002,0.0968919,1.403317419,-0.139682663,0.0,0.011094795,-0.963817967,1978-IL-16,4,-0.8867535259999999,-0.877316145,-0.181697054,4,0.089881374,-0.021756852,0.002619198,0
119,7,-1.167090813,0.09444599099999999,0.094532919,1.88547869,17,0,0,-0.5662850660000001,-1.023419255,0,1.614121275,0.131484833,0.077762722,10413,17,0.0033520579999999998,0.04903533400000001,-1.01030931,32,2691,-1.5679984480000002,0.9604958309999999,0,-0.905419115,0.0,0.0,0.004998838,1,-0.32752680100000003,0.181547423,0.0,0.185928467,21,IL,-0.485871485,-0.16932317800000002,0.074828827,1.403317419,-0.10970307800000001,0.0,0.011843369,-1.186045315,1978-IL-17,4,-0.41583064799999997,-0.5934181079999999,0.17909988100000002,4,0.05795723,0.43664586200000005,-0.67597238,0
120,7,-0.561213614,0.09444599099999999,0.038980274,1.6100617959999999,18,0,0,-0.686933925,-0.672979132,0,1.048681369,0.21977253800000002,0.023828514,11378,17,0.0033520579999999998,0.025018556,-1.1721889840000002,32,4663,-0.8922041820000001,0.8098655220000001,0,-1.009626596,0.0,0.0,0.002376312,0,-0.336902879,0.181843859,0.0,0.272561251,21,IL,-0.6302038329999999,-0.379784546,0.081336265,1.403317419,-0.036565416,0.0,0.013366748999999999,-0.633161556,1978-IL-18,4,-0.640349403,-0.647690176,-0.15075778,4,-0.080597347,0.30926776,-0.709800688,0
121,7,-0.519270351,0.09444599099999999,0.020930356,1.55971618,19,0,0,-0.913815878,-0.7880127020000001,0,1.0000146220000001,0.359351615,0.08785650800000001,9549,17,0.0033520579999999998,0.030948112000000003,-0.678789593,32,6655,-0.981513298,0.58663053,0,-1.05489993,0.153846154,0.0,0.0055527530000000005,0,-0.34075750200000005,0.180347697,0.0,0.414463497,21,IL,-0.41812464299999996,-0.8347372120000001,0.122366948,1.403317419,-0.45810014600000004,0.0,0.011282232,-0.818030734,1978-IL-19,4,-0.538885738,-1.355852841,2.218204537,4,0.583960983,0.422103455,0.043240569000000006,0
122,8,-0.19388439600000001,0.09444599099999999,0.040833567,0.9703161790000001,20,0,0,-0.480899385,-0.739996875,0,1.01265266,0.308404752,0.038947079,12604,17,0.087850501,0.022073745,-0.10184420599999999,32,6064,-1.484705306,-0.238508465,0,-1.082046417,0.0,0.0,0.002328224,0,-0.33983241299999994,0.183795862,0.0,0.356192684,21,IL,1.4056522580000002,-1.042076053,0.116966907,1.403317419,-0.44346395200000005,0.0,0.012672876000000001,-0.802531689,1978-IL-20,4,0.029866605,-0.143991134,0.110583556,4,0.709924612,0.815030127,-0.301278967,0
123,7,-0.92512106,0.09444599099999999,0.053509902000000005,0.6185240160000001,21,0,0,-0.987225386,-0.638198618,0,0.640691229,0.234955563,0.057492999,14072,17,0.0033520579999999998,0.025395565,1.1696463590000001,32,4456,-1.053989755,-0.5172489579999999,0,-1.01426777,0.076923077,0.2,0.13052129,1,-0.33626336100000004,0.18399441800000002,0.0,0.248385845,21,IL,3.0732253210000002,-0.389360771,0.103233625,1.403317419,-0.054697188,0.0,0.010119273,-0.793273956,1978-IL-21,4,-0.333045703,-0.7518000340000001,0.7106907159999999,4,0.7048882329999999,0.254777749,0.46027381,0
124,8,-0.036606654,0.09444599099999999,0.015457978,1.5211439780000002,22,0,0,-0.544328748,-1.021347467,0,0.8802666840000001,0.426115865,0.043500801,8490,17,0.087850501,0.010649138999999998,-0.799549196,32,9950,-0.92703907,0.052567188,0,-1.162522614,0.0,0.0,0.001815811,0,-0.343696244,0.1831946,0.0,0.562013411,21,IL,-0.18691300100000002,-0.8827570370000001,0.14536290300000002,1.403317419,-0.97586607,0.569304766,0.011970128,-0.9804901509999999,1978-IL-22,4,-0.638265082,-0.145677898,-0.9761275890000001,0,0.492331378,0.717000926,-0.450788045,1
125,8,-1.017781013,0.09444599099999999,0.162263231,1.4633792140000002,23,0,0,-1.127169191,-1.24324563,0,1.6063425980000001,0.055257463,0.139726653,12522,17,0.087850501,0.021888203,-0.646109379,32,1001,-1.452393712,0.167816427,0,-1.029242122,0.153846154,0.2,0.081805767,0,-0.29007012600000004,0.181571194,0.0,0.064250563,21,IL,-0.604549181,0.961665445,0.195922254,1.403317419,0.395465378,0.0,0.01232997,-1.23291242,1978-IL-23,0,-0.9536922879999999,-1.1764820059999999,0.425522195,0,0.463250351,-0.116652218,0.751461761,0
126,8,0.07127024,0.09444599099999999,0.04174325,1.261944701,24,0,0,-0.509730913,-1.406610977,0,0.340760922,0.285346401,0.064996616,7891,17,0.087850501,0.013423863000000001,-0.163014186,32,9061,-1.603611484,-0.753590688,0,-1.23686896,0.0,0.0,0.004473691,0,-0.34309333,0.18444746199999998,0.0,0.42611569,21,IL,1.103849233,-0.473484391,0.16730160300000002,1.403317419,-1.074424856,0.076956712,0.011839448,-1.3759553709999999,1978-IL-24,0,0.009664727,0.00522662,-0.167628737,0,1.119360561,0.995542591,-0.035233485,0
127,7,-1.384321109,0.025252472999999998,0.257531105,2.569519637,1,0,1,-1.0737199720000001,-1.0145702970000001,0,1.814151396,0.004665867,0.013906954,9550,18,0.0033520579999999998,0.09409621800000001,-1.507640756,3789,163,-0.745798562,2.1109849030000003,0,-0.9562093159999999,0.0,0.0,0.005091754,0,0.023514549,0.19387748,0.0,0.00091433,22,IN,-1.187439092,-0.618393357,0.120433916,1.424368141,1.0962345390000001,0.0,0.01229109,-1.5329430119999998,1978-IN-1,0,-1.003929763,-1.349244899,0.8483333609999999,0,0.274846453,0.006113159,0.239490822,0
128,4,-1.03327825,0.025252472999999998,0.0034430859999999997,1.7683537530000002,2,0,1,-0.023586982000000003,-0.7989145679999999,0,1.173277105,0.242245737,0.012198183999999999,10636,18,0.030473076,0.031445518,-0.619227936,3789,5539,-0.962449975,0.642380506,0,-0.98501962,0.0,0.0,0.008819443,1,-0.338711928,0.19485487899999998,0.0,0.373319503,22,IN,0.473150814,-0.968249386,0.07211053099999999,1.424368141,-0.9147009859999999,0.0,0.010749133000000001,-1.049041414,1978-IN-2,0,-0.735773882,-0.38225959600000003,-0.800003042,0,0.17904694399999999,0.797213038,-0.9184389059999999,0
129,7,-0.926360172,0.025252472999999998,0.068395186,2.142666326,3,0,1,-1.037791452,-0.483230445,0,1.158814163,0.064946848,0.012857667,11753,18,0.0033520579999999998,0.047658665999999995,-1.646704074,3789,1366,-1.122635041,1.7410493830000002,0,-0.964966247,0.0,0.0,0.003817831,0,-0.305167329,0.19400052899999998,0.0,0.136313031,22,IN,-1.163804432,-0.913122361,0.130129255,1.424368141,0.16801281899999998,0.0,0.01237028,-0.399976912,1978-IN-3,0,-1.218534633,-0.902478491,-0.869293353,0,-0.249857589,0.16386129900000002,-0.767780389,0
130,3,-0.92001852,0.025252472999999998,0.044228607999999996,2.091307766,4,0,0,-1.090131765,-0.47398412,0,1.312094117,0.167427007,0.02394526,13112,18,0.002087844,0.019885182,-1.460148241,3789,3253,-1.129130626,1.497219549,0,-0.979240045,0.0,0.0,0.002150705,0,-0.330973576,0.195159705,0.0,0.355963298,22,IN,-0.962214639,-0.454779153,0.070588302,1.424368141,-0.401285711,0.07783122,0.010787228000000001,-0.383852099,1978-IN-4,4,-0.7858777459999999,-0.741540335,-0.255731499,4,-0.08779991,0.503864879,-0.9443142720000001,0
131,4,-0.919003772,0.025252472999999998,0.06853665099999999,2.161359631,5,1,0,-1.367579785,-0.608517823,0,1.169112307,0.122970724,0.060010037999999995,10443,18,0.030473076,0.013215613999999999,-1.210023983,3789,2471,-1.072348437,1.751727042,0,-0.990536486,0.076923077,0.2,0.038283815,0,-0.325083109,0.194101205,0.0,0.219792419,22,IN,-0.9599722690000001,-1.095144015,0.16134262300000002,1.424368141,-0.254029191,0.500655881,0.012270583,-1.088914498,1978-IN-5,4,-0.40046546299999997,-0.47527506799999997,-0.029784246,4,0.43836630600000004,0.6415071729999999,-0.429021872,0
132,4,-1.198699462,0.025252472999999998,0.039900161,1.9945156640000001,6,1,0,-0.68804283,-0.612969801,0,1.4405288109999999,0.084077755,0.058896443,15003,18,0.030473076,0.012271027,-1.043730688,3789,1804,-1.187195429,0.8385811259999999,0,-0.974511302,0.0,0.0,0.0040800459999999995,0,-0.316000505,0.193645365,0.0,0.143128321,22,IN,-0.591954456,0.368501636,0.106064961,1.424368141,0.113478908,0.0,0.012370961000000001,-0.130058215,1978-IN-6,0,-1.162819136,-0.703892458,-1.1015698809999999,0,-0.141656673,0.40604694799999996,-0.906849958,0
133,4,-0.430613168,0.025252472999999998,0.017243373,1.5564798180000001,7,0,0,-0.40505028600000004,-0.8559476890000001,0,0.44263398299999995,0.22267320100000002,0.061413746,8903,18,0.030473076,0.015774096,0.135071052,3789,5969,-0.897261523,0.23817654,0,-1.12241587,0.0,0.0,0.004400345,0,-0.339513369,0.194268999,0.0,0.37329715,22,IN,1.181658957,-0.802223494,0.105466594,1.424368141,-1.03570468,0.0,0.011613621999999999,-0.8684288290000001,1978-IN-7,4,-0.614108339,-0.231911536,-0.815035966,4,0.514480615,0.6654334820000001,-0.362527889,0
134,4,-0.441850934,0.025252472999999998,0.027981704,1.9736368690000001,8,0,0,-0.48954884299999996,-0.9270372570000001,0,0.999686498,0.208267725,0.096289061,9095,18,0.030473076,0.004211940999999999,-1.048870926,3789,5621,-1.144142006,0.689752481,0,-1.144395767,0.076923077,0.0,0.001919846,0,-0.33887892799999997,0.194456369,0.0,0.307314003,22,IN,-1.025860718,-0.8656789859999999,0.150682776,1.424368141,-0.6813864000000001,0.0,0.012164373999999999,-0.983043529,1978-IN-8,4,-0.7192863709999999,-0.140634995,-1.114836212,0,-0.053926199999999994,0.818005511,-1.217861639,1
135,4,-0.8210395309999999,0.025252472999999998,0.016432169,2.31962469,9,0,0,-0.866798308,-0.878200929,0,1.247842649,0.21455800600000002,0.094253795,8405,18,0.030473076,0.004656026,-0.822772921,3789,6059,-0.976372276,1.5731395719999999,0,-1.105514992,0.0,0.0,0.0026587259999999997,1,-0.33965889,0.194660518,0.0,0.44336636,22,IN,-0.732557149,-1.007641314,0.149103771,1.424368141,-0.990574635,0.0,0.012027933000000001,-1.4731903069999999,1978-IN-9,0,-0.272814178,-0.27501966,-0.16735952099999998,0,0.678325395,-0.589931849,2.245949958,0
136,4,-0.858277328,0.025252472999999998,0.027942138999999998,2.3721696480000003,10,0,0,-1.160879901,-0.736275632,0,1.056700791,0.19200398800000001,0.024554946,9031,18,0.030473076,0.006132135,-1.080467593,3789,3886,-1.13682136,1.732673416,0,-1.049996049,0.0,0.0,0.00294409,0,-0.334037205,0.194680094,0.0,0.405182127,22,IN,-0.32247660699999997,-1.4176224830000002,0.135415126,1.424368141,-0.86701653,0.0,0.011096571000000001,-1.136888632,1978-IN-10,0,-0.977849031,-0.643725411,-0.8297440779999999,0,0.096244541,0.385307293,-0.56233068,0
137,4,-0.9758822890000001,0.025252472999999998,0.24281426399999997,1.168307385,11,1,0,-0.722418883,-0.407654092,0,1.197200617,0.011439663000000001,0.14382758199999998,19704,18,0.030473076,0.024598366,-0.40568492899999997,3789,166,-0.909548063,0.412285137,0,-0.9492913409999999,0.153846154,0.2,0.048596557,0,0.017369218999999998,0.194956954,0.0,0.000721435,22,IN,-0.598370444,-0.654953049,0.140337323,1.424368141,1.11529368,0.286401399,0.012319455,0.03733936,1978-IN-11,0,-1.29421151,-1.048913955,-0.750077152,0,0.132419822,0.39252567899999996,-0.5225810679999999,0
138,3,-0.816072523,0.042522879000000006,0.760274963,1.937426851,1,1,0,-1.69803346,-0.417919142,0,0.8462816740000001,0.009138853,0.10607345,12915,26,0.002087844,0.099396539,0.010330373,580528,38,1.00353775,1.122795934,0,-1.018295958,0.0,0.0,0.002624397,0,1.237233043,0.18810956399999998,0.126039901,0.0,23,MI,-0.750663341,-1.38997477,0.318567824,2.055889795,1.118039427,0.0,0.009785447,-1.51202961,1978-MI-1,0,-0.5421992729999999,-1.238718382,1.7246630719999998,0,0.41039544899999997,-0.580671188,1.71244351,0
139,3,-1.606952659,0.042522879000000006,0.049112000999999995,0.9367043209999999,2,0,1,-1.022488563,-0.715620264,0,1.278217399,0.038013473,0.027591829,10711,26,0.002087844,0.07360298400000001,0.694326392,580528,877,-0.01848845,0.636498369,0,-0.7633816920000001,0.0,0.0,0.004218018,1,-0.28106510100000004,0.18701331,0.0,0.08261853599999999,23,MI,1.908361814,-1.240757904,0.14938195099999999,2.055889795,0.22834349399999998,0.18801923899999998,0.010112816,-1.282589531,1978-MI-2,4,-0.332244041,-0.407508889,-0.033727186,4,-0.422610803,0.390395375,-1.267442817,0
140,3,-1.134932488,0.042522879000000006,0.05059327,1.589803731,3,0,0,-1.078155592,-0.6866868070000001,0,1.37964292,0.092345605,0.054178329000000004,11911,26,0.002087844,0.035749444,-0.330867704,580528,2546,-0.599991351,1.08943273,0,-0.938082469,0.0,0.0,0.0037916190000000004,0,-0.326030201,0.187983718,0.0,0.178361675,23,MI,0.276537623,-1.310439156,0.160148963,2.055889795,-0.467631487,0.511587232,0.011847213999999998,-0.9607934140000001,1978-MI-3,0,-0.6948891290000001,-0.073912175,-1.160799643,4,-0.318796411,0.468213095,-1.209164927,1
