Sampling,Model,Metric,Average,Standard Deviation,Trial 0,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
STANDARD,CART,recall,0.9208888897548134,0.005818487536766793,0.9269461077844311,0.9088757396449704,0.9208037825059102,0.9185360094451004,0.9186320754716981,0.9184149184149184,0.919431279620853,0.9228028503562945,0.9239904988123515,0.9304556354916067
STANDARD,CART,f1,0.9204744853237647,0.0028818316229894513,0.9181494661921709,0.9170149253731343,0.9197166469893742,0.9218009478672986,0.9224393132030788,0.9265138154027044,0.91725768321513,0.9222551928783382,0.9201655824955646,0.919431279620853
STANDARD,Naive Bayes,accuracy,0.6726394849785408,0.37465577292324637,0.8959227467811158,0.12446351931330472,0.907725321888412,0.9087982832618026,0.1276824034334764,0.9206008583690987,0.9055793991416309,0.9034334763948498,0.13733905579399142,0.8948497854077253
STANDARD,Naive Bayes,TP,601,389.4187976972863,835,33,846,847,38,858,844,842,42,834
STANDARD,Naive Bayes,FN,242,389.989743454876,0,812,0,0,810,0,0,0,800,0
STANDARD,Naive Bayes,FP,62,41.400483088968905,97,4,86,85,3,74,88,90,4,98
STANDARD,Naive Bayes,TN,25,40.26164427839479,0,83,0,0,81,0,0,0,86,0
STANDARD,Naive Bayes,precision,0.906867450969008,0.011213174109596784,0.8959227467811158,0.8918918918918919,0.907725321888412,0.9087982832618026,0.926829268292683,0.9206008583690987,0.9055793991416309,0.9034334763948498,0.9130434782608695,0.8948497854077253
STANDARD,Naive Bayes,recall,0.7133745810346981,0.4615178364322793,1.0,0.03905325443786982,1.0,1.0,0.04481132075471698,1.0,1.0,1.0,0.0498812351543943,1.0
STANDARD,Naive Bayes,f1,0.6906754154640343,0.41801977968975823,0.9451046972269384,0.07482993197278912,0.9516310461192351,0.9522203485103992,0.08548931383577053,0.9586592178770948,0.9504504504504505,0.9492671927846674,0.09459459459459459,0.9445073612684032
STANDARD,RBF Kernel SVC,accuracy,0.9056866952789699,0.007285083775436883,0.8959227467811158,0.9066523605150214,0.907725321888412,0.9087982832618026,0.9098712446351931,0.9206008583690987,0.9055793991416309,0.9034334763948498,0.9034334763948498,0.8948497854077253
STANDARD,RBF Kernel SVC,TP,844,6.782329983125268,835,845,846,847,848,858,844,842,842,834
STANDARD,RBF Kernel SVC,FN,0,0.0,0,0,0,0,0,0,0,0,0,0
STANDARD,RBF Kernel SVC,FP,87,6.782329983125268,97,87,86,85,84,74,88,90,90,98
STANDARD,RBF Kernel SVC,TN,0,0.0,0,0,0,0,0,0,0,0,0,0
STANDARD,RBF Kernel SVC,precision,0.9056866952789699,0.007285083775436883,0.8959227467811158,0.9066523605150214,0.907725321888412,0.9087982832618026,0.9098712446351931,0.9206008583690987,0.9055793991416309,0.9034334763948498,0.9034334763948498,0.8948497854077253
STANDARD,RBF Kernel SVC,recall,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STANDARD,RBF Kernel SVC,f1,0.9504957576258608,0.004006921945537558,0.9451046972269384,0.9510410804727067,0.9516310461192351,0.9522203485103992,0.952808988764045,0.9586592178770948,0.9504504504504505,0.9492671927846674,0.9492671927846674,0.9445073612684032
STANDARD,Random Forest,accuracy,0.9031115879828326,0.007771052323698129,0.8916309012875536,0.9012875536480687,0.9023605150214592,0.9087982832618026,0.9098712446351931,0.9163090128755365,0.9087982832618026,0.8948497854077253,0.8959227467811158,0.9012875536480687
STANDARD,Random Forest,TP,834,6.324555320336759,829,832,834,838,841,848,837,830,827,831
STANDARD,Random Forest,FN,9,3.605551275463989,6,13,12,9,7,10,7,12,15,3
STANDARD,Random Forest,FP,80,7.483314773547883,95,79,79,76,77,68,78,86,82,89
STANDARD,Random Forest,TN,7,2.449489742783178,2,8,7,9,7,6,10,4,8,9
STANDARD,Random Forest,precision,0.9116595020814827,0.007996847774418468,0.8971861471861472,0.9132821075740944,0.9134720700985761,0.9168490153172867,0.9161220043572985,0.925764192139738,0.9147540983606557,0.9061135371179039,0.9097909790979097,0.9032608695652173
STANDARD,Random Forest,recall,0.9888752422696884,0.004358965253816164,0.9928143712574851,0.9846153846153847,0.9858156028368794,0.9893742621015348,0.9917452830188679,0.9883449883449883,0.9917061611374408,0.9857482185273159,0.982185273159145,0.9964028776978417
STANDARD,Random Forest,f1,0.9486737160202715,0.004248435134059477,0.9425810119386016,0.9476082004555809,0.9482660602615123,0.9517319704713231,0.9524348810872028,0.9560315670800451,0.9516770892552587,0.9442548350398179,0.9446030839520274,0.9475484606613455
STANDARD,AdaBoost,accuracy,0.8992489270386266,0.007285083775436887,0.8873390557939914,0.9045064377682404,0.9002145922746781,0.9002145922746781,0.8959227467811158,0.907725321888412,0.9098712446351931,0.8927038626609443,0.9023605150214592,0.8916309012875536
STANDARD,AdaBoost,TP,828,7.416198487095663,815,833,829,832,829,839,835,825,831,818
STANDARD,AdaBoost,FN,15,3.605551275463989,20,12,17,15,19,19,9,17,11,16
STANDARD,AdaBoost,FP,78,5.291502622129181,85,77,76,78,78,67,75,83,80,85
STANDARD,AdaBoost,TN,9,2.449489742783178,12,10,10,7,6,7,13,7,10,13
STANDARD,AdaBoost,precision,0.9135525218026174,0.006074213258996553,0.9055555555555556,0.9153846153846154,0.9160220994475138,0.9142857142857143,0.9140022050716649,0.9260485651214128,0.9175824175824175,0.9085903083700441,0.9121844127332601,0.9058693244739756
STANDARD,AdaBoost,recall,0.9816390096269142,0.004396972198371179,0.9760479041916168,0.9857988165680474,0.9799054373522459,0.9822904368358913,0.9775943396226415,0.9778554778554779,0.9893364928909952,0.9798099762470309,0.9869358669833729,0.9808153477218226
STANDARD,AdaBoost,f1,0.946361125592121,0.004107373803827458,0.9394812680115273,0.9492877492877493,0.9468874928612222,0.9470688673875926,0.9447293447293448,0.9512471655328798,0.9521094640820981,0.9428571428571428,0.9480889903023388,0.9418537708693149
STANDARD,MLP,accuracy,0.8022532188841202,0.20931337878915907,0.26931330472103004,0.9055793991416309,0.8755364806866953,0.9055793991416309,0.9098712446351931,0.601931330472103,0.9055793991416309,0.8508583690987125,0.9034334763948498,0.8948497854077253
STANDARD,MLP,TP,735,221.29618162092177,168,844,815,844,848,533,844,784,842,834
STANDARD,MLP,FN,108,220.38375620721234,667,1,31,3,0,325,0,58,0,0
STANDARD,MLP,FP,75,25.67099530598687,14,87,85,85,84,46,88,81,90,98
STANDARD,MLP,TN,12,26.419689627245813,83,0,1,0,0,28,0,9,0,0
STANDARD,MLP,precision,0.9084333304758075,0.008145674623237707,0.9230769230769231,0.9065520945220193,0.9055555555555556,0.9085037674919269,0.9098712446351931,0.9205526770293609,0.9055793991416309,0.9063583815028902,0.9034334763948498,0.8948497854077253
STANDARD,MLP,recall,0.8712157744961021,0.26285047822387364,0.20119760479041915,0.9988165680473373,0.9633569739952719,0.9964580873671782,1.0,0.6212121212121212,1.0,0.9311163895486936,1.0,1.0
STANDARD,MLP,f1,0.8622274637950611,0.19763018736286303,0.3303834808259587,0.9504504504504505,0.9335624284077892,0.9504504504504505,0.952808988764045,0.7418232428670841,0.9504504504504505,0.9185705916813123,0.9492671927846674,0.9445073612684032
UNDER,KNN,accuracy,0.37757510729613736,0.018525292576090337,0.37553648068669526,0.41094420600858367,0.3830472103004292,0.3530042918454936,0.3723175965665236,0.36373390557939916,0.4012875536480687,0.3894849785407725,0.3626609442060086,0.36373390557939916
UNDER,KNN,TP,289,20.784609690826528,282,327,291,262,286,281,315,304,278,265
UNDER,KNN,FN,551,20.273134932713294,553,516,549,572,561,573,517,550,566,559
UNDER,KNN,FP,28,6.6332495807108,29,33,26,31,24,20,41,19,28,34
UNDER,KNN,TN,62,5.656854249492381,68,56,66,67,61,58,59,59,60,74
UNDER,KNN,precision,0.9104192520826165,0.018879840456912385,0.9067524115755627,0.9083333333333333,0.917981072555205,0.89419795221843,0.9225806451612903,0.9335548172757475,0.8848314606741573,0.9411764705882353,0.9084967320261438,0.8862876254180602
UNDER,KNN,recall,0.3438467803752294,0.023998957133108657,0.3377245508982036,0.3879003558718861,0.3464285714285714,0.31414868105515587,0.33766233766233766,0.32903981264637,0.3786057692307692,0.3559718969555035,0.3293838862559242,0.32160194174757284
UNDER,KNN,f1,0.49870248357078323,0.025057963371509548,0.49214659685863876,0.5436408977556109,0.5030250648228176,0.4649511978704525,0.49438202247191004,0.48658008658008656,0.5303030303030303,0.5165675446049278,0.4834782608695653,0.4719501335707925
UNDER,ID3 (Underfitting),accuracy,0.5924892703862661,0.044601593127288654,0.5912017167381974,0.6276824034334764,0.5933476394849786,0.6030042918454935,0.6158798283261803,0.47746781115879827,0.6105150214592274,0.6384120171673819,0.5933476394849786,0.5740343347639485
UNDER,ID3 (Underfitting),TP,478,41.30375285612676,472,512,476,483,505,378,490,530,487,456
UNDER,ID3 (Underfitting),FN,361,42.661458015403085,363,331,364,351,342,476,342,324,357,368
UNDER,ID3 (Underfitting),FP,18,5.0990195135927845,18,16,15,19,16,11,21,13,22,29
UNDER,ID3 (Underfitting),TN,73,6.0,79,73,77,79,69,67,79,65,66,79
UNDER,ID3 (Underfitting),precision,0.9637523187455377,0.010235063959234637,0.963265306122449,0.9696969696969697,0.9694501018329938,0.9621513944223108,0.9692898272552783,0.9717223650385605,0.958904109589041,0.9760589318600368,0.9567779960707269,0.9402061855670103
UNDER,ID3 (Underfitting),recall,0.5697235897968127,0.049067952891789536,0.5652694610778443,0.6073546856465006,0.5666666666666667,0.579136690647482,0.5962219598583235,0.4426229508196721,0.5889423076923077,0.6206088992974239,0.5770142180094787,0.5533980582524272
UNDER,ID3 (Underfitting),f1,0.7149243722262159,0.04153616037265185,0.7124528301886793,0.7469000729394603,0.715251690458302,0.7230538922155688,0.7383040935672516,0.6082059533386966,0.7297096053611317,0.7587687902648533,0.7198817442719883,0.6967150496562262
UNDER,ID3,accuracy,0.5568669527896996,0.04654723597314134,0.5579399141630901,0.6233905579399142,0.5622317596566524,0.5761802575107297,0.6266094420600858,0.5171673819742489,0.5643776824034334,0.51931330472103,0.546137339055794,0.47532188841201717
UNDER,ID3,TP,419,38.600518131237564,405,446,431,414,488,443,402,424,408,338
UNDER,ID3,FN,420,32.2335229225724,430,397,409,420,359,411,430,430,436,486
UNDER,ID3,FP,22,5.744562646538029,24,28,20,31,20,19,17,15,22,32
UNDER,ID3,TN,68,7.416198487095663,73,61,72,67,65,59,83,63,66,76
UNDER,ID3,precision,0.9478089140412488,0.016166125280256263,0.9440559440559441,0.9409282700421941,0.9556541019955654,0.9303370786516854,0.9606299212598425,0.9588744588744589,0.9594272076372315,0.9658314350797267,0.9488372093023256,0.9135135135135135
UNDER,ID3,recall,0.4991744104609226,0.042205965656878515,0.48502994011976047,0.5290628706998813,0.513095238095238,0.49640287769784175,0.5761511216056671,0.5187353629976581,0.4831730769230769,0.4964871194379391,0.4834123222748815,0.41019417475728154
UNDER,ID3,f1,0.6531938872278011,0.03906660123536747,0.6408227848101266,0.677296886864085,0.6676994577846631,0.6473807662236122,0.7202952029520294,0.6732522796352584,0.6426858513189448,0.6558391337973705,0.640502354788069,0.5661641541038527
UNDER,ID3 (Overfitting),accuracy,0.5240343347639485,0.03723105533656896,0.5128755364806867,0.5439914163090128,0.5396995708154506,0.5160944206008584,0.5933476394849786,0.5386266094420601,0.5203862660944206,0.5225321888412017,0.5085836909871244,0.44420600858369097
UNDER,ID3 (Overfitting),TP,419,38.600518131237564,405,446,431,414,488,443,402,424,408,338
UNDER,ID3 (Overfitting),FN,420,32.2335229225724,430,397,409,420,359,411,430,430,436,486
UNDER,ID3 (Overfitting),FP,22,5.744562646538029,24,28,20,31,20,19,17,15,22,32
UNDER,ID3 (Overfitting),TN,68,7.416198487095663,73,61,72,67,65,59,83,63,66,76
UNDER,ID3 (Overfitting),precision,0.9478089140412488,0.016166125280256263,0.9440559440559441,0.9409282700421941,0.9556541019955654,0.9303370786516854,0.9606299212598425,0.9588744588744589,0.9594272076372315,0.9658314350797267,0.9488372093023256,0.9135135135135135
UNDER,ID3 (Overfitting),recall,0.4991744104609226,0.042205965656878515,0.48502994011976047,0.5290628706998813,0.513095238095238,0.49640287769784175,0.5761511216056671,0.5187353629976581,0.4831730769230769,0.4964871194379391,0.4834123222748815,0.41019417475728154
UNDER,ID3 (Overfitting),f1,0.6531938872278011,0.03906660123536747,0.6408227848101266,0.677296886864085,0.6676994577846631,0.6473807662236122,0.7202952029520294,0.6732522796352584,0.6426858513189448,0.6558391337973705,0.640502354788069,0.5661641541038527
UNDER,CART,accuracy,0.49624463519313305,0.039559969270250746,0.490343347639485,0.5493562231759657,0.46030042918454933,0.48283261802575106,0.5354077253218884,0.528969957081545,0.5278969957081545,0.5021459227467812,0.4560085836909871,0.4291845493562232
UNDER,CART,TP,396,39.08964057138413,389,441,365,379,432,441,418,411,368,321
UNDER,CART,FN,444,33.421549934136806,446,402,475,455,415,413,414,443,476,503
UNDER,CART,FP,25,4.58257569495584,29,18,28,27,18,26,26,21,31,29
UNDER,CART,TN,66,8.48528137423857,68,71,64,71,67,52,74,57,57,79
UNDER,CART,precision,0.9390261474585189,0.015148350749418234,0.930622009569378,0.9607843137254902,0.9287531806615776,0.9334975369458128,0.96,0.9443254817987152,0.9414414414414415,0.9513888888888888,0.9223057644110275,0.9171428571428571
UNDER,CART,recall,0.4713639605481612,0.04330655428033356,0.4658682634730539,0.5231316725978647,0.43452380952380953,0.45443645083932854,0.5100354191263282,0.5163934426229508,0.5024038461538461,0.4812646370023419,0.43601895734597157,0.3895631067961165
UNDER,CART,f1,0.626882799776475,0.041923467282473315,0.6209098164405428,0.6774193548387096,0.5920519059205192,0.6112903225806452,0.6661526599845798,0.6676760030280091,0.6551724137931034,0.6391912908242613,0.5921158487530169,0.546848381601363
UNDER,Naive Bayes,accuracy,0.6622317596566524,0.12528076781101752,0.7682403433476395,0.7993562231759657,0.7542918454935622,0.7607296137339056,0.5482832618025751,0.5150214592274678,0.5321888412017167,0.7714592274678111,0.49141630901287553,0.6813304721030042
UNDER,Naive Bayes,TP,587,128.666234887013,695,729,683,690,466,441,443,701,422,608
UNDER,Naive Bayes,FN,252,130.63690137170278,140,114,157,144,381,413,389,153,422,216
UNDER,Naive Bayes,FP,61,16.34013463836819,76,73,72,79,40,39,47,60,52,81
UNDER,Naive Bayes,TN,29,12.96148139681572,21,16,20,19,45,39,53,18,36,27
UNDER,Naive Bayes,precision,0.9049979514498085,0.012991604963331741,0.9014267185473411,0.9089775561097256,0.904635761589404,0.8972691807542262,0.9209486166007905,0.91875,0.9040816326530612,0.9211563731931669,0.890295358649789,0.8824383164005806
UNDER,Naive Bayes,recall,0.6995267010543292,0.154175952920782,0.8323353293413174,0.8647686832740213,0.8130952380952381,0.8273381294964028,0.5501770956316411,0.5163934426229508,0.5324519230769231,0.8208430913348946,0.5,0.7378640776699029
UNDER,Naive Bayes,f1,0.7801521320171295,0.10182223470430284,0.8655043586550437,0.8863221884498479,0.8564263322884011,0.860885839051778,0.6888396156688841,0.6611694152923538,0.670196671709531,0.8681114551083591,0.6403641881638846,0.8037012557832123
UNDER,RBF Kernel SVC,accuracy,0.7451716738197425,0.056367077145296755,0.7360515021459227,0.6716738197424893,0.7542918454935622,0.8036480686695279,0.8186695278969958,0.703862660944206,0.677038626609442,0.8133047210300429,0.6974248927038627,0.7757510729613734
UNDER,RBF Kernel SVC,TP,679,56.991227395100026,668,608,683,738,749,641,606,752,632,716
UNDER,RBF Kernel SVC,FN,161,57.28874234961002,167,235,157,96,98,213,226,102,212,108
UNDER,RBF Kernel SVC,FP,76,10.723805294763608,79,71,72,87,71,63,75,72,70,101
UNDER,RBF Kernel SVC,TN,15,5.830951894845301,18,18,20,11,14,15,25,6,18,7
UNDER,RBF Kernel SVC,precision,0.899193640749591,0.011591416064437811,0.8942436412315931,0.8954344624447718,0.904635761589404,0.8945454545454545,0.9134146341463415,0.9105113636363636,0.8898678414096917,0.912621359223301,0.9002849002849003,0.8763769889840881
UNDER,RBF Kernel SVC,recall,0.808077866460327,0.06788135711878432,0.8,0.7212336892052195,0.8130952380952381,0.8848920863309353,0.8842975206611571,0.7505854800936768,0.7283653846153846,0.8805620608899297,0.7488151658767772,0.8689320388349514
UNDER,RBF Kernel SVC,f1,0.8498633437534513,0.038667173185356916,0.8445006321112516,0.7989487516425755,0.8564263322884011,0.8896925858951175,0.8986202759448111,0.8228498074454428,0.8010575016523463,0.8963051251489869,0.817593790426908,0.8726386349786716
UNDER,Random Forest,accuracy,0.4458154506437768,0.02187397253440233,0.4517167381974249,0.47103004291845496,0.44742489270386265,0.4248927038626609,0.4313304721030043,0.4645922746781116,0.44527896995708155,0.44957081545064376,0.47103004291845496,0.4012875536480687
UNDER,Random Forest,TP,341,26.0,344,369,338,317,326,373,336,350,372,292
UNDER,Random Forest,FN,499,20.223748416156685,491,474,502,517,521,481,496,504,472,532
UNDER,Random Forest,FP,17,5.477225575051661,20,19,13,19,9,18,21,9,21,26
UNDER,Random Forest,TN,73,6.928203230275509,77,70,79,79,76,60,79,69,67,82
UNDER,Random Forest,precision,0.9510510451449052,0.01665409622605486,0.945054945054945,0.9510309278350515,0.9629629629629629,0.9434523809523809,0.9731343283582089,0.9539641943734015,0.9411764705882353,0.9749303621169917,0.9465648854961832,0.9182389937106918
UNDER,Random Forest,recall,0.40626407780891804,0.02791078921990578,0.4119760479041916,0.4377224199288256,0.4023809523809524,0.3800959232613909,0.38488783943329397,0.43676814988290397,0.40384615384615385,0.4098360655737705,0.44075829383886256,0.35436893203883496
UNDER,Random Forest,f1,0.5688700046394338,0.028594290514543645,0.5738115095913261,0.5995125913891145,0.5675902602854744,0.541880341880342,0.5516074450084602,0.5991967871485944,0.5651808242220353,0.5770816158285244,0.6014551333872272,0.5113835376532399
UNDER,AdaBoost,accuracy,0.5150214592274678,0.019700199361831785,0.5236051502145923,0.5300429184549357,0.5042918454935622,0.5332618025751072,0.5010729613733905,0.5118025751072961,0.5354077253218884,0.5375536480686696,0.4871244635193133,0.48605150214592274
UNDER,AdaBoost,TP,406,19.87460691435179,407,421,394,420,399,416,421,435,381,372
UNDER,AdaBoost,FN,434,17.804493814764857,428,422,446,414,448,438,411,419,463,452
UNDER,AdaBoost,FP,17,4.242640687119285,16,16,16,21,17,17,22,12,15,27
UNDER,AdaBoost,TN,73,6.557438524302,81,73,76,77,68,61,78,66,73,81
UNDER,AdaBoost,precision,0.9576736878188348,0.010846619181749692,0.9621749408983451,0.9633867276887872,0.9609756097560975,0.9523809523809523,0.9591346153846154,0.9607390300230947,0.9503386004514672,0.9731543624161074,0.9621212121212122,0.9323308270676691
UNDER,AdaBoost,recall,0.4835925997855497,0.021807848995290004,0.4874251497005988,0.49940688018979834,0.46904761904761905,0.5035971223021583,0.47107438016528924,0.48711943793911006,0.5060096153846154,0.509367681498829,0.4514218009478673,0.45145631067961167
UNDER,AdaBoost,f1,0.6424353283123744,0.020426264284272508,0.6470588235294118,0.6578125,0.6304,0.6588235294117647,0.6318289786223278,0.6464646464646465,0.6603921568627451,0.6687163720215219,0.614516129032258,0.6083401471790679
UNDER,MLP,accuracy,0.3540772532188841,0.23390612626974258,0.1276824034334764,0.12339055793991416,0.6266094420600858,0.5418454935622318,0.25,0.4613733905579399,0.3143776824034335,0.7725321888412017,0.11051502145922747,0.21244635193133046
UNDER,MLP,TP,263,244.0327846827143,23,26,547,452,166,380,218,703,15,103
UNDER,MLP,FN,577,240.37262739338686,812,817,293,382,681,474,614,151,829,721
UNDER,MLP,FP,24,22.64950330581225,1,0,55,45,18,28,25,61,0,13
UNDER,MLP,TN,66,26.870057685088806,96,89,37,53,67,50,75,17,88,95
UNDER,MLP,precision,0.93151818537026,0.04107187295827989,0.9583333333333334,1.0,0.9086378737541528,0.9094567404426559,0.9021739130434783,0.9313725490196079,0.897119341563786,0.9201570680628273,1.0,0.8879310344827587
UNDER,MLP,recall,0.3120471501230138,0.2875925080952452,0.027544910179640718,0.03084223013048636,0.6511904761904762,0.5419664268585132,0.1959858323494687,0.4449648711943794,0.2620192307692308,0.8231850117096019,0.017772511848341232,0.125
UNDER,MLP,f1,0.4004111494942985,0.3118499012897799,0.05355064027939464,0.059838895281933265,0.7586685159500693,0.6791885800150262,0.3220174587778855,0.6022187004754358,0.40558139534883725,0.868974042027194,0.034924330616996506,0.21914893617021278
OVER,KNN,accuracy,0.7095493562231759,0.015474882301696715,0.6899141630901288,0.7221030042918455,0.7006437768240343,0.703862660944206,0.7446351931330472,0.7113733905579399,0.7124463519313304,0.7027896995708155,0.6952789699570815,0.7124463519313304
OVER,KNN,TP,628,13.0,617,634,622,625,661,626,632,625,614,625
OVER,KNN,FN,211,15.811388300841896,233,208,216,208,173,219,213,214,223,203
OVER,KNN,FP,59,6.244997998398398,56,51,63,68,65,50,55,63,61,65
OVER,KNN,TN,33,4.123105625617661,26,39,31,31,33,37,32,30,34,39
OVER,KNN,precision,0.9132545596545247,0.008355028741757664,0.9167904903417533,0.9255474452554745,0.908029197080292,0.9018759018759018,0.9104683195592287,0.9260355029585798,0.9199417758369723,0.9084302325581395,0.9096296296296297,0.9057971014492754
OVER,KNN,recall,0.7486056020177972,0.017796448236722075,0.7258823529411764,0.7529691211401425,0.7422434367541766,0.7503001200480192,0.7925659472422062,0.7408284023668639,0.7479289940828402,0.7449344457687723,0.7335722819593787,0.7548309178743962
