year,state,state_po,district,party,candidatevotes,totalvotes
1988,North Carolina,NC,9,republican,139014,210816
1988,North Carolina,NC,10,republican,112554,184419
1988,North Carolina,NC,11,democrat,108436,215343
1988,Ohio,OH,1,democrat,117682,208420
1988,Ohio,OH,2,republican,153162,211799
1988,Ohio,OH,3,democrat,141953,184617
1988,Ohio,OH,4,republican,160099,160637
1988,Ohio,OH,5,republican,123838,204310
1988,Ohio,OH,6,republican,152235,204870
1988,Ohio,OH,7,republican,142597,193020
1988,Ohio,OH,8,republican,154164,203248
1988,Ohio,OH,9,democrat,157557,193812
1988,Ohio,OH,10,republican,143673,200566
1988,Ohio,OH,11,democrat,124600,202628
1988,Ohio,OH,12,republican,204892,255674
1988,Ohio,OH,13,democrat,137074,196361
1988,Ohio,OH,14,democrat,148951,199307
1988,Ohio,OH,15,republican,154694,205866
1988,Ohio,OH,16,republican,158824,202180
1988,Ohio,OH,17,democrat,162526,210455
1988,Ohio,OH,18,democrat,151306,194934
1988,Ohio,OH,19,democrat,168065,238424
1988,Ohio,OH,20,democrat,146715,177659
1988,Ohio,OH,21,democrat,148388,173192
1988,Oklahoma,OK,1,republican,103458,196559
1988,Oklahoma,OK,2,democrat,136009,209668
1988,Oklahoma,OK,3,democrat,1,1
1988,Oklahoma,OK,4,democrat,1,1
1988,Oklahoma,OK,5,republican,139182,192850
1988,Oklahoma,OK,6,democrat,122887,168126
1988,Oregon,OR,1,democrat,179915,258603
1988,Oregon,OR,2,republican,125366,200079
1988,Oregon,OR,3,democrat,190684,191825
1988,Oregon,OR,4,democrat,108483,150735
1988,Oregon,OR,5,republican,111489,222354
1988,Pennsylvania,PA,1,democrat,128076,167825
1988,Pennsylvania,PA,2,democrat,184322,196687
1988,Pennsylvania,PA,3,democrat,135590,214499
1988,Pennsylvania,PA,4,democrat,124041,177699
1988,Pennsylvania,PA,5,republican,153453,196211
1988,Pennsylvania,PA,6,democrat,114119,180745
1988,Pennsylvania,PA,7,republican,155387,229132
1988,Pennsylvania,PA,8,democrat,128153,225566
1988,Pennsylvania,PA,9,democrat,158702,158702
1988,Pennsylvania,PA,10,republican,140096,191275
1988,Pennsylvania,PA,11,democrat,120706,120706
1988,Pennsylvania,PA,12,democrat,133081,133081
1988,Pennsylvania,PA,13,republican,152191,228615
1988,Pennsylvania,PA,14,democrat,135181,171900
1988,Pennsylvania,PA,15,republican,106951,186078
1988,Pennsylvania,PA,16,republican,136944,185113
1988,Pennsylvania,PA,17,democrat,166289,166289
1988,Pennsylvania,PA,18,democrat,136924,218488
1988,Pennsylvania,PA,19,republican,145381,188200
1988,Pennsylvania,PA,20,democrat,137472,139616
1988,Pennsylvania,PA,21,republican,141832,180120
1988,Pennsylvania,PA,22,democrat,123428,170467
1988,Pennsylvania,PA,23,republican,105575,170160
1988,Rhode Island,RI,1,republican,105506,189647
1988,Rhode Island,RI,2,republican,145218,201347
1988,South Carolina,SC,1,republican,101572,159263
1988,South Carolina,SC,2,republican,94960,179999
1988,South Carolina,SC,3,democrat,89071,165825
1988,South Carolina,SC,4,democrat,90234,173027
1988,South Carolina,SC,5,democrat,107959,154581
1988,South Carolina,SC,6,democrat,120719,158677
1988,Tennessee,TN,1,republican,119526,148998
1988,Tennessee,TN,2,republican,99631,177174
1988,Tennessee,TN,3,democrat,108264,188638
1988,Tennessee,TN,4,democrat,94129,94151
1988,Tennessee,TN,5,democrat,155068,155140
1988,Tennessee,TN,6,democrat,123652,161687
1988,Tennessee,TN,7,republican,142025,177266
1988,Tennessee,TN,8,democrat,94571,151465
1988,Tennessee,TN,9,democrat,126280,154802
1988,Texas,TX,1,democrat,122566,196923
1988,Texas,TX,2,democrat,145614,166089
1988,Texas,TX,3,republican,227882,278509
1988,Texas,TX,4,democrat,139379,209868
1988,Texas,TX,5,democrat,95376,157039
1988,Texas,TX,6,republican,164692,243478
1988,Texas,TX,7,republican,185203,234027
1988,Texas,TX,8,republican,90503,90503
1988,Texas,TX,9,democrat,137270,137270
1988,Texas,TX,10,democrat,232213,248494
1988,Texas,TX,11,democrat,134207,140740
1988,Texas,TX,12,democrat,135459,136456
1988,Texas,TX,13,democrat,98345,187450
1988,Texas,TX,14,democrat,111395,209216
1988,Texas,TX,15,democrat,93672,99805
1988,Texas,TX,16,democrat,104514,104514
1988,Texas,TX,17,democrat,149064,149064
1988,Texas,TX,18,democrat,94408,101643
1988,Texas,TX,19,republican,113068,167000
1988,Texas,TX,20,democrat,94527,133696
1988,Texas,TX,21,republican,203989,218790
1988,Texas,TX,22,republican,125733,186484
1988,Texas,TX,23,democrat,116423,180430
1988,Texas,TX,24,democrat,135794,146635
1988,Texas,TX,25,democrat,113499,159036
1988,Texas,TX,26,republican,194944,281446
1988,Texas,TX,27,democrat,105085,105085
1988,Utah,UT,1,republican,130893,218869
1988,Utah,UT,2,democrat,112129,195338
1988,Utah,UT,3,republican,129951,194461
1988,Virginia,VA,1,republican,135937,185573
1988,Virginia,VA,2,democrat,106666,176208
1988,Virginia,VA,3,republican,187354,187898
1988,Virginia,VA,4,democrat,134786,134884
1988,Virginia,VA,5,democrat,97242,179442
1988,Virginia,VA,6,democrat,118369,185312
1988,Virginia,VA,7,republican,136988,137476
1988,Virginia,VA,8,republican,154761,248400
1988,Virginia,VA,9,democrat,113309,178727
1988,Virginia,VA,10,republican,188550,276908
1988,Washington,WA,1,republican,152265,274911
1988,Washington,WA,2,democrat,175191,175191
1988,Washington,WA,3,democrat,109412,218206
1988,Washington,WA,4,republican,142938,191788
1988,Washington,WA,5,democrat,160654,210311
1988,Washington,WA,6,democrat,125904,186250
1988,Washington,WA,7,democrat,173809,227711
1988,Washington,WA,8,republican,174942,246862
1988,West Virginia,WV,1,democrat,119256,159988
1988,West Virginia,WV,2,democrat,118356,118356
1988,West Virginia,WV,3,democrat,120192,161670
1988,West Virginia,WV,4,democrat,78812,128565
1988,Wisconsin,WI,1,democrat,158552,208176
1988,Wisconsin,WI,2,democrat,151501,258977
1988,Wisconsin,WI,3,republican,157513,230467
1988,Wisconsin,WI,4,democrat,177283,177892
1988,Wisconsin,WI,5,democrat,140518,219179
1988,Wisconsin,WI,6,republican,165923,223495
1988,Wisconsin,WI,7,democrat,142197,230179
1988,Wisconsin,WI,8,republican,167275,240013
1988,Wisconsin,WI,9,republican,185093,247104
1990,Alabama,AL,1,republican,82185,82530
1990,Alabama,AL,2,republican,87649,170911
1990,Alabama,AL,3,democrat,101923,138242
1990,Alabama,AL,4,democrat,129872,130212
1990,Alabama,AL,5,democrat,113047,168383
1990,Alabama,AL,6,democrat,134412,144797
1990,Alabama,AL,7,democrat,127490,180794
1990,Arizona,AZ,1,republican,166223,167016
1990,Arizona,AZ,2,democrat,76549,116179
1990,Arizona,AZ,3,republican,134279,237297
1990,Arizona,AZ,4,republican,141843,231238
1990,Arizona,AZ,5,republican,138975,214617
1990,Arkansas,AR,1,democrat,101026,157097
1990,Arkansas,AR,2,democrat,103471,171271
1990,Arkansas,AR,3,republican,129876,184208
1990,Arkansas,AR,4,democrat,110365,152495
1990,California,CA,1,republican,99782,230261
1990,California,CA,2,republican,133315,209401
1990,California,CA,3,democrat,132143,219088
1990,California,CA,4,democrat,115090,210454
1990,California,CA,5,democrat,120633,156304
1990,California,CA,6,democrat,137306,201708
1990,California,CA,7,democrat,121080,200111
1990,California,CA,8,democrat,119645,195189
1990,California,CA,9,democrat,94739,162151
1990,California,CA,10,democrat,81875,130637
1990,California,CA,11,democrat,105029,159365
1990,California,CA,12,republican,125157,205698
1990,California,CA,13,democrat,97286,167646
1990,California,CA,14,republican,128309,249051
1990,California,CA,15,democrat,97147,146781
1990,California,CA,16,democrat,134236,181002
1990,California,CA,17,democrat,82611,151459
1990,California,CA,18,democrat,98804,98804
1990,California,CA,19,republican,94599,173245
1990,California,CA,20,republican,112962,188925
1990,California,CA,21,republican,118326,202611
1990,California,CA,22,republican,108634,180929
1990,California,CA,23,democrat,103141,167093
1990,California,CA,24,democrat,71562,103875
1990,California,CA,25,democrat,48120,68717
1990,California,CA,26,democrat,78031,127791
1990,California,CA,27,democrat,90857,156098
1990,California,CA,28,democrat,69482,95600
1990,California,CA,29,democrat,51350,64672
1990,California,CA,30,democrat,45456,78083
1990,California,CA,31,democrat,56394,83987
1990,California,CA,32,democrat,68268,110960
1990,California,CA,33,republican,101336,159157
1990,California,CA,34,democrat,55646,91670
1990,California,CA,35,republican,121602,200722
1990,California,CA,36,democrat,72409,137370
1990,California,CA,37,republican,115469,232082
1990,California,CA,38,republican,60561,104254
1990,California,CA,39,republican,113849,174228
1990,California,CA,40,republican,142299,210386
1990,California,CA,41,republican,105723,214737
1990,California,CA,42,republican,109353,184286
1990,California,CA,43,republican,151206,222138
1990,California,CA,44,republican,50377,108711
1990,California,CA,45,republican,123591,169659
1990,Colorado,CO,1,democrat,82176,128978
1990,Colorado,CO,2,democrat,105248,173474
1990,Colorado,CO,3,democrat,124487,177307
1990,Colorado,CO,4,republican,89285,165186
1990,Colorado,CO,5,republican,127740,192277
1990,Colorado,CO,6,republican,105312,163273
1990,Connecticut,CT,1,democrat,126566,177256
1990,Connecticut,CT,2,democrat,105085,176015
1990,Connecticut,CT,3,democrat,90772,174212
1990,Connecticut,CT,4,republican,105682,138068
1990,Connecticut,CT,5,republican,93912,181608
1990,Connecticut,CT,6,republican,141105,189733
1990,Florida,FL,1,democrat,88416,169267
1990,Florida,FL,2,democrat,103032,180971
1990,Florida,FL,3,democrat,84280,116007
1990,Florida,FL,4,republican,120895,216228
1990,Florida,FL,5,republican,94453,157706
1990,Florida,FL,6,republican,138588,234029
1990,Florida,FL,7,democrat,99464,147229
1990,Florida,FL,8,republican,1,1
1990,Florida,FL,9,republican,142163,244666
1990,Florida,FL,10,republican,1,1
1990,Florida,FL,11,democrat,120991,232961
1990,Florida,FL,12,republican,1,1
1990,Florida,FL,13,republican,1,1
1990,Florida,FL,14,democrat,156055,236304
1990,Florida,FL,15,republican,104295,106669
1990,Florida,FL,16,democrat,1,1
1990,Florida,FL,17,democrat,79569,101599
1990,Florida,FL,18,republican,56364,93343
1990,Florida,FL,19,democrat,87696,141492
1990,Georgia,GA,1,democrat,80515,113047
1990,Georgia,GA,2,democrat,77910,106691
1990,Georgia,GA,3,democrat,72961,115522
1990,Georgia,GA,4,democrat,96526,184095
1990,Georgia,GA,5,democrat,86037,113818
1990,Georgia,GA,6,republican,78768,156562
1990,Georgia,GA,7,democrat,95817,159405
1990,Georgia,GA,8,democrat,81344,118324
1990,Georgia,GA,9,democrat,96197,172318
1990,Georgia,GA,10,democrat,89683,153867
1990,Hawaii,HI,1,democrat,97622,162711
1990,Hawaii,HI,2,democrat,118155,178288
1990,Idaho,ID,1,democrat,85054,160460
1990,Idaho,ID,2,democrat,98008,154052
1990,Illinois,IL,1,democrat,100890,107598
1990,Illinois,IL,2,democrat,80245,102595
1990,Illinois,IL,3,democrat,110512,155811
1990,Illinois,IL,4,democrat,77290,130548
1990,Illinois,IL,5,democrat,73805,111246
1990,Illinois,IL,6,republican,96410,144565
1990,Illinois,IL,7,democrat,80021,100120
1990,Illinois,IL,8,democrat,70151,88680
1990,Illinois,IL,9,democrat,96557,135588
1990,Illinois,IL,10,republican,104070,153599
1990,Illinois,IL,11,democrat,82703,154245
1990,Illinois,IL,12,republican,113081,137531
1990,Illinois,IL,13,republican,116048,176353
1990,Illinois,IL,14,republican,112383,167975
1990,Illinois,IL,15,republican,119812,119822
1990,Illinois,IL,16,democrat,83061,152166
1990,Illinois,IL,17,democrat,102062,153442
1990,Illinois,IL,18,republican,105693,107370
1990,Illinois,IL,19,democrat,113958,171888
1990,Illinois,IL,20,democrat,130114,196547
1990,Illinois,IL,21,democrat,95208,144157
1990,Illinois,IL,22,democrat,138425,165321
1990,Indiana,IN,1,democrat,68920,104370
1990,Indiana,IN,2,democrat,93495,157475
1990,Indiana,IN,3,democrat,80740,158651
1990,Indiana,IN,4,democrat,99347,163762
1990,Indiana,IN,5,democrat,81373,153123
1990,Indiana,IN,6,republican,116470,183494
1990,Indiana,IN,7,republican,88598,153846
1990,Indiana,IN,8,democrat,97465,178110
1990,Indiana,IN,9,democrat,107526,155851
1990,Indiana,IN,10,democrat,69362,104411
1990,Iowa,IA,1,republican,90042,90193
1990,Iowa,IA,2,republican,82650,166106
1990,Iowa,IA,3,democrat,100947,101780
1990,Iowa,IA,4,democrat,127812,130590
1990,Iowa,IA,5,republican,99978,147012
1990,Iowa,IA,6,republican,112333,156459
1990,Kansas,KS,1,republican,102974,164388
1990,Kansas,KS,2,democrat,99093,157745
1990,Kansas,KS,3,republican,88725,147726
1990,Kansas,KS,4,democrat,112015,158316
1990,Kansas,KS,5,republican,90555,152823
1990,Kentucky,KY,1,democrat,85323,98202
1990,Kentucky,KY,2,democrat,77057,116681
1990,Kentucky,KY,3,democrat,84750,139938
1990,Kentucky,KY,4,republican,101680,146659
1990,Kentucky,KY,5,republican,64660,64660
1990,Kentucky,KY,6,republican,76859,76859
1990,Kentucky,KY,7,democrat,61330,120707
1990,Louisiana,LA,1,republican,1,1
1990,Louisiana,LA,2,democrat,55621,105853
1990,Louisiana,LA,3,democrat,1,1
1990,Louisiana,LA,4,republican,1,1
1990,Louisiana,LA,5,democrat,1,1
1990,Louisiana,LA,6,republican,1,1
1990,Louisiana,LA,7,democrat,1,1
1990,Louisiana,LA,8,republican,1,1
1990,Maine,ME,1,democrat,167623,278872
1990,Maine,ME,2,republican,121704,238522
1990,Maryland,MD,1,republican,88920,156438
1990,Maryland,MD,2,republican,115398,155183
1990,Maryland,MD,3,democrat,82545,118386
1990,Maryland,MD,4,democrat,85601,145447
1990,Maryland,MD,5,democrat,84747,105061
1990,Maryland,MD,6,democrat,106502,162981
1990,Maryland,MD,7,democrat,59628,70160
1990,Maryland,MD,8,republican,130059,176887
1990,Massachusetts,MA,1,republican,150748,204892
1990,Massachusetts,MA,2,democrat,134152,197321
1990,Massachusetts,MA,3,democrat,150992,230432
1990,Massachusetts,MA,4,democrat,143473,229894
1990,Massachusetts,MA,5,democrat,110232,221140
1990,Massachusetts,MA,6,democrat,149284,244937
1990,Massachusetts,MA,7,democrat,155380,236580
1990,Massachusetts,MA,8,democrat,125479,186407
1990,Massachusetts,MA,9,democrat,124534,200997
1990,Massachusetts,MA,10,democrat,137805,265838
1990,Massachusetts,MA,11,democrat,145480,206141
1990,Michigan,MI,1,democrat,76556,85756
1990,Michigan,MI,2,republican,95962,149766
1990,Michigan,MI,3,democrat,82376,142390
1990,Michigan,MI,4,republican,75850,131302
1990,Michigan,MI,5,republican,126308,167498
1990,Michigan,MI,6,democrat,97547,97791
1990,Michigan,MI,7,democrat,90307,132068
1990,Michigan,MI,8,democrat,98903,144165
1990,Michigan,MI,9,republican,89078,162694
1990,Michigan,MI,10,republican,99952,153716
1990,Michigan,MI,11,republican,94555,154316
1990,Michigan,MI,12,democrat,98232,151825
1990,Michigan,MI,13,democrat,54345,67824
1990,Michigan,MI,14,democrat,78506,123421
1990,Michigan,MI,15,democrat,68742,112335
1990,Michigan,MI,16,democrat,88962,133614
1990,Michigan,MI,17,democrat,92205,132314
1990,Michigan,MI,18,republican,126629,190834
1990,Minnesota,MN,1,democratic-farmer-labor,156749,200663
1990,Minnesota,MN,2,republican,126367,204404
1990,Minnesota,MN,3,republican,195833,292852
1990,Minnesota,MN,4,democratic-farmer-labor,143353,221396
1990,Minnesota,MN,5,democratic-farmer-labor,144682,198886
1990,Minnesota,MN,6,democratic-farmer-labor,164816,255219
1990,Minnesota,MN,7,democratic-farmer-labor,107126,200186
1990,Minnesota,MN,8,democratic-farmer-labor,151145,207312
1990,Mississippi,MS,1,democrat,43668,67318
1990,Mississippi,MS,2,democrat,59393,70617
1990,Mississippi,MS,3,democrat,49162,49162
1990,Mississippi,MS,4,democrat,57137,70891
1990,Mississippi,MS,5,democrat,89926,110514
1990,Missouri,MO,1,democrat,62550,102710
1990,Missouri,MO,2,democrat,94308,188568
1990,Missouri,MO,3,democrat,88950,156609
1990,Missouri,MO,4,democrat,105527,170622
1990,Missouri,MO,5,democrat,71890,115787
1990,Missouri,MO,6,republican,78956,152049
1990,Missouri,MO,7,republican,83609,160334
1990,Missouri,MO,8,republican,81452,142203
1990,Missouri,MO,9,democrat,94156,163670
1990,Montana,MT,1,democrat,100409,164246
1990,Montana,MT,2,republican,96449,153188
1990,Nebraska,NE,1,republican,129654,200381
1990,Nebraska,NE,2,democrat,111903,193421
1990,Nebraska,NE,3,republican,98607,192944
1990,Nevada,NV,1,democrat,84650,137852
1990,Nevada,NV,2,republican,103508,175209
1990,New Hampshire,NH,1,republican,81684,148368
1990,New Hampshire,NH,2,democrat,74866,142263
1990,New Jersey,NJ,1,democrat,72415,133794
1990,New Jersey,NJ,2,democrat,97698,110818
1990,New Jersey,NJ,3,democrat,77866,158643
1990,New Jersey,NJ,4,republican,99920,159299
1990,New Jersey,NJ,5,republican,118101,156109
1990,New Jersey,NJ,6,democrat,63745,126022
1990,New Jersey,NJ,7,republican,100066,134072
1990,New Jersey,NJ,8,democrat,55797,72540
1990,New Jersey,NJ,9,democrat,82535,154766
1990,New Jersey,NJ,10,democrat,42106,51703
1990,New Jersey,NJ,11,republican,92681,143686
1990,New Jersey,NJ,12,republican,107851,168390
1990,New Jersey,NJ,13,republican,99688,171406
1990,New Jersey,NJ,14,democrat,56455,85276
1990,New Mexico,NM,1,republican,97375,138681
1990,New Mexico,NM,2,republican,80677,80677
1990,New Mexico,NM,3,democrat,104225,139976
1990,New York,NY,1,democrat,72937,143180
1990,New York,NY,2,democrat,56722,110005
1990,New York,NY,3,democrat,70118,145444
1990,New York,NY,4,republican,63838,140304
1990,New York,NY,5,republican,59568,141927
1990,New York,NY,6,democrat,42499,83558
1990,New York,NY,7,democrat,48159,83438
1990,New York,NY,8,democrat,53552,101494
1990,New York,NY,9,democrat,35177,74625
1990,New York,NY,10,democrat,58673,91828
1990,New York,NY,11,democrat,34711,61401
1990,New York,NY,12,democrat,39103,58115
1990,New York,NY,13,democrat,45412,76911
1990,New York,NY,14,republican,44271,116017
1990,New York,NY,15,republican,48505,107522
1990,New York,NY,16,democrat,50421,76109
1990,New York,NY,17,democrat,73450,115940
1990,New York,NY,18,democrat,36652,56826
1990,New York,NY,19,democrat,43928,95545
1990,New York,NY,20,democrat,82203,144627
1990,New York,NY,21,republican,79928,153706
1990,New York,NY,22,republican,95495,160267
1990,New York,NY,23,democrat,102492,195130
1990,New York,NY,24,republican,92512,190607
1990,New York,NY,25,republican,91348,168393
1990,New York,NY,26,republican,82866,156701
1990,New York,NY,27,republican,83442,162604
1990,New York,NY,28,democrat,97815,172046
1990,New York,NY,29,republican,89105,159615
1990,New York,NY,30,democrat,97280,173809
1990,New York,NY,31,republican,70898,169341
1990,New York,NY,32,democrat,65652,136938
1990,New York,NY,33,democrat,81609,125833
1990,New York,NY,34,republican,77128,141782
1990,North Carolina,NC,1,democrat,105832,163358
1990,North Carolina,NC,2,democrat,130979,175242
1990,North Carolina,NC,3,democrat,83930,141535
1990,North Carolina,NC,4,democrat,139396,240057
1990,North Carolina,NC,5,democrat,113814,192561
1990,North Carolina,NC,6,republican,125392,188305
1990,North Carolina,NC,7,democrat,94946,144627
1990,North Carolina,NC,8,democrat,98700,179552
1990,North Carolina,NC,9,republican,131936,212738
1990,North Carolina,NC,10,republican,106400,172110
1990,North Carolina,NC,11,republican,101991,201309
1990,Ohio,OH,1,democrat,83932,164294
1990,Ohio,OH,2,republican,103817,161162
1990,Ohio,OH,3,democrat,116797,116797
1990,Ohio,OH,4,republican,103897,168364
1990,Ohio,OH,5,republican,113615,165920
1990,Ohio,OH,6,republican,117220,164635
1990,Ohio,OH,7,republican,97123,156472
1990,Ohio,OH,8,republican,99955,163539
1990,Ohio,OH,9,democrat,117681,151472
1990,Ohio,OH,10,republican,106009,167665
1990,Ohio,OH,11,democrat,111923,170305
1990,Ohio,OH,12,republican,130495,181279
1990,Ohio,OH,13,democrat,93431,164862
1990,Ohio,OH,14,democrat,97875,164335
1990,Ohio,OH,15,republican,99251,167919
1990,Ohio,OH,16,republican,101097,171613
1990,Ohio,OH,17,democrat,133207,171406
1990,Ohio,OH,18,democrat,120782,162605
1990,Ohio,OH,19,democrat,132951,205266
1990,Ohio,OH,20,democrat,109390,149139
1990,Ohio,OH,21,democrat,103338,129249
1990,Oklahoma,OK,1,republican,75618,135139
1990,Oklahoma,OK,2,democrat,90820,148151
1990,Oklahoma,OK,3,democrat,107641,133902
1990,Oklahoma,OK,4,democrat,100879,137111
1990,Oklahoma,OK,5,republican,114608,164694
1990,Oklahoma,OK,6,democrat,110100,137640
1990,Oregon,OR,1,democrat,150292,238259
1990,Oregon,OR,2,republican,127998,188185
1990,Oregon,OR,3,democrat,169731,210193
1990,Oregon,OR,4,democrat,162494,189352
1990,Oregon,OR,5,democrat,124610,226550
1990,Pennsylvania,PA,1,democrat,73423,92441
1990,Pennsylvania,PA,2,democrat,94584,102702
1990,Pennsylvania,PA,3,democrat,89908,149809
1990,Pennsylvania,PA,4,democrat,74114,132583
1990,Pennsylvania,PA,5,republican,75097,131489
1990,Pennsylvania,PA,6,democrat,74394,130487
1990,Pennsylvania,PA,7,republican,105868,162160
1990,Pennsylvania,PA,8,democrat,85015,150115
1990,Pennsylvania,PA,9,democrat,106632,106632
1990,Pennsylvania,PA,10,democrat,113490,113490
1990,Pennsylvania,PA,11,democrat,88219,88219
1990,Pennsylvania,PA,12,democrat,80686,130693
1990,Pennsylvania,PA,13,republican,89577,148544
1990,Pennsylvania,PA,14,democrat,77636,108133
1990,Pennsylvania,PA,15,republican,77178,127411
1990,Pennsylvania,PA,16,republican,85596,129445
1990,Pennsylvania,PA,17,democrat,110317,110317
1990,Pennsylvania,PA,18,republican,85697,166577
1990,Pennsylvania,PA,19,republican,96336,96336
1990,Pennsylvania,PA,20,democrat,82080,125134
1990,Pennsylvania,PA,21,republican,92732,92732
1990,Pennsylvania,PA,22,democrat,78375,123884
1990,Pennsylvania,PA,23,republican,78189,131654
1990,Rhode Island,RI,1,republican,89963,163094
1990,Rhode Island,RI,2,democrat,108818,183771
1990,South Carolina,SC,1,republican,80839,123503
1990,South Carolina,SC,2,republican,90054,101529
1990,South Carolina,SC,3,democrat,72561,125050
1990,South Carolina,SC,4,democrat,81927,133535
1990,South Carolina,SC,5,democrat,91775,91898
1990,South Carolina,SC,6,democrat,94121,94524
1990,Tennessee,TN,1,republican,47796,47860
1990,Tennessee,TN,2,republican,62797,77944
1990,Tennessee,TN,3,democrat,49662,93665
1990,Tennessee,TN,4,democrat,52101,77276
1990,Tennessee,TN,5,democrat,55607,76760
1990,Tennessee,TN,6,democrat,60538,90768
1990,Tennessee,TN,7,republican,66141,106676
1990,Tennessee,TN,8,democrat,62241,62266
1990,Tennessee,TN,9,democrat,48629,83657
1990,Texas,TX,1,democrat,89241,146195
1990,Texas,TX,2,democrat,76974,138529
1990,Texas,TX,3,republican,153857,154474
1990,Texas,TX,4,democrat,108300,108694
1990,Texas,TX,5,democrat,65228,109474
1990,Texas,TX,6,republican,125049,188130
1990,Texas,TX,7,republican,114254,114254
1990,Texas,TX,8,republican,60603,60603
1990,Texas,TX,9,democrat,79786,138185
1990,Texas,TX,10,democrat,152784,235496
1990,Texas,TX,11,democrat,73810,138079
1990,Texas,TX,12,democrat,98026,137464
1990,Texas,TX,13,democrat,81815,144860
1990,Texas,TX,14,democrat,89251,164349
1990,Texas,TX,15,democrat,72461,72461
1990,Texas,TX,16,democrat,62455,65309
1990,Texas,TX,17,democrat,104100,104100
1990,Texas,TX,18,democrat,54477,54720
1990,Texas,TX,19,republican,83795,83795
1990,Texas,TX,20,democrat,56318,56318
1990,Texas,TX,21,republican,144570,193155
1990,Texas,TX,22,republican,93425,131146
1990,Texas,TX,23,democrat,71052,111908
1990,Texas,TX,24,democrat,86297,86297
1990,Texas,TX,25,democrat,67427,67427
1990,Texas,TX,26,republican,147856,210014
1990,Texas,TX,27,democrat,62822,62822
1990,Utah,UT,1,republican,82746,158666
1990,Utah,UT,2,democrat,85167,147871
1990,Utah,UT,3,democrat,79163,135676
1990,Virginia,VA,1,republican,72000,141293
1990,Virginia,VA,2,democrat,55179,73618
1990,Virginia,VA,3,republican,77125,118154
1990,Virginia,VA,4,democrat,71051,90731
1990,Virginia,VA,5,democrat,66532,66905
1990,Virginia,VA,6,democrat,92968,112377
1990,Virginia,VA,7,republican,81688,140620
1990,Virginia,VA,8,democrat,88475,171121
1990,Virginia,VA,9,democrat,67215,69230
1990,Virginia,VA,10,republican,103761,168825
1990,Washington,WA,1,republican,100339,192786
1990,Washington,WA,2,democrat,92837,183671
1990,Washington,WA,3,democrat,95645,177914
1990,Washington,WA,4,republican,106545,150786
1990,Washington,WA,5,democrat,110234,160199
1990,Washington,WA,6,democrat,79079,128865
1990,Washington,WA,7,democrat,106761,147642
1990,Washington,WA,8,republican,96323,171354
1990,West Virginia,WV,1,democrat,72849,108506
1990,West Virginia,WV,2,democrat,63174,113882
1990,West Virginia,WV,3,democrat,75327,75327
1990,West Virginia,WV,4,democrat,39948,76894
1990,Wisconsin,WI,1,democrat,93961,94539
1990,Wisconsin,WI,2,republican,96938,182118
1990,Wisconsin,WI,3,republican,94509,154935
1990,Wisconsin,WI,4,democrat,96981,140221
1990,Wisconsin,WI,5,democrat,77557,114115
1990,Wisconsin,WI,6,republican,111036,111556
1990,Wisconsin,WI,7,democrat,100069,161041
1990,Wisconsin,WI,8,republican,95902,179142
1990,Wisconsin,WI,9,republican,117967,118321
1992,Alabama,AL,1,republican,128874,214204
1992,Alabama,AL,2,republican,112906,228160
1992,Alabama,AL,3,democrat,119175,197604
1992,Alabama,AL,4,democrat,157907,230523
1992,Alabama,AL,5,democrat,160060,244133
1992,Alabama,AL,6,republican,146599,280139
1992,Alabama,AL,7,democrat,144320,207773
1992,Arizona,AZ,1,democrat,130715,254789
1992,Arizona,AZ,2,democrat,90693,137378
1992,Arizona,AZ,3,republican,158906,258503
1992,Arizona,AZ,4,republican,156330,264066
1992,Arizona,AZ,5,republican,172867,259813
1992,Arizona,AZ,6,democrat,124251,233372
1992,Arkansas,AR,1,democrat,149558,214176
1992,Arkansas,AR,2,democrat,154946,208924
1992,Arkansas,AR,3,republican,125295,249494
1992,Arkansas,AR,4,republican,113009,215927
1992,California,CA,1,democrat,119676,251206
1992,California,CA,2,republican,167247,256556
1992,California,CA,3,democrat,122149,238685
1992,California,CA,4,republican,141155,283365
1992,California,CA,5,democrat,158250,230560
1992,California,CA,6,democrat,190322,291786
1992,California,CA,7,democrat,153320,217982
1992,California,CA,8,democrat,191906,232691
1992,California,CA,9,democrat,164265,228467
1992,California,CA,10,republican,145702,280429
1992,California,CA,11,republican,94453,198490
1992,California,CA,12,democrat,157205,228407
1992,California,CA,13,democrat,123795,205516
1992,California,CA,14,democrat,146873,259222
1992,California,CA,15,democrat,168617,265370
1992,California,CA,16,democrat,96661,155883
1992,California,CA,17,democrat,151565,210367
1992,California,CA,18,democrat,139704,165011
1992,California,CA,19,democrat,101619,216640
1992,California,CA,20,democrat,72679,112067
1992,California,CA,21,republican,127758,195965
1992,California,CA,22,republican,131242,249926
1992,California,CA,23,republican,115504,212881
1992,California,CA,24,democrat,141742,255267
1992,California,CA,25,republican,113611,218715
1992,California,CA,26,democrat,73807,120908
1992,California,CA,27,republican,105521,212450
1992,California,CA,28,republican,122353,209382
1992,California,CA,29,democrat,160312,261486
1992,California,CA,30,democrat,48800,83543
1992,California,CA,31,democrat,68324,109197
1992,California,CA,32,democrat,150644,172812
1992,California,CA,33,democrat,32010,50779
1992,California,CA,34,democrat,91738,149718
1992,California,CA,35,democrat,102941,124776
1992,California,CA,36,democrat,125751,351397
