ID,year,state,state_po,district,party,candidatevotes,totalvotes
NE-1-1988,1988,Nebraska,NE,1,republican,146231,218502
NE-2-1988,1988,Nebraska,NE,2,democrat,112174,222275
NE-3-1988,1988,Nebraska,NE,3,republican,170302,215501
NV-1-1988,1988,Nevada,NV,1,democrat,101764,159076
NV-2-1988,1988,Nevada,NV,2,republican,105981,185097
NH-1-1988,1988,New Hampshire,NH,1,republican,131824,218505
NH-2-1988,1988,New Hampshire,NH,2,republican,119742,210994
NJ-1-1988,1988,New Jersey,NJ,1,democrat,141988,203153
NJ-2-1988,1988,New Jersey,NJ,2,democrat,134505,204636
NJ-3-1988,1988,New Jersey,NJ,3,democrat,117024,226610
NJ-4-1988,1988,New Jersey,NJ,4,republican,155283,236194
NJ-5-1988,1988,New Jersey,NJ,5,republican,175562,231936
NJ-6-1988,1988,New Jersey,NJ,6,democrat,120125,196598
NJ-7-1988,1988,New Jersey,NJ,7,republican,153350,205539
NJ-8-1988,1988,New Jersey,NJ,8,democrat,96036,96036
NJ-9-1988,1988,New Jersey,NJ,9,democrat,142012,211494
NJ-10-1988,1988,New Jersey,NJ,10,democrat,84681,109473
NJ-11-1988,1988,New Jersey,NJ,11,republican,154654,219427
NJ-12-1988,1988,New Jersey,NJ,12,republican,165918,239537
NJ-13-1988,1988,New Jersey,NJ,13,republican,167470,241031
NJ-14-1988,1988,New Jersey,NJ,14,democrat,104001,154440
NM-1-1988,1988,New Mexico,NM,1,republican,89985,177962
NM-2-1988,1988,New Mexico,NM,2,republican,100324,100324
NM-3-1988,1988,New Mexico,NM,3,democrat,124938,170892
NY-1-1988,1988,New York,NY,1,democrat,103511,207951
NY-2-1988,1988,New York,NY,2,democrat,104765,174618
NY-3-1988,1988,New York,NY,3,democrat,128336,224306
NY-4-1988,1988,New York,NY,4,republican,135173,215386
NY-5-1988,1988,New York,NY,5,republican,122058,207313
NY-6-1988,1988,New York,NY,6,democrat,90196,110053
NY-7-1988,1988,New York,NY,7,democrat,89105,93120
NY-8-1988,1988,New York,NY,8,democrat,96045,100240
NY-9-1988,1988,New York,NY,9,democrat,72851,72851
NY-10-1988,1988,New York,NY,10,democrat,102727,136488
NY-11-1988,1988,New York,NY,11,democrat,70973,83158
NY-12-1988,1988,New York,NY,12,democrat,69063,79886
NY-13-1988,1988,New York,NY,13,democrat,77988,108841
NY-14-1988,1988,New York,NY,14,republican,81211,156682
NY-15-1988,1988,New York,NY,15,republican,100701,175483
NY-16-1988,1988,New York,NY,16,democrat,95227,110850
NY-17-1988,1988,New York,NY,17,democrat,148089,186495
NY-18-1988,1988,New York,NY,18,democrat,73168,82866
NY-19-1988,1988,New York,NY,19,democrat,74613,137743
NY-20-1988,1988,New York,NY,20,democrat,102235,203263
NY-21-1988,1988,New York,NY,21,republican,134173,201607
NY-22-1988,1988,New York,NY,22,republican,144227,203635
NY-23-1988,1988,New York,NY,23,democrat,145040,234898
NY-24-1988,1988,New York,NY,24,republican,144271,225139
NY-25-1988,1988,New York,NY,25,republican,130122,130122
NY-26-1988,1988,New York,NY,26,republican,120973,174628
NY-27-1988,1988,New York,NY,27,republican,116918,217426
NY-28-1988,1988,New York,NY,28,democrat,141976,152371
NY-29-1988,1988,New York,NY,29,republican,132608,192661
NY-30-1988,1988,New York,NY,30,democrat,128364,225712
NY-31-1988,1988,New York,NY,31,republican,103802,220487
NY-32-1988,1988,New York,NY,32,democrat,129359,184146
NY-33-1988,1988,New York,NY,33,democrat,134398,139604
NY-34-1988,1988,New York,NY,34,republican,119552,135875
NC-1-1988,1988,North Carolina,NC,1,democrat,118027,181040
NC-2-1988,1988,North Carolina,NC,2,democrat,128832,128832
NC-3-1988,1988,North Carolina,NC,3,democrat,95323,95323
NC-4-1988,1988,North Carolina,NC,4,democrat,131896,227378
NC-5-1988,1988,North Carolina,NC,5,democrat,110516,210056
NC-6-1988,1988,North Carolina,NC,6,republican,116534,186542
NC-7-1988,1988,North Carolina,NC,7,democrat,102392,152247
NC-8-1988,1988,North Carolina,NC,8,democrat,99214,192677
NC-9-1988,1988,North Carolina,NC,9,republican,139014,210816
NC-10-1988,1988,North Carolina,NC,10,republican,112554,184419
NC-11-1988,1988,North Carolina,NC,11,democrat,108436,215343
OH-1-1988,1988,Ohio,OH,1,democrat,117682,208420
OH-2-1988,1988,Ohio,OH,2,republican,153162,211799
OH-3-1988,1988,Ohio,OH,3,democrat,141953,184617
OH-4-1988,1988,Ohio,OH,4,republican,160099,160637
OH-5-1988,1988,Ohio,OH,5,republican,123838,204310
OH-6-1988,1988,Ohio,OH,6,republican,152235,204870
OH-7-1988,1988,Ohio,OH,7,republican,142597,193020
OH-8-1988,1988,Ohio,OH,8,republican,154164,203248
OH-9-1988,1988,Ohio,OH,9,democrat,157557,193812
OH-10-1988,1988,Ohio,OH,10,republican,143673,200566
OH-11-1988,1988,Ohio,OH,11,democrat,124600,202628
OH-12-1988,1988,Ohio,OH,12,republican,204892,255674
OH-13-1988,1988,Ohio,OH,13,democrat,137074,196361
OH-14-1988,1988,Ohio,OH,14,democrat,148951,199307
OH-15-1988,1988,Ohio,OH,15,republican,154694,205866
OH-16-1988,1988,Ohio,OH,16,republican,158824,202180
OH-17-1988,1988,Ohio,OH,17,democrat,162526,210455
OH-18-1988,1988,Ohio,OH,18,democrat,151306,194934
OH-19-1988,1988,Ohio,OH,19,democrat,168065,238424
OH-20-1988,1988,Ohio,OH,20,democrat,146715,177659
OH-21-1988,1988,Ohio,OH,21,democrat,148388,173192
OK-1-1988,1988,Oklahoma,OK,1,republican,103458,196559
OK-2-1988,1988,Oklahoma,OK,2,democrat,136009,209668
OK-3-1988,1988,Oklahoma,OK,3,democrat,1,1
OK-4-1988,1988,Oklahoma,OK,4,democrat,1,1
OK-5-1988,1988,Oklahoma,OK,5,republican,139182,192850
OK-6-1988,1988,Oklahoma,OK,6,democrat,122887,168126
OR-1-1988,1988,Oregon,OR,1,democrat,179915,258603
OR-2-1988,1988,Oregon,OR,2,republican,125366,200079
OR-3-1988,1988,Oregon,OR,3,democrat,190684,191825
OR-4-1988,1988,Oregon,OR,4,democrat,108483,150735
OR-5-1988,1988,Oregon,OR,5,republican,111489,222354
PA-1-1988,1988,Pennsylvania,PA,1,democrat,128076,167825
PA-2-1988,1988,Pennsylvania,PA,2,democrat,184322,196687
PA-3-1988,1988,Pennsylvania,PA,3,democrat,135590,214499
PA-4-1988,1988,Pennsylvania,PA,4,democrat,124041,177699
PA-5-1988,1988,Pennsylvania,PA,5,republican,153453,196211
PA-6-1988,1988,Pennsylvania,PA,6,democrat,114119,180745
PA-7-1988,1988,Pennsylvania,PA,7,republican,155387,229132
PA-8-1988,1988,Pennsylvania,PA,8,democrat,128153,225566
PA-9-1988,1988,Pennsylvania,PA,9,democrat,158702,158702
PA-10-1988,1988,Pennsylvania,PA,10,republican,140096,191275
PA-11-1988,1988,Pennsylvania,PA,11,democrat,120706,120706
PA-12-1988,1988,Pennsylvania,PA,12,democrat,133081,133081
PA-13-1988,1988,Pennsylvania,PA,13,republican,152191,228615
PA-14-1988,1988,Pennsylvania,PA,14,democrat,135181,171900
PA-15-1988,1988,Pennsylvania,PA,15,republican,106951,186078
PA-16-1988,1988,Pennsylvania,PA,16,republican,136944,185113
PA-17-1988,1988,Pennsylvania,PA,17,democrat,166289,166289
PA-18-1988,1988,Pennsylvania,PA,18,democrat,136924,218488
PA-19-1988,1988,Pennsylvania,PA,19,republican,145381,188200
PA-20-1988,1988,Pennsylvania,PA,20,democrat,137472,139616
PA-21-1988,1988,Pennsylvania,PA,21,republican,141832,180120
PA-22-1988,1988,Pennsylvania,PA,22,democrat,123428,170467
PA-23-1988,1988,Pennsylvania,PA,23,republican,105575,170160
RI-1-1988,1988,Rhode Island,RI,1,republican,105506,189647
RI-2-1988,1988,Rhode Island,RI,2,republican,145218,201347
SC-1-1988,1988,South Carolina,SC,1,republican,101572,159263
SC-2-1988,1988,South Carolina,SC,2,republican,94960,179999
SC-3-1988,1988,South Carolina,SC,3,democrat,89071,165825
SC-4-1988,1988,South Carolina,SC,4,democrat,90234,173027
SC-5-1988,1988,South Carolina,SC,5,democrat,107959,154581
SC-6-1988,1988,South Carolina,SC,6,democrat,120719,158677
TN-1-1988,1988,Tennessee,TN,1,republican,119526,148998
TN-2-1988,1988,Tennessee,TN,2,republican,99631,177174
TN-3-1988,1988,Tennessee,TN,3,democrat,108264,188638
TN-4-1988,1988,Tennessee,TN,4,democrat,94129,94151
TN-5-1988,1988,Tennessee,TN,5,democrat,155068,155140
TN-6-1988,1988,Tennessee,TN,6,democrat,123652,161687
TN-7-1988,1988,Tennessee,TN,7,republican,142025,177266
TN-8-1988,1988,Tennessee,TN,8,democrat,94571,151465
TN-9-1988,1988,Tennessee,TN,9,democrat,126280,154802
TX-1-1988,1988,Texas,TX,1,democrat,122566,196923
TX-2-1988,1988,Texas,TX,2,democrat,145614,166089
TX-3-1988,1988,Texas,TX,3,republican,227882,278509
TX-4-1988,1988,Texas,TX,4,democrat,139379,209868
TX-5-1988,1988,Texas,TX,5,democrat,95376,157039
TX-6-1988,1988,Texas,TX,6,republican,164692,243478
TX-7-1988,1988,Texas,TX,7,republican,185203,234027
TX-8-1988,1988,Texas,TX,8,republican,90503,90503
TX-9-1988,1988,Texas,TX,9,democrat,137270,137270
TX-10-1988,1988,Texas,TX,10,democrat,232213,248494
TX-11-1988,1988,Texas,TX,11,democrat,134207,140740
TX-12-1988,1988,Texas,TX,12,democrat,135459,136456
TX-13-1988,1988,Texas,TX,13,democrat,98345,187450
TX-14-1988,1988,Texas,TX,14,democrat,111395,209216
TX-15-1988,1988,Texas,TX,15,democrat,93672,99805
TX-16-1988,1988,Texas,TX,16,democrat,104514,104514
TX-17-1988,1988,Texas,TX,17,democrat,149064,149064
TX-18-1988,1988,Texas,TX,18,democrat,94408,101643
TX-19-1988,1988,Texas,TX,19,republican,113068,167000
TX-20-1988,1988,Texas,TX,20,democrat,94527,133696
TX-21-1988,1988,Texas,TX,21,republican,203989,218790
TX-22-1988,1988,Texas,TX,22,republican,125733,186484
TX-23-1988,1988,Texas,TX,23,democrat,116423,180430
TX-24-1988,1988,Texas,TX,24,democrat,135794,146635
TX-25-1988,1988,Texas,TX,25,democrat,113499,159036
TX-26-1988,1988,Texas,TX,26,republican,194944,281446
TX-27-1988,1988,Texas,TX,27,democrat,105085,105085
UT-1-1988,1988,Utah,UT,1,republican,130893,218869
UT-2-1988,1988,Utah,UT,2,democrat,112129,195338
UT-3-1988,1988,Utah,UT,3,republican,129951,194461
VA-1-1988,1988,Virginia,VA,1,republican,135937,185573
VA-2-1988,1988,Virginia,VA,2,democrat,106666,176208
VA-3-1988,1988,Virginia,VA,3,republican,187354,187898
VA-4-1988,1988,Virginia,VA,4,democrat,134786,134884
VA-5-1988,1988,Virginia,VA,5,democrat,97242,179442
VA-6-1988,1988,Virginia,VA,6,democrat,118369,185312
VA-7-1988,1988,Virginia,VA,7,republican,136988,137476
VA-8-1988,1988,Virginia,VA,8,republican,154761,248400
VA-9-1988,1988,Virginia,VA,9,democrat,113309,178727
VA-10-1988,1988,Virginia,VA,10,republican,188550,276908
WA-1-1988,1988,Washington,WA,1,republican,152265,274911
WA-2-1988,1988,Washington,WA,2,democrat,175191,175191
WA-3-1988,1988,Washington,WA,3,democrat,109412,218206
WA-4-1988,1988,Washington,WA,4,republican,142938,191788
WA-5-1988,1988,Washington,WA,5,democrat,160654,210311
WA-6-1988,1988,Washington,WA,6,democrat,125904,186250
WA-7-1988,1988,Washington,WA,7,democrat,173809,227711
WA-8-1988,1988,Washington,WA,8,republican,174942,246862
WV-1-1988,1988,West Virginia,WV,1,democrat,119256,159988
WV-2-1988,1988,West Virginia,WV,2,democrat,118356,118356
WV-3-1988,1988,West Virginia,WV,3,democrat,120192,161670
WV-4-1988,1988,West Virginia,WV,4,democrat,78812,128565
WI-1-1988,1988,Wisconsin,WI,1,democrat,158552,208176
WI-2-1988,1988,Wisconsin,WI,2,democrat,151501,258977
WI-3-1988,1988,Wisconsin,WI,3,republican,157513,230467
WI-4-1988,1988,Wisconsin,WI,4,democrat,177283,177892
WI-5-1988,1988,Wisconsin,WI,5,democrat,140518,219179
WI-6-1988,1988,Wisconsin,WI,6,republican,165923,223495
WI-7-1988,1988,Wisconsin,WI,7,democrat,142197,230179
WI-8-1988,1988,Wisconsin,WI,8,republican,167275,240013
WI-9-1988,1988,Wisconsin,WI,9,republican,185093,247104
AL-1-1990,1990,Alabama,AL,1,republican,82185,82530
AL-2-1990,1990,Alabama,AL,2,republican,87649,170911
AL-3-1990,1990,Alabama,AL,3,democrat,101923,138242
AL-4-1990,1990,Alabama,AL,4,democrat,129872,130212
AL-5-1990,1990,Alabama,AL,5,democrat,113047,168383
AL-6-1990,1990,Alabama,AL,6,democrat,134412,144797
AL-7-1990,1990,Alabama,AL,7,democrat,127490,180794
AZ-1-1990,1990,Arizona,AZ,1,republican,166223,167016
AZ-2-1990,1990,Arizona,AZ,2,democrat,76549,116179
AZ-3-1990,1990,Arizona,AZ,3,republican,134279,237297
AZ-4-1990,1990,Arizona,AZ,4,republican,141843,231238
AZ-5-1990,1990,Arizona,AZ,5,republican,138975,214617
AR-1-1990,1990,Arkansas,AR,1,democrat,101026,157097
AR-2-1990,1990,Arkansas,AR,2,democrat,103471,171271
AR-3-1990,1990,Arkansas,AR,3,republican,129876,184208
AR-4-1990,1990,Arkansas,AR,4,democrat,110365,152495
CA-1-1990,1990,California,CA,1,republican,99782,230261
CA-2-1990,1990,California,CA,2,republican,133315,209401
CA-3-1990,1990,California,CA,3,democrat,132143,219088
CA-4-1990,1990,California,CA,4,democrat,115090,210454
CA-5-1990,1990,California,CA,5,democrat,120633,156304
CA-6-1990,1990,California,CA,6,democrat,137306,201708
CA-7-1990,1990,California,CA,7,democrat,121080,200111
CA-8-1990,1990,California,CA,8,democrat,119645,195189
CA-9-1990,1990,California,CA,9,democrat,94739,162151
CA-10-1990,1990,California,CA,10,democrat,81875,130637
CA-11-1990,1990,California,CA,11,democrat,105029,159365
CA-12-1990,1990,California,CA,12,republican,125157,205698
CA-13-1990,1990,California,CA,13,democrat,97286,167646
CA-14-1990,1990,California,CA,14,republican,128309,249051
CA-15-1990,1990,California,CA,15,democrat,97147,146781
CA-16-1990,1990,California,CA,16,democrat,134236,181002
CA-17-1990,1990,California,CA,17,democrat,82611,151459
CA-18-1990,1990,California,CA,18,democrat,98804,98804
CA-19-1990,1990,California,CA,19,republican,94599,173245
CA-20-1990,1990,California,CA,20,republican,112962,188925
CA-21-1990,1990,California,CA,21,republican,118326,202611
CA-22-1990,1990,California,CA,22,republican,108634,180929
CA-23-1990,1990,California,CA,23,democrat,103141,167093
CA-24-1990,1990,California,CA,24,democrat,71562,103875
CA-25-1990,1990,California,CA,25,democrat,48120,68717
CA-26-1990,1990,California,CA,26,democrat,78031,127791
CA-27-1990,1990,California,CA,27,democrat,90857,156098
CA-28-1990,1990,California,CA,28,democrat,69482,95600
CA-29-1990,1990,California,CA,29,democrat,51350,64672
CA-30-1990,1990,California,CA,30,democrat,45456,78083
CA-31-1990,1990,California,CA,31,democrat,56394,83987
CA-32-1990,1990,California,CA,32,democrat,68268,110960
CA-33-1990,1990,California,CA,33,republican,101336,159157
CA-34-1990,1990,California,CA,34,democrat,55646,91670
CA-35-1990,1990,California,CA,35,republican,121602,200722
CA-36-1990,1990,California,CA,36,democrat,72409,137370
CA-37-1990,1990,California,CA,37,republican,115469,232082
CA-38-1990,1990,California,CA,38,republican,60561,104254
CA-39-1990,1990,California,CA,39,republican,113849,174228
CA-40-1990,1990,California,CA,40,republican,142299,210386
CA-41-1990,1990,California,CA,41,republican,105723,214737
CA-42-1990,1990,California,CA,42,republican,109353,184286
CA-43-1990,1990,California,CA,43,republican,151206,222138
CA-44-1990,1990,California,CA,44,republican,50377,108711
CA-45-1990,1990,California,CA,45,republican,123591,169659
CO-1-1990,1990,Colorado,CO,1,democrat,82176,128978
CO-2-1990,1990,Colorado,CO,2,democrat,105248,173474
CO-3-1990,1990,Colorado,CO,3,democrat,124487,177307
CO-4-1990,1990,Colorado,CO,4,republican,89285,165186
CO-5-1990,1990,Colorado,CO,5,republican,127740,192277
CO-6-1990,1990,Colorado,CO,6,republican,105312,163273
CT-1-1990,1990,Connecticut,CT,1,democrat,126566,177256
CT-2-1990,1990,Connecticut,CT,2,democrat,105085,176015
CT-3-1990,1990,Connecticut,CT,3,democrat,90772,174212
CT-4-1990,1990,Connecticut,CT,4,republican,105682,138068
CT-5-1990,1990,Connecticut,CT,5,republican,93912,181608
CT-6-1990,1990,Connecticut,CT,6,republican,141105,189733
FL-1-1990,1990,Florida,FL,1,democrat,88416,169267
FL-2-1990,1990,Florida,FL,2,democrat,103032,180971
FL-3-1990,1990,Florida,FL,3,democrat,84280,116007
FL-4-1990,1990,Florida,FL,4,republican,120895,216228
FL-5-1990,1990,Florida,FL,5,republican,94453,157706
FL-6-1990,1990,Florida,FL,6,republican,138588,234029
FL-7-1990,1990,Florida,FL,7,democrat,99464,147229
FL-8-1990,1990,Florida,FL,8,republican,1,1
FL-9-1990,1990,Florida,FL,9,republican,142163,244666
FL-10-1990,1990,Florida,FL,10,republican,1,1
FL-11-1990,1990,Florida,FL,11,democrat,120991,232961
FL-12-1990,1990,Florida,FL,12,republican,1,1
FL-13-1990,1990,Florida,FL,13,republican,1,1
FL-14-1990,1990,Florida,FL,14,democrat,156055,236304
FL-15-1990,1990,Florida,FL,15,republican,104295,106669
FL-16-1990,1990,Florida,FL,16,democrat,1,1
FL-17-1990,1990,Florida,FL,17,democrat,79569,101599
FL-18-1990,1990,Florida,FL,18,republican,56364,93343
FL-19-1990,1990,Florida,FL,19,democrat,87696,141492
GA-1-1990,1990,Georgia,GA,1,democrat,80515,113047
GA-2-1990,1990,Georgia,GA,2,democrat,77910,106691
GA-3-1990,1990,Georgia,GA,3,democrat,72961,115522
GA-4-1990,1990,Georgia,GA,4,democrat,96526,184095
GA-5-1990,1990,Georgia,GA,5,democrat,86037,113818
GA-6-1990,1990,Georgia,GA,6,republican,78768,156562
GA-7-1990,1990,Georgia,GA,7,democrat,95817,159405
GA-8-1990,1990,Georgia,GA,8,democrat,81344,118324
GA-9-1990,1990,Georgia,GA,9,democrat,96197,172318
GA-10-1990,1990,Georgia,GA,10,democrat,89683,153867
HI-1-1990,1990,Hawaii,HI,1,democrat,97622,162711
HI-2-1990,1990,Hawaii,HI,2,democrat,118155,178288
ID-1-1990,1990,Idaho,ID,1,democrat,85054,160460
ID-2-1990,1990,Idaho,ID,2,democrat,98008,154052
IL-1-1990,1990,Illinois,IL,1,democrat,100890,107598
IL-2-1990,1990,Illinois,IL,2,democrat,80245,102595
IL-3-1990,1990,Illinois,IL,3,democrat,110512,155811
IL-4-1990,1990,Illinois,IL,4,democrat,77290,130548
IL-5-1990,1990,Illinois,IL,5,democrat,73805,111246
IL-6-1990,1990,Illinois,IL,6,republican,96410,144565
IL-7-1990,1990,Illinois,IL,7,democrat,80021,100120
IL-8-1990,1990,Illinois,IL,8,democrat,70151,88680
IL-9-1990,1990,Illinois,IL,9,democrat,96557,135588
IL-10-1990,1990,Illinois,IL,10,republican,104070,153599
IL-11-1990,1990,Illinois,IL,11,democrat,82703,154245
IL-12-1990,1990,Illinois,IL,12,republican,113081,137531
IL-13-1990,1990,Illinois,IL,13,republican,116048,176353
IL-14-1990,1990,Illinois,IL,14,republican,112383,167975
IL-15-1990,1990,Illinois,IL,15,republican,119812,119822
IL-16-1990,1990,Illinois,IL,16,democrat,83061,152166
IL-17-1990,1990,Illinois,IL,17,democrat,102062,153442
IL-18-1990,1990,Illinois,IL,18,republican,105693,107370
IL-19-1990,1990,Illinois,IL,19,democrat,113958,171888
IL-20-1990,1990,Illinois,IL,20,democrat,130114,196547
IL-21-1990,1990,Illinois,IL,21,democrat,95208,144157
IL-22-1990,1990,Illinois,IL,22,democrat,138425,165321
IN-1-1990,1990,Indiana,IN,1,democrat,68920,104370
IN-2-1990,1990,Indiana,IN,2,democrat,93495,157475
IN-3-1990,1990,Indiana,IN,3,democrat,80740,158651
IN-4-1990,1990,Indiana,IN,4,democrat,99347,163762
IN-5-1990,1990,Indiana,IN,5,democrat,81373,153123
IN-6-1990,1990,Indiana,IN,6,republican,116470,183494
IN-7-1990,1990,Indiana,IN,7,republican,88598,153846
IN-8-1990,1990,Indiana,IN,8,democrat,97465,178110
IN-9-1990,1990,Indiana,IN,9,democrat,107526,155851
IN-10-1990,1990,Indiana,IN,10,democrat,69362,104411
IA-1-1990,1990,Iowa,IA,1,republican,90042,90193
IA-2-1990,1990,Iowa,IA,2,republican,82650,166106
IA-3-1990,1990,Iowa,IA,3,democrat,100947,101780
IA-4-1990,1990,Iowa,IA,4,democrat,127812,130590
IA-5-1990,1990,Iowa,IA,5,republican,99978,147012
IA-6-1990,1990,Iowa,IA,6,republican,112333,156459
KS-1-1990,1990,Kansas,KS,1,republican,102974,164388
KS-2-1990,1990,Kansas,KS,2,democrat,99093,157745
KS-3-1990,1990,Kansas,KS,3,republican,88725,147726
KS-4-1990,1990,Kansas,KS,4,democrat,112015,158316
KS-5-1990,1990,Kansas,KS,5,republican,90555,152823
KY-1-1990,1990,Kentucky,KY,1,democrat,85323,98202
KY-2-1990,1990,Kentucky,KY,2,democrat,77057,116681
KY-3-1990,1990,Kentucky,KY,3,democrat,84750,139938
KY-4-1990,1990,Kentucky,KY,4,republican,101680,146659
KY-5-1990,1990,Kentucky,KY,5,republican,64660,64660
KY-6-1990,1990,Kentucky,KY,6,republican,76859,76859
KY-7-1990,1990,Kentucky,KY,7,democrat,61330,120707
LA-1-1990,1990,Louisiana,LA,1,republican,1,1
LA-2-1990,1990,Louisiana,LA,2,democrat,55621,105853
LA-3-1990,1990,Louisiana,LA,3,democrat,1,1
LA-4-1990,1990,Louisiana,LA,4,republican,1,1
LA-5-1990,1990,Louisiana,LA,5,democrat,1,1
LA-6-1990,1990,Louisiana,LA,6,republican,1,1
LA-7-1990,1990,Louisiana,LA,7,democrat,1,1
LA-8-1990,1990,Louisiana,LA,8,republican,1,1
ME-1-1990,1990,Maine,ME,1,democrat,167623,278872
ME-2-1990,1990,Maine,ME,2,republican,121704,238522
MD-1-1990,1990,Maryland,MD,1,republican,88920,156438
MD-2-1990,1990,Maryland,MD,2,republican,115398,155183
MD-3-1990,1990,Maryland,MD,3,democrat,82545,118386
MD-4-1990,1990,Maryland,MD,4,democrat,85601,145447
MD-5-1990,1990,Maryland,MD,5,democrat,84747,105061
MD-6-1990,1990,Maryland,MD,6,democrat,106502,162981
MD-7-1990,1990,Maryland,MD,7,democrat,59628,70160
MD-8-1990,1990,Maryland,MD,8,republican,130059,176887
MA-1-1990,1990,Massachusetts,MA,1,republican,150748,204892
MA-2-1990,1990,Massachusetts,MA,2,democrat,134152,197321
MA-3-1990,1990,Massachusetts,MA,3,democrat,150992,230432
MA-4-1990,1990,Massachusetts,MA,4,democrat,143473,229894
MA-5-1990,1990,Massachusetts,MA,5,democrat,110232,221140
MA-6-1990,1990,Massachusetts,MA,6,democrat,149284,244937
MA-7-1990,1990,Massachusetts,MA,7,democrat,155380,236580
MA-8-1990,1990,Massachusetts,MA,8,democrat,125479,186407
MA-9-1990,1990,Massachusetts,MA,9,democrat,124534,200997
MA-10-1990,1990,Massachusetts,MA,10,democrat,137805,265838
MA-11-1990,1990,Massachusetts,MA,11,democrat,145480,206141
MI-1-1990,1990,Michigan,MI,1,democrat,76556,85756
MI-2-1990,1990,Michigan,MI,2,republican,95962,149766
MI-3-1990,1990,Michigan,MI,3,democrat,82376,142390
MI-4-1990,1990,Michigan,MI,4,republican,75850,131302
MI-5-1990,1990,Michigan,MI,5,republican,126308,167498
MI-6-1990,1990,Michigan,MI,6,democrat,97547,97791
MI-7-1990,1990,Michigan,MI,7,democrat,90307,132068
MI-8-1990,1990,Michigan,MI,8,democrat,98903,144165
MI-9-1990,1990,Michigan,MI,9,republican,89078,162694
MI-10-1990,1990,Michigan,MI,10,republican,99952,153716
MI-11-1990,1990,Michigan,MI,11,republican,94555,154316
MI-12-1990,1990,Michigan,MI,12,democrat,98232,151825
MI-13-1990,1990,Michigan,MI,13,democrat,54345,67824
MI-14-1990,1990,Michigan,MI,14,democrat,78506,123421
MI-15-1990,1990,Michigan,MI,15,democrat,68742,112335
MI-16-1990,1990,Michigan,MI,16,democrat,88962,133614
MI-17-1990,1990,Michigan,MI,17,democrat,92205,132314
MI-18-1990,1990,Michigan,MI,18,republican,126629,190834
MN-1-1990,1990,Minnesota,MN,1,democratic-farmer-labor,156749,200663
MN-2-1990,1990,Minnesota,MN,2,republican,126367,204404
MN-3-1990,1990,Minnesota,MN,3,republican,195833,292852
MN-4-1990,1990,Minnesota,MN,4,democratic-farmer-labor,143353,221396
MN-5-1990,1990,Minnesota,MN,5,democratic-farmer-labor,144682,198886
MN-6-1990,1990,Minnesota,MN,6,democratic-farmer-labor,164816,255219
MN-7-1990,1990,Minnesota,MN,7,democratic-farmer-labor,107126,200186
MN-8-1990,1990,Minnesota,MN,8,democratic-farmer-labor,151145,207312
MS-1-1990,1990,Mississippi,MS,1,democrat,43668,67318
MS-2-1990,1990,Mississippi,MS,2,democrat,59393,70617
MS-3-1990,1990,Mississippi,MS,3,democrat,49162,49162
MS-4-1990,1990,Mississippi,MS,4,democrat,57137,70891
MS-5-1990,1990,Mississippi,MS,5,democrat,89926,110514
MO-1-1990,1990,Missouri,MO,1,democrat,62550,102710
MO-2-1990,1990,Missouri,MO,2,democrat,94308,188568
MO-3-1990,1990,Missouri,MO,3,democrat,88950,156609
MO-4-1990,1990,Missouri,MO,4,democrat,105527,170622
MO-5-1990,1990,Missouri,MO,5,democrat,71890,115787
MO-6-1990,1990,Missouri,MO,6,republican,78956,152049
MO-7-1990,1990,Missouri,MO,7,republican,83609,160334
MO-8-1990,1990,Missouri,MO,8,republican,81452,142203
MO-9-1990,1990,Missouri,MO,9,democrat,94156,163670
MT-1-1990,1990,Montana,MT,1,democrat,100409,164246
MT-2-1990,1990,Montana,MT,2,republican,96449,153188
NE-1-1990,1990,Nebraska,NE,1,republican,129654,200381
NE-2-1990,1990,Nebraska,NE,2,democrat,111903,193421
NE-3-1990,1990,Nebraska,NE,3,republican,98607,192944
NV-1-1990,1990,Nevada,NV,1,democrat,84650,137852
NV-2-1990,1990,Nevada,NV,2,republican,103508,175209
NH-1-1990,1990,New Hampshire,NH,1,republican,81684,148368
NH-2-1990,1990,New Hampshire,NH,2,democrat,74866,142263
NJ-1-1990,1990,New Jersey,NJ,1,democrat,72415,133794
NJ-2-1990,1990,New Jersey,NJ,2,democrat,97698,110818
NJ-3-1990,1990,New Jersey,NJ,3,democrat,77866,158643
NJ-4-1990,1990,New Jersey,NJ,4,republican,99920,159299
NJ-5-1990,1990,New Jersey,NJ,5,republican,118101,156109
NJ-6-1990,1990,New Jersey,NJ,6,democrat,63745,126022
NJ-7-1990,1990,New Jersey,NJ,7,republican,100066,134072
NJ-8-1990,1990,New Jersey,NJ,8,democrat,55797,72540
NJ-9-1990,1990,New Jersey,NJ,9,democrat,82535,154766
NJ-10-1990,1990,New Jersey,NJ,10,democrat,42106,51703
NJ-11-1990,1990,New Jersey,NJ,11,republican,92681,143686
NJ-12-1990,1990,New Jersey,NJ,12,republican,107851,168390
NJ-13-1990,1990,New Jersey,NJ,13,republican,99688,171406
NJ-14-1990,1990,New Jersey,NJ,14,democrat,56455,85276
NM-1-1990,1990,New Mexico,NM,1,republican,97375,138681
NM-2-1990,1990,New Mexico,NM,2,republican,80677,80677
NM-3-1990,1990,New Mexico,NM,3,democrat,104225,139976
NY-1-1990,1990,New York,NY,1,democrat,72937,143180
