year,state,state_po,district,party,candidatevotes,totalvotes
1998,Washington,WA,5,4,110040,193258
1998,Washington,WA,6,0,143308,209599
1998,Washington,WA,7,0,183076,207542
1998,Washington,WA,8,4,135539,226910
1998,Washington,WA,9,0,111948,173056
1998,West Virginia,WV,1,0,105101,124114
1998,West Virginia,WV,2,0,99357,136153
1998,West Virginia,WV,3,0,78814,91010
1998,Wisconsin,WI,1,4,108475,189946
1998,Wisconsin,WI,2,0,116377,221693
1998,Wisconsin,WI,3,0,128256,179448
1998,Wisconsin,WI,4,0,105841,182701
1998,Wisconsin,WI,5,0,121129,154861
1998,Wisconsin,WI,6,4,144144,155669
1998,Wisconsin,WI,7,0,115613,190865
1998,Wisconsin,WI,8,4,112418,205974
1998,Wisconsin,WI,9,4,175533,192318
